--- When using SR data, please cite us and provide a link and/or a mention.


 
Date,Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,LOG,Arena,Notes
Thu Mar 2 1950,Chicago Stags,88,Washington Capitols,91,Box Score,,,,Uline Arena,
Fri Mar 3 1950,Tri-Cities Blackhawks,96,Indianapolis Olympians,83,Box Score,,,,Hinkle Fieldhouse,
Fri Mar 3 1950,Minneapolis Lakers,61,Philadelphia Warriors,66,Box Score,,,,Philadelphia Arena,
Sat Mar 4 1950,Chicago Stags,72,Baltimore Bullets,77,Box Score,,,,Baltimore Coliseum,
Sat Mar 4 1950,Minneapolis Lakers,84,New York Knicks,75,Box Score,,,,Madison Square Garden (III),
Sat Mar 4 1950,Fort Wayne Pistons,70,Rochester Royals,73,Box Score,,,,Edgerton Park Arena,
Sat Mar 4 1950,Boston Celtics,75,Washington Capitols,95,Box Score,,1025,,Uline Arena,
Sun Mar 5 1950,Anderson Packers,89,Chicago Stags,73,Box Score,,,,Chicago Stadium,
Sun Mar 5 1950,Rochester Royals,65,Fort Wayne Pistons,60,Box Score,,,,North Side High School Gym,
Sun Mar 5 1950,Indianapolis Olympians,92,Sheboygan Red Skins,87,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Sun Mar 5 1950,Philadelphia Warriors,67,St. Louis Bombers,71,Box Score,,,,St. Louis Arena,
Sun Mar 5 1950,Minneapolis Lakers,75,Syracuse Nationals,84,Box Score,,,,State Fair Coliseum,
Sun Mar 5 1950,Denver Nuggets,80,Tri-Cities Blackhawks,91,Box Score,,,,Wharton Field House,
Mon Mar 6 1950,Tri-Cities Blackhawks,77,Anderson Packers,88,Box Score,,,,Anderson High School Wigwam,
Tue Mar 7 1950,Washington Capitols,64,Boston Celtics,75,Box Score,,6177,,Rhode Island Auditorium,at Providence RI
Tue Mar 7 1950,Anderson Packers,93,Indianapolis Olympians,107,Box Score,,,,Hinkle Fieldhouse,
Tue Mar 7 1950,Sheboygan Red Skins,73,Minneapolis Lakers,90,Box Score,,,,St. Paul Auditorium,
Wed Mar 8 1950,Philadelphia Warriors,65,Minneapolis Lakers,68,Box Score,,,,Minneapolis Auditorium,at Saint Paul MN
Wed Mar 8 1950,St. Louis Bombers,78,New York Knicks,80,Box Score,OT,,,Madison Square Garden (III),
Wed Mar 8 1950,Anderson Packers,82,Tri-Cities Blackhawks,67,Box Score,,,,Wharton Field House,
Wed Mar 8 1950,Denver Nuggets,68,Waterloo Hawks,97,Box Score,,,,McElroy Auditorium,
Wed Mar 8 1950,Baltimore Bullets,80,Washington Capitols,88,Box Score,,,,Uline Arena,
Thu Mar 9 1950,Indianapolis Olympians,97,Anderson Packers,90,Box Score,,,,Anderson High School Wigwam,
Thu Mar 9 1950,New York Knicks,79,Baltimore Bullets,91,Box Score,,,,Baltimore Coliseum,
Thu Mar 9 1950,Chicago Stags,71,Fort Wayne Pistons,84,Box Score,,,,North Side High School Gym,
Thu Mar 9 1950,Boston Celtics,59,Rochester Royals,78,Box Score,,3660,,Edgerton Park Arena,
Thu Mar 9 1950,Denver Nuggets,92,Sheboygan Red Skins,115,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Thu Mar 9 1950,St. Louis Bombers,74,Syracuse Nationals,85,Box Score,,,,State Fair Coliseum,
Fri Mar 10 1950,Washington Capitols,76,Boston Celtics,66,Box Score,,1827,,Boston Arena,
Fri Mar 10 1950,St. Louis Bombers,73,Philadelphia Warriors,78,Box Score,,,,Philadelphia Arena,
Fri Mar 10 1950,Denver Nuggets,104,Sheboygan Red Skins,141,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Sat Mar 11 1950,New York Knicks,89,Anderson Packers,91,Box Score,,,,Chicago Stadium,at Chicago IL
Sat Mar 11 1950,Boston Celtics,75,Baltimore Bullets,79,Box Score,,,,Baltimore Coliseum,
Sat Mar 11 1950,Fort Wayne Pistons,88,Chicago Stags,90,Box Score,,,,Chicago Stadium,
Sat Mar 11 1950,Philadelphia Warriors,72,Rochester Royals,90,Box Score,,,,Edgerton Park Arena,
Sat Mar 11 1950,Sheboygan Red Skins,79,Tri-Cities Blackhawks,97,Box Score,,,,Wharton Field House,
Sat Mar 11 1950,St. Louis Bombers,90,Washington Capitols,92,Box Score,,,,Uline Arena,
Sun Mar 12 1950,Philadelphia Warriors,67,Chicago Stags,73,Box Score,,,,Detroit Olympia,at Detroit MI
Sun Mar 12 1950,Baltimore Bullets,75,Fort Wayne Pistons,86,Box Score,,,,North Side High School Gym,
Sun Mar 12 1950,Waterloo Hawks,89,Indianapolis Olympians,90,Box Score,,,,Hinkle Fieldhouse,
Sun Mar 12 1950,New York Knicks,66,Minneapolis Lakers,87,Box Score,,,,Minneapolis Auditorium,
Sun Mar 12 1950,St. Louis Bombers,72,Rochester Royals,99,Box Score,,,,Edgerton Park Arena,
Sun Mar 12 1950,Boston Celtics,72,Syracuse Nationals,96,Box Score,,7768,,State Fair Coliseum,
Mon Mar 13 1950,Sheboygan Red Skins,86,Anderson Packers,98,Box Score,,,,Anderson High School Wigwam,
Tue Mar 14 1950,St. Louis Bombers,86,Boston Celtics,76,Box Score,,1449,,Boston Garden,
Tue Mar 14 1950,New York Knicks,75,Chicago Stags,85,Box Score,,,,Chicago Stadium,
Tue Mar 14 1950,Syracuse Nationals,65,Indianapolis Olympians,68,Box Score,,,,Hinkle Fieldhouse,
Wed Mar 15 1950,Baltimore Bullets,62,Minneapolis Lakers,96,Box Score,,,,Minneapolis Auditorium,
Wed Mar 15 1950,Boston Celtics,84,New York Knicks,88,Box Score,OT,1000,,Madison Square Garden (III),
Wed Mar 15 1950,Anderson Packers,80,Philadelphia Warriors,83,Box Score,OT,,,Philadelphia Arena,
Wed Mar 15 1950,Sheboygan Red Skins,69,Waterloo Hawks,87,Box Score,,,,McElroy Auditorium,
Wed Mar 15 1950,Rochester Royals,93,Washington Capitols,64,Box Score,,,,Uline Arena,
Thu Mar 16 1950,Indianapolis Olympians,111,Denver Nuggets,99,Box Score,,,,Adams Coliseum,at Vincennes IN
Thu Mar 16 1950,Syracuse Nationals,88,Sheboygan Red Skins,75,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Thu Mar 16 1950,Baltimore Bullets,63,St. Louis Bombers,71,Box Score,,,,St. Louis Arena,
Fri Mar 17 1950,New York Knicks,98,Boston Celtics,96,Box Score,2OT,700,,Boston Arena,
Fri Mar 17 1950,St. Louis Bombers,85,Chicago Stags,69,Box Score,,,,Sports Arena,at Toledo OH
Fri Mar 17 1950,Washington Capitols,59,Philadelphia Warriors,85,Box Score,,,,Philadelphia Arena,
Sat Mar 18 1950,Sheboygan Red Skins,63,Chicago Stags,66,Box Score,,,,Chicago Stadium,
Sat Mar 18 1950,Indianapolis Olympians,110,Denver Nuggets,73,Box Score,,,,Owensboro Sportscenter,at Owensboro KY
Sat Mar 18 1950,New York Knicks,74,Rochester Royals,77,Box Score,,,,Edgerton Park Arena,
Sat Mar 18 1950,Syracuse Nationals,89,Tri-Cities Blackhawks,88,Box Score,OT,,,Wharton Field House,
Sat Mar 18 1950,Fort Wayne Pistons,76,Washington Capitols,82,Box Score,,,,Uline Arena,
Sun Mar 19 1950,Minneapolis Lakers,67,Fort Wayne Pistons,69,Box Score,,,,North Side High School Gym,
Sun Mar 19 1950,Baltimore Bullets,66,Rochester Royals,97,Box Score,,,,Edgerton Park Arena,
Sun Mar 19 1950,Chicago Stags,80,St. Louis Bombers,64,Box Score,,,,St. Louis Arena,
Sun Mar 19 1950,Anderson Packers,67,Syracuse Nationals,72,Box Score,,,,State Fair Coliseum,
Sun Mar 19 1950,Tri-Cities Blackhawks,77,Waterloo Hawks,79,Box Score,,,,McElroy Auditorium,
Mon Mar 20 1950,Chicago Stags,69,Fort Wayne Pistons,86,Box Score,,,,North Side High School Gym,Tiebreaker
Tue Mar 21 1950,Tri-Cities Blackhawks,77,Anderson Packers,89,Box Score,,,,Anderson High School Wigwam,
Tue Mar 21 1950,Sheboygan Red Skins,85,Indianapolis Olympians,86,Box Score,,,,Hinkle Fieldhouse,
Tue Mar 21 1950,Minneapolis Lakers,78,Rochester Royals,76,Box Score,,,,Edgerton Park Arena,Tiebreaker
Tue Mar 21 1950,New York Knicks,90,Washington Capitols,87,Box Score,,,,Uline Arena,
Wed Mar 22 1950,Chicago Stags,75,Minneapolis Lakers,85,Box Score,,,,St. Paul Auditorium,
Wed Mar 22 1950,Washington Capitols,83,New York Knicks,103,Box Score,,,,Madison Square Garden (III),
Wed Mar 22 1950,Philadelphia Warriors,76,Syracuse Nationals,93,Box Score,,,,State Fair Coliseum,
Thu Mar 23 1950,Syracuse Nationals,59,Philadelphia Warriors,53,Box Score,,,,Philadelphia Arena,
Thu Mar 23 1950,Fort Wayne Pistons,90,Rochester Royals,84,Box Score,,,,Edgerton Park Arena,
Thu Mar 23 1950,Indianapolis Olympians,85,Sheboygan Red Skins,95,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Thu Mar 23 1950,Anderson Packers,75,Tri-Cities Blackhawks,76,Box Score,,,,Wharton Field House,
Fri Mar 24 1950,Tri-Cities Blackhawks,71,Anderson Packers,94,Box Score,,,,Anderson High School Wigwam,
Fri Mar 24 1950,Rochester Royals,78,Fort Wayne Pistons,79,Box Score,OT,,,North Side High School Gym,
Sat Mar 25 1950,Minneapolis Lakers,75,Chicago Stags,67,Box Score,,,,Chicago Stadium,
Sat Mar 25 1950,Sheboygan Red Skins,84,Indianapolis Olympians,91,Box Score,,,,Hinkle Fieldhouse,
Sun Mar 26 1950,New York Knicks,83,Syracuse Nationals,91,Box Score,OT,,,State Fair Coliseum,
Mon Mar 27 1950,Fort Wayne Pistons,79,Minneapolis Lakers,93,Box Score,,,,Minneapolis Auditorium,
Tue Mar 28 1950,Minneapolis Lakers,89,Fort Wayne Pistons,82,Box Score,,,,North Side High School Gym,
Tue Mar 28 1950,Anderson Packers,74,Indianapolis Olympians,77,Box Score,,,,Hinkle Fieldhouse,
Thu Mar 30 1950,Indianapolis Olympians,67,Anderson Packers,84,Box Score,,,,Anderson High School Wigwam,
Thu Mar 30 1950,Syracuse Nationals,76,New York Knicks,80,Box Score,,,,Madison Square Garden (III),
Sat Apr 1 1950,Anderson Packers,67,Indianapolis Olympians,65,Box Score,,,,Hinkle Fieldhouse,
Sun Apr 2 1950,New York Knicks,80,Syracuse Nationals,91,Box Score,,,,State Fair Coliseum,
Wed Apr 5 1950,Anderson Packers,50,Minneapolis Lakers,75,Box Score,,,,Minneapolis Auditorium,
Thu Apr 6 1950,Minneapolis Lakers,90,Anderson Packers,71,Box Score,,,,Anderson High School Wigwam,
Sat Apr 8 1950,Minneapolis Lakers,68,Syracuse Nationals,66,Box Score,,7552,,State Fair Coliseum,
Sun Apr 9 1950,Minneapolis Lakers,85,Syracuse Nationals,91,Box Score,,8280,,State Fair Coliseum,
Fri Apr 14 1950,Syracuse Nationals,77,Minneapolis Lakers,91,Box Score,,10288,,St. Paul Auditorium,at Saint Paul MN
Sun Apr 16 1950,Syracuse Nationals,69,Minneapolis Lakers,77,Box Score,,10512,,St. Paul Auditorium,at Saint Paul MN
Thu Apr 20 1950,Minneapolis Lakers,76,Syracuse Nationals,83,Box Score,,9024,,State Fair Coliseum,
Sun Apr 23 1950,Syracuse Nationals,95,Minneapolis Lakers,110,Box Score,,9812,,Minneapolis Auditorium,
