--- When using SR data, please cite us and provide a link and/or a mention.


 
Date,Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,LOG,Arena,Notes
Thu Mar 2 1995,Charlotte Hornets,109,Portland Trail Blazers,99,Box Score,,12888,,Memorial Coliseum,
Fri Mar 3 1995,Detroit Pistons,78,Atlanta Hawks,94,Box Score,,14958,1:57,Omni Coliseum,
Fri Mar 3 1995,Milwaukee Bucks,91,Boston Celtics,103,Box Score,,14890,2:17,Boston Garden,
Fri Mar 3 1995,Miami Heat,98,Denver Nuggets,100,Box Score,,17171,,McNichols Sports Arena,
Fri Mar 3 1995,Charlotte Hornets,116,Golden State Warriors,86,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Fri Mar 3 1995,Sacramento Kings,104,Los Angeles Lakers,109,Box Score,2OT,12040,,Great Western Forum,
Fri Mar 3 1995,Houston Rockets,105,Minnesota Timberwolves,108,Box Score,,17068,,Target Center,
Fri Mar 3 1995,Philadelphia 76ers,102,New Jersey Nets,98,Box Score,,14316,,Brendan Byrne Arena,
Fri Mar 3 1995,Seattle SuperSonics,118,Phoenix Suns,122,Box Score,OT,19023,,America West Arena,
Fri Mar 3 1995,Orlando Magic,111,San Antonio Spurs,112,Box Score,,35818,,Alamodome,
Fri Mar 3 1995,Indiana Pacers,106,Washington Bullets,111,Box Score,,13129,,USAir Arena,
Sat Mar 4 1995,New York Knicks,89,Cleveland Cavaliers,76,Box Score,,20562,,Gund Arena,
Sat Mar 4 1995,Detroit Pistons,98,Dallas Mavericks,91,Box Score,,17502,,Reunion Arena,
Sat Mar 4 1995,Boston Celtics,107,Indiana Pacers,101,Box Score,,16682,2:09,Market Square Arena,
Sat Mar 4 1995,Denver Nuggets,101,Los Angeles Clippers,89,Box Score,,9334,,Los Angeles Memorial Sports Arena,
Sat Mar 4 1995,Chicago Bulls,106,Philadelphia 76ers,94,Box Score,,16105,,CoreStates Spectrum,
Sat Mar 4 1995,Portland Trail Blazers,81,Utah Jazz,98,Box Score,,19911,,Delta Center,
Sun Mar 5 1995,Phoenix Suns,122,Golden State Warriors,112,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Sun Mar 5 1995,Minnesota Timberwolves,102,Los Angeles Lakers,105,Box Score,,11943,,Great Western Forum,
Sun Mar 5 1995,Washington Bullets,90,Miami Heat,103,Box Score,,14132,,Miami Arena,
Sun Mar 5 1995,Milwaukee Bucks,94,New Jersey Nets,99,Box Score,,20049,,Brendan Byrne Arena,
Sun Mar 5 1995,Atlanta Hawks,111,Orlando Magic,113,Box Score,OT,16010,2:45,Orlando Arena,
Sun Mar 5 1995,Charlotte Hornets,80,Sacramento Kings,88,Box Score,,17317,,ARCO Arena (II),
Sun Mar 5 1995,Houston Rockets,103,San Antonio Spurs,124,Box Score,,35818,,Alamodome,
Mon Mar 6 1995,Portland Trail Blazers,83,Chicago Bulls,103,Box Score,,22114,,United Center,
Mon Mar 6 1995,Minnesota Timberwolves,88,Los Angeles Clippers,101,Box Score,,6024,,Los Angeles Memorial Sports Arena,
Mon Mar 6 1995,Golden State Warriors,106,Seattle SuperSonics,103,Box Score,,13442,,Tacoma Dome,
Tue Mar 7 1995,Detroit Pistons,81,Cleveland Cavaliers,89,Box Score,,20562,,Gund Arena,
Tue Mar 7 1995,Denver Nuggets,99,Dallas Mavericks,96,Box Score,,14954,,Reunion Arena,
Tue Mar 7 1995,Phoenix Suns,113,Houston Rockets,102,Box Score,,16611,,The Summit,
Tue Mar 7 1995,Los Angeles Lakers,104,Miami Heat,110,Box Score,,14452,,Miami Arena,
Tue Mar 7 1995,Portland Trail Blazers,106,Milwaukee Bucks,100,Box Score,,13298,,Bradley Center,
Tue Mar 7 1995,Boston Celtics,110,New York Knicks,115,Box Score,,19763,2:12,Madison Square Garden (IV),
Tue Mar 7 1995,Utah Jazz,102,Sacramento Kings,95,Box Score,OT,17317,,ARCO Arena (II),
Tue Mar 7 1995,Indiana Pacers,117,San Antonio Spurs,100,Box Score,,17665,,Alamodome,
Wed Mar 8 1995,Denver Nuggets,88,Atlanta Hawks,99,Box Score,,11424,2:06,Omni Coliseum,
Wed Mar 8 1995,New York Knicks,108,Boston Celtics,100,Box Score,,14890,2:01,Boston Garden,
Wed Mar 8 1995,Los Angeles Clippers,107,Golden State Warriors,120,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Wed Mar 8 1995,Seattle SuperSonics,118,Minnesota Timberwolves,104,Box Score,,14339,,Target Center,
Wed Mar 8 1995,Los Angeles Lakers,110,Orlando Magic,114,Box Score,,16010,,Orlando Arena,
Wed Mar 8 1995,New Jersey Nets,115,Philadelphia 76ers,108,Box Score,OT,8880,,CoreStates Spectrum,
Wed Mar 8 1995,Dallas Mavericks,87,Utah Jazz,114,Box Score,,19911,,Delta Center,
Wed Mar 8 1995,Detroit Pistons,114,Washington Bullets,105,Box Score,,13011,,USAir Arena,
Thu Mar 9 1995,Seattle SuperSonics,99,Charlotte Hornets,112,Box Score,,23698,,Charlotte Coliseum,
Thu Mar 9 1995,San Antonio Spurs,100,Cleveland Cavaliers,98,Box Score,,20562,,Gund Arena,
Thu Mar 9 1995,Portland Trail Blazers,99,Miami Heat,90,Box Score,,14252,,Miami Arena,
Thu Mar 9 1995,Indiana Pacers,109,Sacramento Kings,94,Box Score,,17317,,ARCO Arena (II),
Fri Mar 10 1995,New York Knicks,81,Atlanta Hawks,108,Box Score,,14596,2:00,Omni Coliseum,
Fri Mar 10 1995,New Jersey Nets,111,Boston Celtics,81,Box Score,,14090,1:54,Boston Garden,
Fri Mar 10 1995,Cleveland Cavaliers,76,Chicago Bulls,99,Box Score,,22362,,United Center,
Fri Mar 10 1995,Denver Nuggets,99,Detroit Pistons,88,Box Score,,21454,,The Palace of Auburn Hills,
Fri Mar 10 1995,Golden State Warriors,102,Los Angeles Clippers,121,Box Score,,8353,,Los Angeles Memorial Sports Arena,
Fri Mar 10 1995,Los Angeles Lakers,103,Minnesota Timberwolves,109,Box Score,,17891,,Target Center,
Fri Mar 10 1995,Portland Trail Blazers,85,Orlando Magic,97,Box Score,,16010,,Orlando Arena,
Fri Mar 10 1995,San Antonio Spurs,100,Philadelphia 76ers,94,Box Score,,16575,,CoreStates Spectrum,
Fri Mar 10 1995,Indiana Pacers,112,Phoenix Suns,97,Box Score,,19023,,America West Arena,
Fri Mar 10 1995,Sacramento Kings,93,Utah Jazz,110,Box Score,,19911,,Delta Center,
Fri Mar 10 1995,Milwaukee Bucks,114,Washington Bullets,111,Box Score,,12756,,Baltimore Arena,at Baltimore MD
Sat Mar 11 1995,Miami Heat,95,Charlotte Hornets,104,Box Score,,23698,,Charlotte Coliseum,
Sat Mar 11 1995,Los Angeles Lakers,108,Chicago Bulls,105,Box Score,,22404,,United Center,
Sat Mar 11 1995,Dallas Mavericks,102,Houston Rockets,109,Box Score,,16611,,The Summit,
Sat Mar 11 1995,Seattle SuperSonics,96,New York Knicks,84,Box Score,,19763,,Madison Square Garden (IV),
Sat Mar 11 1995,New Jersey Nets,102,Washington Bullets,110,Box Score,,18756,,USAir Arena,
Sun Mar 12 1995,Atlanta Hawks,104,Boston Celtics,98,Box Score,,14890,2:13,Boston Garden,
Sun Mar 12 1995,Seattle SuperSonics,134,Detroit Pistons,94,Box Score,,16235,,The Palace of Auburn Hills,
Sun Mar 12 1995,Sacramento Kings,105,Los Angeles Clippers,93,Box Score,,8740,,Los Angeles Memorial Sports Arena,
Sun Mar 12 1995,Utah Jazz,96,Miami Heat,86,Box Score,,14301,,Miami Arena,
Sun Mar 12 1995,Denver Nuggets,109,Milwaukee Bucks,93,Box Score,,17189,,Bradley Center,
Sun Mar 12 1995,Portland Trail Blazers,102,Minnesota Timberwolves,88,Box Score,,13337,,Target Center,
Sun Mar 12 1995,San Antonio Spurs,104,Orlando Magic,110,Box Score,,16010,,Orlando Arena,
Sun Mar 12 1995,Cleveland Cavaliers,92,Philadelphia 76ers,72,Box Score,,10221,,CoreStates Spectrum,
Sun Mar 12 1995,Golden State Warriors,124,Phoenix Suns,117,Box Score,OT,19023,,America West Arena,
Mon Mar 13 1995,Houston Rockets,97,Atlanta Hawks,86,Box Score,,11746,2:05,Omni Coliseum,
Mon Mar 13 1995,Washington Bullets,106,Charlotte Hornets,103,Box Score,,23698,,Charlotte Coliseum,
Mon Mar 13 1995,Dallas Mavericks,130,Golden State Warriors,125,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Mon Mar 13 1995,Indiana Pacers,91,Los Angeles Lakers,93,Box Score,,12764,,Great Western Forum,
Tue Mar 14 1995,Charlotte Hornets,86,Milwaukee Bucks,99,Box Score,,16572,,Bradley Center,
Tue Mar 14 1995,Denver Nuggets,74,New York Knicks,94,Box Score,,19763,,Madison Square Garden (IV),
Tue Mar 14 1995,Utah Jazz,107,Orlando Magic,95,Box Score,,16010,,Orlando Arena,
Tue Mar 14 1995,Houston Rockets,136,Philadelphia 76ers,107,Box Score,,11484,,CoreStates Spectrum,
Tue Mar 14 1995,Detroit Pistons,109,Phoenix Suns,116,Box Score,,19023,,America West Arena,
Tue Mar 14 1995,Miami Heat,114,Portland Trail Blazers,121,Box Score,,12888,,Memorial Coliseum,
Tue Mar 14 1995,Dallas Mavericks,91,Sacramento Kings,90,Box Score,,17317,,ARCO Arena (II),
Tue Mar 14 1995,Minnesota Timberwolves,100,San Antonio Spurs,115,Box Score,,19031,,Alamodome,
Tue Mar 14 1995,Boston Celtics,93,Seattle SuperSonics,113,Box Score,,16296,2:12,Tacoma Dome,
Tue Mar 14 1995,Chicago Bulls,106,Washington Bullets,93,Box Score,,18756,,USAir Arena,
Wed Mar 15 1995,Atlanta Hawks,86,Chicago Bulls,99,Box Score,,22334,1:58,United Center,
Wed Mar 15 1995,Los Angeles Lakers,108,Golden State Warriors,119,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Wed Mar 15 1995,Milwaukee Bucks,108,Indiana Pacers,117,Box Score,,16466,,Market Square Arena,
Wed Mar 15 1995,Detroit Pistons,87,Los Angeles Clippers,117,Box Score,,7750,,Los Angeles Memorial Sports Arena,
Wed Mar 15 1995,Orlando Magic,99,New Jersey Nets,108,Box Score,,20049,,Brendan Byrne Arena,
Thu Mar 16 1995,Phoenix Suns,108,Charlotte Hornets,105,Box Score,,23698,,Charlotte Coliseum,
Thu Mar 16 1995,Utah Jazz,85,Cleveland Cavaliers,93,Box Score,,20562,,Gund Arena,
Thu Mar 16 1995,Sacramento Kings,101,Denver Nuggets,123,Box Score,,17171,,McNichols Sports Arena,
Thu Mar 16 1995,Minnesota Timberwolves,97,Houston Rockets,104,Box Score,,16611,,The Summit,
Thu Mar 16 1995,Boston Celtics,98,Portland Trail Blazers,113,Box Score,,12888,2:01,Memorial Coliseum,
Thu Mar 16 1995,Philadelphia 76ers,86,San Antonio Spurs,112,Box Score,,17660,,Alamodome,
Thu Mar 16 1995,Miami Heat,78,Seattle SuperSonics,103,Box Score,,15257,,Tacoma Dome,
Fri Mar 17 1995,Milwaukee Bucks,86,Chicago Bulls,87,Box Score,,22307,,United Center,
Fri Mar 17 1995,Philadelphia 76ers,101,Dallas Mavericks,103,Box Score,,17502,,Reunion Arena,
Fri Mar 17 1995,Orlando Magic,97,Indiana Pacers,107,Box Score,,16706,,Market Square Arena,
Fri Mar 17 1995,Miami Heat,120,Los Angeles Clippers,98,Box Score,,8269,,Los Angeles Memorial Sports Arena,
Fri Mar 17 1995,Boston Celtics,118,Los Angeles Lakers,92,Box Score,,15087,2:05,Great Western Forum,
Fri Mar 17 1995,Cleveland Cavaliers,77,Minnesota Timberwolves,80,Box Score,,14222,,Target Center,
Fri Mar 17 1995,Utah Jazz,103,New Jersey Nets,98,Box Score,,20049,,Brendan Byrne Arena,
Fri Mar 17 1995,Golden State Warriors,110,Sacramento Kings,128,Box Score,,17317,,ARCO Arena (II),
Fri Mar 17 1995,New York Knicks,89,Washington Bullets,81,Box Score,,18756,,USAir Arena,
Sat Mar 18 1995,Phoenix Suns,117,Atlanta Hawks,122,Box Score,,16378,2:24,Omni Coliseum,
Sat Mar 18 1995,Portland Trail Blazers,90,Denver Nuggets,110,Box Score,,17171,,McNichols Sports Arena,
Sat Mar 18 1995,New Jersey Nets,91,New York Knicks,92,Box Score,OT,19763,,Madison Square Garden (IV),
Sat Mar 18 1995,Dallas Mavericks,106,San Antonio Spurs,116,Box Score,,35888,,Alamodome,
Sat Mar 18 1995,Detroit Pistons,110,Seattle SuperSonics,133,Box Score,,17326,,Tacoma Dome,
Sun Mar 19 1995,Utah Jazz,104,Charlotte Hornets,108,Box Score,,23698,,Charlotte Coliseum,
Sun Mar 19 1995,Detroit Pistons,115,Golden State Warriors,117,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Sun Mar 19 1995,Philadelphia 76ers,103,Houston Rockets,114,Box Score,,16611,,The Summit,
Sun Mar 19 1995,Chicago Bulls,96,Indiana Pacers,103,Box Score,OT,16694,,Market Square Arena,
Sun Mar 19 1995,Sacramento Kings,116,Los Angeles Lakers,121,Box Score,,13219,,Great Western Forum,
Sun Mar 19 1995,Phoenix Suns,121,Miami Heat,117,Box Score,OT,15200,,Miami Arena,
Sun Mar 19 1995,Boston Celtics,94,Milwaukee Bucks,95,Box Score,,17688,2:06,Bradley Center,
Sun Mar 19 1995,Los Angeles Clippers,93,Minnesota Timberwolves,96,Box Score,,12385,,Target Center,
Sun Mar 19 1995,Cleveland Cavaliers,90,Washington Bullets,96,Box Score,,17110,,USAir Arena,
Mon Mar 20 1995,Los Angeles Clippers,102,Atlanta Hawks,106,Box Score,,12563,,Omni Coliseum,
Mon Mar 20 1995,Dallas Mavericks,102,Cleveland Cavaliers,100,Box Score,2OT,20562,,Gund Arena,
Mon Mar 20 1995,Denver Nuggets,89,Sacramento Kings,91,Box Score,,17317,,ARCO Arena (II),
Mon Mar 20 1995,Seattle SuperSonics,96,San Antonio Spurs,104,Box Score,,19798,,Alamodome,
Tue Mar 21 1995,New Jersey Nets,95,Detroit Pistons,102,Box Score,,13252,,The Palace of Auburn Hills,
Tue Mar 21 1995,Seattle SuperSonics,104,Houston Rockets,102,Box Score,,16611,,The Summit,
Tue Mar 21 1995,Indiana Pacers,95,Miami Heat,97,Box Score,,14345,,Miami Arena,
Tue Mar 21 1995,Golden State Warriors,109,Milwaukee Bucks,115,Box Score,,13187,,Bradley Center,
Tue Mar 21 1995,Charlotte Hornets,78,New York Knicks,69,Box Score,,19763,,Madison Square Garden (IV),
Tue Mar 21 1995,Phoenix Suns,102,Orlando Magic,126,Box Score,,16010,,Orlando Arena,
Tue Mar 21 1995,Washington Bullets,106,Portland Trail Blazers,111,Box Score,,12888,,Memorial Coliseum,
Wed Mar 22 1995,Miami Heat,98,Atlanta Hawks,84,Box Score,,10291,,Omni Coliseum,
Wed Mar 22 1995,Chicago Bulls,124,Boston Celtics,107,Box Score,,14890,2:27,Boston Garden,
Wed Mar 22 1995,Sacramento Kings,89,Cleveland Cavaliers,101,Box Score,,20562,,Gund Arena,
Wed Mar 22 1995,Los Angeles Clippers,103,Indiana Pacers,107,Box Score,,14246,,Market Square Arena,
Wed Mar 22 1995,Portland Trail Blazers,114,Los Angeles Lakers,121,Box Score,,12123,,Great Western Forum,
Wed Mar 22 1995,Dallas Mavericks,99,Minnesota Timberwolves,96,Box Score,,14496,,Target Center,
Wed Mar 22 1995,San Antonio Spurs,102,New Jersey Nets,85,Box Score,,20049,,Brendan Byrne Arena,
Wed Mar 22 1995,Golden State Warriors,102,Philadelphia 76ers,119,Box Score,,10160,,CoreStates Spectrum,
Wed Mar 22 1995,Denver Nuggets,91,Utah Jazz,103,Box Score,,19911,,Delta Center,
Thu Mar 23 1995,New York Knicks,104,Denver Nuggets,101,Box Score,,17171,,McNichols Sports Arena,
Thu Mar 23 1995,Dallas Mavericks,102,Detroit Pistons,94,Box Score,,15861,,The Palace of Auburn Hills,
Thu Mar 23 1995,Utah Jazz,112,Houston Rockets,104,Box Score,,16611,,The Summit,
Thu Mar 23 1995,Los Angeles Clippers,93,Milwaukee Bucks,104,Box Score,,15397,,Bradley Center,
Thu Mar 23 1995,Charlotte Hornets,93,Orlando Magic,105,Box Score,,16010,,Orlando Arena,
Thu Mar 23 1995,Washington Bullets,103,Seattle SuperSonics,108,Box Score,,13775,,Tacoma Dome,
Fri Mar 24 1995,Orlando Magic,106,Chicago Bulls,99,Box Score,,24247,,United Center,
Fri Mar 24 1995,Atlanta Hawks,74,Cleveland Cavaliers,75,Box Score,,20562,,Gund Arena,
Fri Mar 24 1995,Sacramento Kings,96,Indiana Pacers,103,Box Score,,16482,,Market Square Arena,
Fri Mar 24 1995,Washington Bullets,103,Los Angeles Lakers,113,Box Score,,14144,,Great Western Forum,
Fri Mar 24 1995,Golden State Warriors,111,Miami Heat,115,Box Score,,14461,,Miami Arena,
Fri Mar 24 1995,San Antonio Spurs,111,Minnesota Timberwolves,97,Box Score,,15112,,Target Center,
Fri Mar 24 1995,Boston Celtics,107,Philadelphia 76ers,75,Box Score,,14213,2:03,CoreStates Spectrum,
Fri Mar 24 1995,Houston Rockets,99,Phoenix Suns,97,Box Score,,19023,,America West Arena,
Fri Mar 24 1995,Seattle SuperSonics,122,Portland Trail Blazers,118,Box Score,,12888,,Memorial Coliseum,
Sat Mar 25 1995,Chicago Bulls,99,Atlanta Hawks,98,Box Score,,16378,,Omni Coliseum,
Sat Mar 25 1995,Cleveland Cavaliers,97,Charlotte Hornets,105,Box Score,,23698,,Charlotte Coliseum,
Sat Mar 25 1995,Utah Jazz,110,Dallas Mavericks,117,Box Score,,17502,,Reunion Arena,
Sat Mar 25 1995,Boston Celtics,103,Detroit Pistons,104,Box Score,,21454,2:23,The Palace of Auburn Hills,
Sat Mar 25 1995,New York Knicks,94,Los Angeles Clippers,86,Box Score,,16021,,Los Angeles Memorial Sports Arena,
Sat Mar 25 1995,New Jersey Nets,96,Miami Heat,95,Box Score,,14389,,Miami Arena,
Sat Mar 25 1995,San Antonio Spurs,113,Milwaukee Bucks,105,Box Score,,18633,,Bradley Center,
Sat Mar 25 1995,Indiana Pacers,84,Philadelphia 76ers,75,Box Score,,11708,,CoreStates Spectrum,
Sun Mar 26 1995,Houston Rockets,96,Los Angeles Lakers,107,Box Score,,17505,,Great Western Forum,
Sun Mar 26 1995,Sacramento Kings,104,Minnesota Timberwolves,98,Box Score,,15553,,Target Center,
Sun Mar 26 1995,Golden State Warriors,98,Orlando Magic,132,Box Score,,16010,,Orlando Arena,
Sun Mar 26 1995,Denver Nuggets,102,Portland Trail Blazers,98,Box Score,,12888,,Memorial Coliseum,
Sun Mar 26 1995,New York Knicks,82,Seattle SuperSonics,93,Box Score,,18056,,Tacoma Dome,
Mon Mar 27 1995,Los Angeles Clippers,104,Denver Nuggets,113,Box Score,,17171,,McNichols Sports Arena,
Mon Mar 27 1995,San Antonio Spurs,114,Detroit Pistons,93,Box Score,,16084,,The Palace of Auburn Hills,
Mon Mar 27 1995,New Jersey Nets,87,Indiana Pacers,98,Box Score,,13941,,Market Square Arena,
Mon Mar 27 1995,Washington Bullets,102,Utah Jazz,128,Box Score,,19911,,Delta Center,
Tue Mar 28 1995,Milwaukee Bucks,93,Dallas Mavericks,114,Box Score,,16138,,Reunion Arena,
Tue Mar 28 1995,Los Angeles Lakers,106,Houston Rockets,96,Box Score,,16611,,The Summit,
Tue Mar 28 1995,Boston Celtics,126,Miami Heat,115,Box Score,,14377,2:24,Miami Arena,
Tue Mar 28 1995,Golden State Warriors,127,New Jersey Nets,113,Box Score,,15447,,Brendan Byrne Arena,
Tue Mar 28 1995,Chicago Bulls,113,New York Knicks,111,Box Score,,19763,,Madison Square Garden (IV),MJ's Double Nickel
Tue Mar 28 1995,Utah Jazz,111,Phoenix Suns,102,Box Score,,19023,,America West Arena,
Tue Mar 28 1995,Atlanta Hawks,102,Portland Trail Blazers,91,Box Score,,12888,2:04,Memorial Coliseum,
Tue Mar 28 1995,Orlando Magic,106,Sacramento Kings,117,Box Score,,17317,,ARCO Arena (II),
Wed Mar 29 1995,New York Knicks,107,Detroit Pistons,97,Box Score,,17067,,The Palace of Auburn Hills,
Wed Mar 29 1995,Cleveland Cavaliers,96,Indiana Pacers,107,Box Score,,16619,,Market Square Arena,
Wed Mar 29 1995,Charlotte Hornets,81,Philadelphia 76ers,99,Box Score,,11856,,CoreStates Spectrum,
Wed Mar 29 1995,Los Angeles Lakers,84,San Antonio Spurs,107,Box Score,,18027,,Alamodome,
Wed Mar 29 1995,Minnesota Timberwolves,92,Seattle SuperSonics,109,Box Score,,12336,,Tacoma Dome,
Wed Mar 29 1995,Miami Heat,101,Washington Bullets,97,Box Score,,18756,,USAir Arena,
Thu Mar 30 1995,Dallas Mavericks,125,Charlotte Hornets,107,Box Score,,23698,,Charlotte Coliseum,
Thu Mar 30 1995,Boston Celtics,82,Chicago Bulls,100,Box Score,,23691,2:05,United Center,
Thu Mar 30 1995,Atlanta Hawks,108,Golden State Warriors,80,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Thu Mar 30 1995,Houston Rockets,108,Los Angeles Clippers,96,Box Score,,11561,,Los Angeles Memorial Sports Arena,
Thu Mar 30 1995,Portland Trail Blazers,106,New Jersey Nets,103,Box Score,,15122,,Brendan Byrne Arena,
Thu Mar 30 1995,Phoenix Suns,113,Sacramento Kings,96,Box Score,,17317,,ARCO Arena (II),
Fri Mar 31 1995,Miami Heat,99,Boston Celtics,100,Box Score,,14890,2:29,Boston Garden,
Fri Mar 31 1995,Washington Bullets,88,Cleveland Cavaliers,98,Box Score,,20562,,Gund Arena,
Fri Mar 31 1995,Denver Nuggets,107,Indiana Pacers,92,Box Score,,16705,,Market Square Arena,
Fri Mar 31 1995,Atlanta Hawks,107,Los Angeles Lakers,121,Box Score,,16760,2:03,Great Western Forum,
Fri Mar 31 1995,Dallas Mavericks,90,New York Knicks,101,Box Score,,19763,,Madison Square Garden (IV),
Fri Mar 31 1995,Portland Trail Blazers,85,Philadelphia 76ers,86,Box Score,,11324,,CoreStates Spectrum,
Fri Mar 31 1995,Minnesota Timberwolves,96,Phoenix Suns,106,Box Score,,19023,,America West Arena,
Fri Mar 31 1995,Milwaukee Bucks,102,San Antonio Spurs,118,Box Score,,32107,,Alamodome,
Fri Mar 31 1995,Sacramento Kings,95,Seattle SuperSonics,120,Box Score,,14698,,Tacoma Dome,
Fri Mar 31 1995,Orlando Magic,101,Utah Jazz,98,Box Score,,19911,,Delta Center,
Sat Apr 1 1995,Philadelphia 76ers,84,Chicago Bulls,91,Box Score,,23465,,United Center,
Sat Apr 1 1995,Minnesota Timberwolves,126,Golden State Warriors,104,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Sat Apr 1 1995,Milwaukee Bucks,93,Houston Rockets,87,Box Score,,16611,,The Summit,
Sat Apr 1 1995,Utah Jazz,98,Los Angeles Clippers,116,Box Score,,18198,,Arrowhead Pond,at Anaheim CA
Sun Apr 2 1995,Dallas Mavericks,87,Boston Celtics,94,Box Score,,14890,1:54,Boston Garden,
Sun Apr 2 1995,Denver Nuggets,104,Cleveland Cavaliers,101,Box Score,,20562,,Gund Arena,
Sun Apr 2 1995,Washington Bullets,105,Detroit Pistons,110,Box Score,,21454,,The Palace of Auburn Hills,
Sun Apr 2 1995,Portland Trail Blazers,93,Indiana Pacers,104,Box Score,,16437,,Market Square Arena,
Sun Apr 2 1995,Orlando Magic,112,Los Angeles Lakers,119,Box Score,,17505,,Great Western Forum,
Sun Apr 2 1995,Charlotte Hornets,105,Miami Heat,92,Box Score,,14389,,Miami Arena,
Sun Apr 2 1995,New York Knicks,94,New Jersey Nets,85,Box Score,,20049,,Brendan Byrne Arena,
Sun Apr 2 1995,Phoenix Suns,106,San Antonio Spurs,109,Box Score,,35888,,Alamodome,
Sun Apr 2 1995,Atlanta Hawks,83,Seattle SuperSonics,105,Box Score,,17368,,Tacoma Dome,
Tue Apr 4 1995,Boston Celtics,97,Cleveland Cavaliers,92,Box Score,,20562,2:11,Gund Arena,
Tue Apr 4 1995,Los Angeles Lakers,104,Denver Nuggets,101,Box Score,,17171,,McNichols Sports Arena,
Tue Apr 4 1995,Phoenix Suns,114,Golden State Warriors,122,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Tue Apr 4 1995,San Antonio Spurs,113,Los Angeles Clippers,89,Box Score,,10856,,Los Angeles Memorial Sports Arena,
Tue Apr 4 1995,Philadelphia 76ers,92,Miami Heat,95,Box Score,,14375,,Miami Arena,
Tue Apr 4 1995,Indiana Pacers,94,New York Knicks,90,Box Score,,19763,,Madison Square Garden (IV),
Tue Apr 4 1995,Minnesota Timberwolves,91,Portland Trail Blazers,95,Box Score,,12888,,Memorial Coliseum,
Tue Apr 4 1995,Houston Rockets,105,Sacramento Kings,109,Box Score,,17317,,ARCO Arena (II),
Tue Apr 4 1995,Seattle SuperSonics,92,Utah Jazz,114,Box Score,,19911,,Delta Center,
Wed Apr 5 1995,Cleveland Cavaliers,87,Atlanta Hawks,96,Box Score,,12539,,Omni Coliseum,
Wed Apr 5 1995,Philadelphia 76ers,66,Charlotte Hornets,84,Box Score,,23698,,Charlotte Coliseum,
Wed Apr 5 1995,Los Angeles Lakers,111,Dallas Mavericks,130,Box Score,,17502,,Reunion Arena,
Wed Apr 5 1995,Washington Bullets,90,Indiana Pacers,102,Box Score,,16707,,Market Square Arena,
Wed Apr 5 1995,New York Knicks,114,Milwaukee Bucks,94,Box Score,,14679,,Bradley Center,
Wed Apr 5 1995,Chicago Bulls,108,New Jersey Nets,101,Box Score,,20049,,Brendan Byrne Arena,
Wed Apr 5 1995,Detroit Pistons,125,Orlando Magic,128,Box Score,,16010,,Orlando Arena,
Thu Apr 6 1995,Seattle SuperSonics,106,Denver Nuggets,100,Box Score,,17171,,McNichols Sports Arena,
Thu Apr 6 1995,Houston Rockets,110,Golden State Warriors,102,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Thu Apr 6 1995,San Antonio Spurs,96,Sacramento Kings,94,Box Score,,17317,,ARCO Arena (II),
Thu Apr 6 1995,Phoenix Suns,127,Washington Bullets,123,Box Score,,18756,,USAir Arena,
Fri Apr 7 1995,Indiana Pacers,90,Atlanta Hawks,102,Box Score,,14521,2:18,Omni Coliseum,
Fri Apr 7 1995,Philadelphia 76ers,81,Boston Celtics,91,Box Score,,14890,2:08,Boston Garden,
Fri Apr 7 1995,Cleveland Cavaliers,88,Chicago Bulls,97,Box Score,,23664,,United Center,
Fri Apr 7 1995,Minnesota Timberwolves,94,Dallas Mavericks,111,Box Score,,17502,,Reunion Arena,
Fri Apr 7 1995,Orlando Magic,94,Detroit Pistons,104,Box Score,,21454,,The Palace of Auburn Hills,
Fri Apr 7 1995,Utah Jazz,90,Los Angeles Lakers,113,Box Score,,17505,,Great Western Forum,
Fri Apr 7 1995,New Jersey Nets,92,Milwaukee Bucks,107,Box Score,,18633,,Bradley Center,
Fri Apr 7 1995,Houston Rockets,109,Portland Trail Blazers,127,Box Score,,12888,,Memorial Coliseum,
Fri Apr 7 1995,Charlotte Hornets,98,Washington Bullets,93,Box Score,,18756,,USAir Arena,
Sat Apr 8 1995,Seattle SuperSonics,125,Dallas Mavericks,98,Box Score,,17502,,Reunion Arena,
Sat Apr 8 1995,San Antonio Spurs,112,Golden State Warriors,99,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Sat Apr 8 1995,Miami Heat,93,New Jersey Nets,103,Box Score,,18568,,Brendan Byrne Arena,
Sat Apr 8 1995,Detroit Pistons,96,New York Knicks,113,Box Score,,19763,,Madison Square Garden (IV),
Sat Apr 8 1995,Orlando Magic,99,Philadelphia 76ers,109,Box Score,,18168,,CoreStates Spectrum,
