date,season,week,season_type,away_team,away_conference,home_team,home_conference,away_points,home_points,neutral,conference_game,venue,notes
2003-10-11,2003,8,regular,Penn State,Big Ten,Purdue,Big Ten,14,28,FALSE,TRUE,Ross-Ade Stadium,
2003-10-11,2003,8,regular,Cincinnati,Conference USA,UAB,Conference USA,14,31,FALSE,TRUE,Legion Field,
2003-10-11,2003,8,regular,Nicholls,Southland,Florida Atlantic,FCS Independents,23,31,TRUE,FALSE,,
2003-10-11,2003,8,regular,Western Illinois,MVFC,Youngstown State,MVFC,54,20,FALSE,TRUE,Stambaugh Stadium,
2003-10-11,2003,8,regular,Kent State,Mid-American,Marshall,Mid-American,33,49,FALSE,TRUE,Joan C. Edwards Stadium,
2003-10-11,2003,8,regular,UT Martin,OVC,Jacksonville State,OVC,24,34,TRUE,TRUE,,
2003-10-11,2003,8,regular,UL Monroe,Sun Belt,Louisiana,Sun Belt,45,42,FALSE,TRUE,Cajun Field,
2003-10-11,2003,8,regular,Indiana State,MVFC,Northern Iowa,MVFC,14,22,FALSE,TRUE,UNI-Dome,
2003-10-11,2003,8,regular,Duke,ACC,Maryland,ACC,20,33,FALSE,TRUE,SECU Stadium,
2003-10-11,2003,8,regular,Notre Dame,FBS Independents,Pittsburgh,Big East,20,14,FALSE,FALSE,Acrisure Stadium,
2003-10-11,2003,8,regular,Cal Poly,FCS Independents,Akron,Mid-American,14,45,TRUE,FALSE,,
2003-10-11,2003,8,regular,UCLA,Pac-10,Arizona,Pac-10,24,21,FALSE,TRUE,Arizona Stadium,
2003-10-11,2003,8,regular,North Texas,Sun Belt,Idaho,Sun Belt,24,14,FALSE,TRUE,Kibbie Dome,
2003-10-11,2003,8,regular,Nebraska,Big 12,Missouri,Big 12,24,41,FALSE,TRUE,Memorial Stadium,
2003-10-11,2003,8,regular,San Diego State,Mountain West,Utah,Mountain West,6,27,FALSE,TRUE,Rice-Eccles Stadium,
2003-10-11,2003,8,regular,University Of Charleston (WV),,Coastal Carolina,Big South,0,47,FALSE,FALSE,Brooks Stadium (SC),
2003-10-11,2003,8,regular,SE Louisiana,FCS Independents,Northwestern State,Southland,27,87,FALSE,FALSE,Harry Turpin Stadium,
2003-10-11,2003,8,regular,Iowa State,Big 12,Texas Tech,Big 12,21,52,FALSE,TRUE,Jones AT&T Stadium,
2003-10-11,2003,8,regular,Eastern Michigan,Mid-American,Toledo,Mid-American,14,49,FALSE,TRUE,Glass Bowl,
2003-10-11,2003,8,regular,Georgia,SEC,Tennessee,SEC,41,14,FALSE,TRUE,Neyland Stadium,
2003-10-12,2003,8,regular,Missouri State,MVFC,Western Kentucky,MVFC,6,9,FALSE,TRUE,Houchens Industries-L.T. Smith Stadium,
2003-10-12,2003,8,regular,Wyoming,Mountain West,Utah State,Sun Belt,48,21,FALSE,FALSE,Maverik Stadium,
2003-10-12,2003,8,regular,Tulsa,Western Athletic,Boise State,Western Athletic,20,27,FALSE,TRUE,Albertsons Stadium,
2003-10-12,2003,8,regular,Texas State,Southland,Southern Utah,FCS Independents,28,31,FALSE,FALSE,Eccles Coliseum,
2003-10-12,2003,8,regular,Ohio State,Big Ten,Wisconsin,Big Ten,10,17,FALSE,TRUE,Camp Randall Stadium,
2003-10-12,2003,8,regular,Louisiana Tech,Western Athletic,UTEP,Western Athletic,38,35,FALSE,TRUE,Sun Bowl,
2003-10-12,2003,8,regular,SMU,Western Athletic,San José State,Western Athletic,14,31,FALSE,TRUE,CEFCU Stadium,
2003-10-12,2003,8,regular,Stanford,Pac-10,USC,Pac-10,21,44,FALSE,TRUE,Los Angeles Memorial Coliseum,
2003-10-12,2003,8,regular,Fresno State,Western Athletic,Hawai'i,Western Athletic,28,55,FALSE,TRUE,Aloha Stadium,
2003-10-16,2003,9,regular,New Mexico State,Sun Belt,Louisiana,Sun Belt,24,26,FALSE,TRUE,Cajun Field,
2003-10-16,2003,9,regular,Clemson,ACC,NC State,ACC,15,17,FALSE,TRUE,Carter-Finley Stadium,
2003-10-17,2003,9,regular,Stephen F. Austin,Southland,Sam Houston,Southland,34,31,FALSE,TRUE,Elliott T. Bowers Stadium,
2003-10-17,2003,9,regular,Air Force,Mountain West,Colorado State,Mountain West,20,30,FALSE,TRUE,Sonny Lubick Field at Hughes Stadium,
2003-10-18,2003,9,regular,Tulane,Conference USA,Louisville,Conference USA,28,47,FALSE,TRUE,L&N Federal Credit Union Stadium,
2003-10-18,2003,9,regular,Rhode Island,Atlantic 10,Delaware,Atlantic 10,10,55,FALSE,TRUE,Delaware Stadium,
2003-10-18,2003,9,regular,Illinois,Big Ten,Michigan,Big Ten,14,56,FALSE,TRUE,Michigan Stadium,
2003-10-18,2003,9,regular,Michigan State,Big Ten,Minnesota,Big Ten,44,38,FALSE,TRUE,,
2003-10-18,2003,9,regular,Wake Forest,ACC,Duke,ACC,42,13,FALSE,TRUE,Wallace Wade Stadium,
2003-10-18,2003,9,regular,Boston College,Big East,Syracuse,Big East,14,39,FALSE,TRUE,JMA Wireless Dome,
2003-10-18,2003,9,regular,Purdue,Big Ten,Wisconsin,Big Ten,26,23,FALSE,TRUE,Camp Randall Stadium,
2003-10-18,2003,9,regular,Temple,Big East,Miami,Big East,14,52,FALSE,TRUE,,
2003-10-18,2003,9,regular,Maine,Atlantic 10,Northeastern,Atlantic 10,14,20,TRUE,TRUE,,
2003-10-18,2003,9,regular,Texas,Big 12,Iowa State,Big 12,40,19,FALSE,TRUE,Jack Trice Stadium,
2003-10-18,2003,9,regular,Hofstra,Atlantic 10,Massachusetts,Atlantic 10,22,27,TRUE,TRUE,,
2003-10-18,2003,9,regular,Alabama,SEC,Ole Miss,SEC,28,43,FALSE,TRUE,Vaught-Hemingway Stadium,
2003-10-18,2003,9,regular,Texas A&M,Big 12,Nebraska,Big 12,12,48,FALSE,TRUE,"Memorial Stadium (Lincoln, NE)",
2003-10-18,2003,9,regular,Dartmouth,Ivy,Holy Cross,Patriot,24,20,FALSE,FALSE,Fitton Field,
2003-10-18,2003,9,regular,Lafayette,Patriot,Harvard,Ivy,27,34,FALSE,FALSE,Harvard Stadium,
2003-10-18,2003,9,regular,Georgetown,Patriot,Cornell,Ivy,42,20,FALSE,FALSE,Schoellkopf Field,
2003-10-18,2003,9,regular,Princeton,Ivy,Brown,Ivy,34,14,FALSE,TRUE,Brown Stadium,
2003-10-18,2003,9,regular,New Hampshire,Atlantic 10,Richmond,Atlantic 10,23,35,TRUE,TRUE,,
2003-10-18,2003,9,regular,Marist,Metro Atlantic Athletic,Iona,Metro Atlantic Athletic,21,31,TRUE,TRUE,,
2003-10-18,2003,9,regular,East Carolina,Conference USA,Army,Conference USA,38,32,FALSE,TRUE,Michie Stadium,
2003-10-18,2003,9,regular,Towson,Patriot,Bucknell,Patriot,10,14,FALSE,TRUE,Christy Mathewson-Memorial Stadium,
2003-10-18,2003,9,regular,Marshall,Mid-American,Buffalo,Mid-American,26,16,FALSE,TRUE,UB Stadium,
2003-10-18,2003,9,regular,Toledo,Mid-American,Central Michigan,Mid-American,31,13,FALSE,TRUE,Kelly/Shorts Stadium,
2003-10-18,2003,9,regular,Yale,Ivy,Colgate,Patriot,40,52,FALSE,FALSE,Andy Kerr Stadium,
2003-10-18,2003,9,regular,New Haven,,Fordham,Patriot,7,41,TRUE,FALSE,,
2003-10-18,2003,9,regular,Catholic,,La Salle,Metro Atlantic Athletic,32,31,TRUE,FALSE,,
2003-10-18,2003,9,regular,UAlbany,NEC,Monmouth,NEC,7,10,TRUE,TRUE,Kessler Field,
2003-10-18,2003,9,regular,Howard,MEAC,Morgan State,MEAC,12,33,FALSE,TRUE,Hughes Stadium,
2003-10-18,2003,9,regular,Hampton,MEAC,Norfolk State,MEAC,52,0,FALSE,TRUE,"William Dick"""" Price Stadium""""",
2003-10-18,2003,9,regular,Gardner-Webb,Big South,VMI,Big South,37,25,FALSE,TRUE,Alumni Memorial Field,
2003-10-18,2003,9,regular,James Madison,Atlantic 10,William & Mary,Atlantic 10,24,17,FALSE,TRUE,Zable Stadium,
2003-10-18,2003,9,regular,Arizona State,Pac-10,North Carolina,ACC,33,31,FALSE,TRUE,Kenan Stadium,
2003-10-18,2003,9,regular,Pittsburgh,Big East,Rutgers,Big East,42,32,FALSE,TRUE,High Point Solutions Stadium,
2003-10-18,2003,9,regular,Pennsylvania,Ivy,Columbia,Ivy,31,7,FALSE,TRUE,Lawrence A. Wien Stadium,
2003-10-18,2003,9,regular,Sacred Heart,NEC,Robert Morris,NEC,24,20,TRUE,TRUE,,
2003-10-18,2003,9,regular,St. Peter's,Metro Atlantic Athletic,Duquesne,Metro Atlantic Athletic,7,39,FALSE,TRUE,Arthur J. Rooney Athletic Field,
2003-10-18,2003,9,regular,Georgia,SEC,Vanderbilt,SEC,27,8,FALSE,TRUE,FirstBank Stadium,
2003-10-18,2003,9,regular,Liberty,Big South,East Tennessee State,Southern,23,33,TRUE,FALSE,,
2003-10-18,2003,9,regular,Chattanooga,Southern,Elon,Southern,24,7,FALSE,TRUE,Rhodes Stadium,
2003-10-18,2003,9,regular,Baylor,Big 12,Kansas,Big 12,21,28,FALSE,TRUE,Memorial Stadium,
2003-10-18,2003,9,regular,UConn,FBS Independents,Kent State,Mid-American,34,31,FALSE,FALSE,Dix Stadium,
2003-10-18,2003,9,regular,Alabama A&M,SWAC,Savannah St,FCS Independents,38,0,FALSE,FALSE,Ted Wright Stadium,
2003-10-18,2003,9,regular,Wofford,Southern,Western Carolina,Southern,38,6,FALSE,TRUE,E. J. Whitmire Stadium,
2003-10-18,2003,9,regular,Youngstown State,MVFC,Indiana State,MVFC,30,24,FALSE,TRUE,Memorial Stadium,
2003-10-18,2003,9,regular,Southern Illinois,MVFC,Western Illinois,MVFC,37,32,FALSE,TRUE,Hanson Field,
2003-10-18,2003,9,regular,Colorado,Big 12,Kansas State,Big 12,20,49,FALSE,TRUE,Bill Snyder Family Stadium,
2003-10-18,2003,9,regular,Mississippi State,SEC,Auburn,SEC,13,45,FALSE,TRUE,Jordan-Hare Stadium,
2003-10-18,2003,9,regular,USC,Pac-10,Notre Dame,FBS Independents,45,14,FALSE,FALSE,Notre Dame Stadium,
2003-10-18,2003,9,regular,Northern Iowa,MVFC,Missouri State,MVFC,26,20,FALSE,TRUE,Plaster Sports Complex,
2003-10-18,2003,9,regular,Nevada,Western Athletic,Tulsa,Western Athletic,28,21,FALSE,TRUE,,
2003-10-18,2003,9,regular,Navy,FBS Independents,Rice,Western Athletic,38,6,FALSE,FALSE,Rice Stadium,
2003-10-18,2003,9,regular,Miami (OH),Mid-American,Ball State,Mid-American,49,3,FALSE,TRUE,Scheumann Stadium,
2003-10-18,2003,9,regular,Southeast Missouri State,OVC,Eastern Kentucky,OVC,41,38,FALSE,TRUE,Roy Kidd Stadium,
2003-10-18,2003,9,regular,Hawai'i,Western Athletic,Louisiana Tech,Western Athletic,44,41,FALSE,TRUE,Joe Aillet Stadium,
2003-10-18,2003,9,regular,Utah,Mountain West,UNLV,Mountain West,28,10,FALSE,TRUE,Sam Boyd Stadium,
2003-10-18,2003,9,regular,Boise State,Western Athletic,SMU,Western Athletic,45,3,FALSE,TRUE,Gerald J. Ford Stadium,
2003-10-18,2003,9,regular,Florida International,FCS Independents,Troy,FBS Independents,10,21,FALSE,FALSE,Veterans Memorial Stadium (AL),
2003-10-18,2003,9,regular,Florida,SEC,Arkansas,SEC,33,28,FALSE,TRUE,Razorback Stadium,
2003-10-18,2003,9,regular,California,Pac-10,UCLA,Pac-10,20,23,FALSE,TRUE,Rose Bowl,
2003-10-18,2003,9,regular,Iowa,Big Ten,Ohio State,Big Ten,10,19,FALSE,TRUE,Ohio Stadium,
2003-10-18,2003,9,regular,Texas Tech,Big 12,Oklahoma State,Big 12,49,51,FALSE,TRUE,Boone Pickens Stadium,
2003-10-18,2003,9,regular,Western Kentucky,MVFC,Illinois State,MVFC,27,24,FALSE,TRUE,Hancock Stadium,
2003-10-18,2003,9,regular,Furman,Southern,The Citadel,Southern,9,10,TRUE,TRUE,,
2003-10-18,2003,9,regular,Eastern Illinois,OVC,Murray State,OVC,27,17,FALSE,TRUE,Roy Stewart Stadium,
2003-10-18,2003,9,regular,Georgia Southern,Southern,App State,Southern,21,28,FALSE,TRUE,Kidd Brewer Stadium,
2003-10-18,2003,9,regular,South Carolina State,MEAC,Bethune-Cookman,MEAC,28,31,FALSE,TRUE,Municipal Stadium,
2003-10-18,2003,9,regular,Northern Colorado,FCS Independents,Florida Atlantic,FCS Independents,6,14,TRUE,TRUE,,
2003-10-18,2003,9,regular,St. Francis (PA),NEC,Stony Brook,NEC,14,49,FALSE,TRUE,Kenneth P. LaValle Stadium,
2003-10-18,2003,9,regular,Utah State,Sun Belt,North Texas,Sun Belt,27,37,FALSE,TRUE,,
2003-10-18,2003,9,regular,Western Michigan,Mid-American,Northern Illinois,Mid-American,10,37,FALSE,TRUE,Huskie Stadium,
2003-10-18,2003,9,regular,Washington State,Pac-10,Stanford,Pac-10,24,14,FALSE,TRUE,Stanford Stadium,
2003-10-18,2003,9,regular,Middle Tennessee,Sun Belt,Idaho,Sun Belt,28,21,FALSE,TRUE,Kibbie Dome,
2003-10-18,2003,9,regular,Webber International,,SE Louisiana,FCS Independents,10,68,FALSE,FALSE,Strawberry Stadium,
2003-10-18,2003,9,regular,Samford,OVC,UT Martin,OVC,57,22,FALSE,TRUE,Graham Stadium,
2003-10-18,2003,9,regular,UCF,Mid-American,Akron,Mid-American,24,38,FALSE,TRUE,,
2003-10-18,2003,9,regular,Bowling Green,Mid-American,Eastern Michigan,Mid-American,33,20,FALSE,TRUE,Rynearson Stadium,
2003-10-18,2003,9,regular,Florida A&M,,North Carolina A&T,MEAC,16,22,FALSE,FALSE,Aggie Stadium,
2003-10-18,2003,9,regular,BYU,Mountain West,Wyoming,Mountain West,10,13,FALSE,TRUE,War Memorial Stadium,
2003-10-18,2003,9,regular,Charleston Southern,Big South,South Florida,Conference USA,7,55,FALSE,FALSE,Raymond James Stadium,
2003-10-18,2003,9,regular,Ohio,Mid-American,Kentucky,SEC,14,35,FALSE,FALSE,Kroger Field,
2003-10-18,2003,9,regular,Missouri,Big 12,Oklahoma,Big 12,13,34,FALSE,TRUE,"Memorial Stadium (Norman, OK)",
2003-10-18,2003,9,regular,Northwestern State,Southland,Texas State,Southland,49,19,FALSE,TRUE,Bobcat Stadium (TX),
2003-10-18,2003,9,regular,Wagner,NEC,Siena,Metro Atlantic Athletic,34,6,TRUE,FALSE,,
2003-10-18,2003,9,regular,UAB,Conference USA,TCU,Conference USA,24,27,FALSE,TRUE,Amon G. Carter Stadium,
2003-10-18,2003,9,regular,Jacksonville State,OVC,Tennessee State,OVC,34,7,FALSE,TRUE,Nissan Stadium,
2003-10-18,2003,9,regular,LSU,SEC,South Carolina,SEC,33,7,FALSE,TRUE,Williams-Brice Stadium,
2003-10-18,2003,9,regular,Florida State,ACC,Virginia,ACC,19,14,FALSE,TRUE,Scott Stadium,
2003-10-19,2003,9,regular,Memphis,Conference USA,Houston,Conference USA,45,14,FALSE,TRUE,Robertson Stadium,
2003-10-19,2003,9,regular,St. Mary's (CA),FCS Independents,Cal Poly,FCS Independents,10,54,TRUE,TRUE,Mustang Stadium,
2003-10-19,2003,9,regular,McNeese,Southland,Southern Utah,FCS Independents,33,20,FALSE,FALSE,Eccles Coliseum,
2003-10-19,2003,9,regular,New Mexico,Mountain West,San Diego State,Mountain West,30,7,FALSE,TRUE,Qualcomm Stadium,
2003-10-19,2003,9,regular,Washington,Pac-10,Oregon State,Pac-10,38,17,FALSE,TRUE,Reser Stadium,
2003-10-22,2003,10,regular,Virginia Tech,Big East,West Virginia,Big East,7,28,FALSE,TRUE,Milan Puskar Stadium,
2003-10-23,2003,10,regular,Maryland,ACC,Georgia Tech,ACC,3,7,FALSE,TRUE,Bobby Dodd Stadium,
2003-10-25,2003,10,regular,Holy Cross,Patriot,Florida International,FCS Independents,23,34,FALSE,FALSE,FIU Stadium,
2003-10-25,2003,10,regular,Akron,Mid-American,UConn,FBS Independents,37,38,FALSE,FALSE,Pratt & Whitney Stadium,
2003-10-25,2003,10,regular,Wisconsin,Big Ten,Northwestern,Big Ten,7,16,FALSE,TRUE,Ryan Field,
2003-10-25,2003,10,regular,Ohio State,Big Ten,Indiana,Big Ten,35,6,FALSE,TRUE,"Memorial Stadium (Bloomington, IN)",
2003-10-25,2003,10,regular,Notre Dame,FBS Independents,Boston College,Big East,25,27,FALSE,FALSE,"Alumni Stadium (Chestnut Hill, MA)",
2003-10-25,2003,10,regular,Princeton,Ivy,Harvard,Ivy,40,43,FALSE,TRUE,Harvard Stadium,
2003-10-25,2003,10,regular,Syracuse,Big East,Pittsburgh,Big East,14,34,FALSE,TRUE,Acrisure Stadium,
2003-10-25,2003,10,regular,William & Mary,Atlantic 10,Rhode Island,Atlantic 10,37,24,FALSE,TRUE,Meade Stadium,
2003-10-25,2003,10,regular,North Carolina,ACC,Clemson,ACC,28,36,FALSE,TRUE,"Memorial Stadium (Clemson, SC)",
2003-10-25,2003,10,regular,Minnesota,Big Ten,Illinois,Big Ten,36,10,FALSE,TRUE,"Memorial Stadium (Champaign, IL)",
2003-10-25,2003,10,regular,Penn State,Big Ten,Iowa,Big Ten,14,26,FALSE,TRUE,Kinnick Stadium,
2003-10-25,2003,10,regular,App State,Southern,Wofford,Southern,14,24,FALSE,TRUE,Gibbs Stadium,
2003-10-25,2003,10,regular,Mississippi State,SEC,Kentucky,SEC,17,42,FALSE,TRUE,Kroger Field,
2003-10-25,2003,10,regular,Texas Tech,Big 12,Missouri,Big 12,31,62,FALSE,TRUE,Memorial Stadium,
2003-10-25,2003,10,regular,Columbia,Ivy,Dartmouth,Ivy,21,26,FALSE,TRUE,Memorial Field,
2003-10-25,2003,10,regular,Iowa State,Big 12,Nebraska,Big 12,0,28,FALSE,TRUE,"Memorial Stadium (Lincoln, NE)",
2003-10-25,2003,10,regular,Lehigh,Patriot,Georgetown,Patriot,45,24,FALSE,TRUE,Cooper Field,
2003-10-25,2003,10,regular,UAB,Conference USA,Georgia,SEC,13,16,FALSE,FALSE,Sanford Stadium,
2003-10-25,2003,10,regular,Elon,Southern,Towson,Patriot,7,24,FALSE,FALSE,Johnny Unitas Stadium,
2003-10-25,2003,10,regular,NC State,ACC,Duke,ACC,28,21,FALSE,TRUE,Wallace Wade Stadium,
2003-10-25,2003,10,regular,Brown,Ivy,Cornell,Ivy,21,7,FALSE,TRUE,Schoellkopf Field,
2003-10-25,2003,10,regular,Rutgers,Big East,Temple,Big East,30,14,FALSE,TRUE,Lincoln Financial Field,
2003-10-25,2003,10,regular,The Citadel,Southern,Georgia Southern,Southern,28,24,FALSE,TRUE,Allen E. Paulson Stadium,
2003-10-25,2003,10,regular,Sacred Heart,NEC,Iona,Metro Atlantic Athletic,31,38,TRUE,FALSE,,
2003-10-25,2003,10,regular,Fordham,Patriot,Lafayette,Patriot,32,30,FALSE,TRUE,Fisher Field,
2003-10-25,2003,10,regular,Stony Brook,NEC,UAlbany,NEC,7,40,TRUE,TRUE,University Field (NY),
2003-10-25,2003,10,regular,Ohio,Mid-American,Buffalo,Mid-American,17,26,FALSE,TRUE,UB Stadium,
2003-10-25,2003,10,regular,Bucknell,Patriot,Colgate,Patriot,6,50,FALSE,TRUE,Andy Kerr Stadium,
2003-10-25,2003,10,regular,Morgan State,MEAC,Delaware State,MEAC,53,36,FALSE,TRUE,Alumni Stadium,
2003-10-25,2003,10,regular,Monmouth,NEC,La Salle,Metro Atlantic Athletic,50,0,TRUE,FALSE,,
2003-10-25,2003,10,regular,St. Peter's,Metro Atlantic Athletic,Siena,Metro Atlantic Athletic,20,16,TRUE,TRUE,,
2003-10-25,2003,10,regular,Central Connecticut,NEC,St. Francis (PA),NEC,35,28,TRUE,TRUE,,
2003-10-25,2003,10,regular,Delaware,Atlantic 10,Navy,FBS Independents,21,17,FALSE,FALSE,Navy-Marine Corps Memorial Stadium,
2003-10-25,2003,10,regular,Howard,MEAC,North Carolina A&T,MEAC,7,27,FALSE,TRUE,Aggie Stadium,
2003-10-25,2003,10,regular,Wagner,NEC,Robert Morris,NEC,28,31,TRUE,TRUE,,
2003-10-25,2003,10,regular,North Greenville,,Charleston Southern,Big South,49,21,TRUE,FALSE,,
2003-10-25,2003,10,regular,Louisville,Conference USA,East Carolina,Conference USA,36,20,FALSE,TRUE,Dowdy-Ficklen Stadium,
2003-10-25,2003,10,regular,East Tennessee State,Southern,Furman,Southern,10,30,FALSE,TRUE,Paladin Stadium,
2003-10-25,2003,10,regular,James Madison,Atlantic 10,Maine,Atlantic 10,13,20,FALSE,TRUE,Alfond Stadium,
2003-10-25,2003,10,regular,Toledo,Mid-American,Ball State,Mid-American,14,38,FALSE,TRUE,Scheumann Stadium,
2003-10-25,2003,10,regular,South Carolina State,MEAC,Hampton,MEAC,12,32,FALSE,TRUE,Armstrong Stadium,
2003-10-25,2003,10,regular,Miami (OH),Mid-American,Kent State,Mid-American,38,30,FALSE,TRUE,Dix Stadium,
2003-10-25,2003,10,regular,Adams State,,Northern Colorado,FCS Independents,14,55,FALSE,FALSE,Nottingham Field,
2003-10-25,2003,10,regular,Northern Iowa,MVFC,Western Illinois,MVFC,38,30,FALSE,TRUE,Hanson Field,
2003-10-25,2003,10,regular,Kansas,Big 12,Kansas State,Big 12,6,42,FALSE,TRUE,Bill Snyder Family Stadium,
2003-10-25,2003,10,regular,UT Martin,OVC,Eastern Illinois,OVC,12,29,FALSE,TRUE,O'Brien Stadium,
2003-10-25,2003,10,regular,Memphis,Conference USA,Tulane,Conference USA,41,9,FALSE,TRUE,Caesars Superdome,
2003-10-25,2003,10,regular,Marshall,Mid-American,Western Michigan,Mid-American,41,21,FALSE,TRUE,Waldo Stadium,
2003-10-25,2003,10,regular,Norfolk State,MEAC,Florida A&M,,10,60,TRUE,FALSE,Bragg Memorial Stadium,
2003-10-25,2003,10,regular,SMU,Western Athletic,Tulsa,Western Athletic,16,35,FALSE,TRUE,,
2003-10-25,2003,10,regular,New Mexico,Mountain West,Utah,Mountain West,47,35,FALSE,TRUE,Rice-Eccles Stadium,
2003-10-25,2003,10,regular,VMI,Big South,Richmond,Atlantic 10,25,35,TRUE,FALSE,,
2003-10-25,2003,10,regular,Troy,FBS Independents,Virginia,ACC,0,24,FALSE,FALSE,Scott Stadium,
2003-10-25,2003,10,regular,Arkansas State,Sun Belt,Utah State,Sun Belt,0,49,FALSE,TRUE,Maverik Stadium,
2003-10-25,2003,10,regular,Army,Conference USA,Cincinnati,Conference USA,29,33,FALSE,TRUE,Nippert Stadium,
2003-10-25,2003,10,regular,South Florida,Conference USA,Southern Miss,Conference USA,6,27,FALSE,TRUE,M. M. Roberts Stadium,
2003-10-25,2003,10,regular,San José State,Western Athletic,Boise State,Western Athletic,14,77,FALSE,TRUE,Albertsons Stadium,
2003-10-25,2003,10,regular,Western Kentucky,MVFC,Indiana State,MVFC,59,14,FALSE,TRUE,Memorial Stadium,
2003-10-25,2003,10,regular,Arizona,Pac-10,California,Pac-10,14,42,FALSE,TRUE,California Memorial Stadium,
2003-10-25,2003,10,regular,Wake Forest,ACC,Florida State,ACC,24,48,FALSE,TRUE,Doak Campbell Stadium,
2003-10-25,2003,10,regular,Purdue,Big Ten,Michigan,Big Ten,3,31,FALSE,TRUE,Michigan Stadium,
2003-10-25,2003,10,regular,Yale,Ivy,Pennsylvania,Ivy,31,34,FALSE,TRUE,Franklin Field,
2003-10-25,2003,10,regular,Massachusetts,Atlantic 10,Villanova,Atlantic 10,19,14,FALSE,TRUE,Villanova Stadium,
2003-10-25,2003,10,regular,Oklahoma State,Big 12,Texas A&M,Big 12,38,10,FALSE,TRUE,Kyle Field,
2003-10-25,2003,10,regular,USC,Pac-10,Washington,Pac-10,43,23,FALSE,TRUE,Husky Stadium,
2003-10-25,2003,10,regular,Tennessee,SEC,Alabama,SEC,51,43,FALSE,TRUE,Bryant-Denny Stadium,
2003-10-25,2003,10,regular,Nicholls,Southland,Northwestern State,Southland,40,30,FALSE,TRUE,Harry Turpin Stadium,
2003-10-25,2003,10,regular,Stanford,Pac-10,Oregon,Pac-10,0,35,FALSE,TRUE,Autzen Stadium,
2003-10-25,2003,10,regular,Tennessee State,OVC,Samford,OVC,29,24,FALSE,TRUE,Seibert Stadium,
2003-10-25,2003,10,regular,Northern Illinois,Mid-American,Bowling Green,Mid-American,18,34,FALSE,TRUE,Doyt L. Perry Stadium,
2003-10-25,2003,10,regular,Central Michigan,Mid-American,UCF,Mid-American,13,31,FALSE,TRUE,,
2003-10-25,2003,10,regular,Coastal Carolina,Big South,Savannah St,FCS Independents,29,19,FALSE,FALSE,Ted Wright Stadium,
2003-10-25,2003,10,regular,SE Louisiana,FCS Independents,St. Mary's (CA),FCS Independents,27,33,TRUE,TRUE,,
2003-10-25,2003,10,regular,Illinois State,MVFC,Youngstown State,MVFC,35,25,FALSE,TRUE,Stambaugh Stadium,
2003-10-25,2003,10,regular,Louisiana Tech,Western Athletic,Nevada,Western Athletic,42,34,FALSE,TRUE,Mackay Stadium,
2003-10-25,2003,10,regular,Idaho,Sun Belt,Louisiana,Sun Belt,20,31,FALSE,TRUE,Cajun Field,
2003-10-25,2003,10,regular,Texas State,Southland,Stephen F. Austin,Southland,27,44,FALSE,TRUE,Homer Bryce Stadium,
2003-10-25,2003,10,regular,Western Carolina,Southern,Chattanooga,Southern,0,38,FALSE,TRUE,Finley Stadium,
2003-10-25,2003,10,regular,Oregon State,Pac-10,Washington State,Pac-10,30,36,FALSE,TRUE,Gesa Field,
2003-10-25,2003,10,regular,Oklahoma,Big 12,Colorado,Big 12,34,20,FALSE,TRUE,Folsom Field,
2003-10-25,2003,10,regular,Missouri State,MVFC,Southern Illinois,MVFC,6,20,TRUE,TRUE,,
2003-10-25,2003,10,regular,Texas,Big 12,Baylor,Big 12,56,0,FALSE,TRUE,Floyd Casey Stadium,
2003-10-25,2003,10,regular,Rice,Western Athletic,Fresno State,Western Athletic,28,31,FALSE,TRUE,Valley Children's Stadium,
2003-10-25,2003,10,regular,New Hampshire,Atlantic 10,Hofstra,Atlantic 10,38,17,TRUE,TRUE,,
2003-10-25,2003,10,regular,North Texas,Sun Belt,Middle Tennessee,Sun Belt,33,28,FALSE,TRUE,"Johnny ""Red"" Floyd Stadium",
2003-10-25,2003,10,regular,BYU,Mountain West,UNLV,Mountain West,27,20,FALSE,TRUE,Sam Boyd Stadium,
2003-10-25,2003,10,regular,Murray State,OVC,Southeast Missouri State,OVC,27,24,TRUE,TRUE,Houck Stadium,
2003-10-25,2003,10,regular,Vanderbilt,SEC,South Carolina,SEC,24,35,FALSE,TRUE,Williams-Brice Stadium,
2003-10-25,2003,10,regular,Arkansas,SEC,Ole Miss,SEC,7,19,FALSE,TRUE,Vaught-Hemingway Stadium,
2003-10-25,2003,10,regular,Auburn,SEC,LSU,SEC,7,31,FALSE,TRUE,Tiger Stadium (LA),
2003-10-26,2003,10,regular,Tennessee Tech,OVC,Jacksonville State,OVC,20,37,TRUE,TRUE,,
2003-10-26,2003,10,regular,TCU,Conference USA,Houston,Conference USA,62,55,FALSE,TRUE,Robertson Stadium,
2003-10-26,2003,10,regular,Sam Houston,Southland,McNeese,Southland,37,56,FALSE,TRUE,Cowboy Stadium,
2003-10-26,2003,10,regular,New Mexico State,Sun Belt,UL Monroe,Sun Belt,21,14,FALSE,TRUE,Malone Stadium,
2003-10-26,2003,10,regular,Wyoming,Mountain West,San Diego State,Mountain West,20,25,FALSE,TRUE,Qualcomm Stadium,
2003-10-26,2003,10,regular,Arizona State,Pac-10,UCLA,Pac-10,13,20,FALSE,TRUE,Rose Bowl,
