date,season,week,season_type,away_team,away_conference,home_team,home_conference,away_points,home_points,neutral,conference_game,venue,notes
2006-09-24,2006,4,regular,Tulane,Conference USA,LSU,SEC,7,49,FALSE,FALSE,Tiger Stadium (LA),
2006-09-24,2006,4,regular,Notre Dame,FBS Independents,Michigan State,Big Ten,40,37,FALSE,FALSE,Spartan Stadium,
2006-09-24,2006,4,regular,Boston College,ACC,NC State,ACC,15,17,FALSE,TRUE,Carter-Finley Stadium,
2006-09-24,2006,4,regular,Texas State,Southland,Southern Utah,Great West,21,30,FALSE,FALSE,Eccles Coliseum,
2006-09-24,2006,4,regular,Arkansas State,Sun Belt,SMU,Conference USA,9,55,FALSE,FALSE,Gerald J. Ford Stadium,
2006-09-24,2006,4,regular,Portland State,Big Sky,Weber State,Big Sky,20,10,FALSE,TRUE,Stewart Stadium,
2006-09-24,2006,4,regular,Oklahoma State,Big 12,Houston,Conference USA,25,34,FALSE,FALSE,Robertson Stadium,
2006-09-24,2006,4,regular,Idaho,Western Athletic,Oregon State,Pac-10,0,38,FALSE,FALSE,Reser Stadium,
2006-09-26,2006,5,regular,Southern Miss,Conference USA,UCF,Conference USA,19,14,FALSE,TRUE,,
2006-09-28,2006,5,regular,BYU,Mountain West,TCU,Mountain West,31,17,FALSE,TRUE,Amon G. Carter Stadium,
2006-09-28,2006,5,regular,Auburn,SEC,South Carolina,SEC,24,17,FALSE,TRUE,Williams-Brice Stadium,
2006-09-29,2006,5,regular,Northern Colorado,Big Sky,Weber State,Big Sky,21,26,FALSE,TRUE,Stewart Stadium,
2006-09-30,2006,5,regular,Rutgers,Big East,South Florida,Big East,22,20,FALSE,TRUE,Raymond James Stadium,
2006-09-30,2006,5,regular,Eastern Illinois,OVC,Hawai'i,Western Athletic,9,44,FALSE,FALSE,,
2006-09-30,2006,5,regular,Navy,FBS Independents,UConn,Big East,41,17,FALSE,FALSE,Pratt & Whitney Stadium,
2006-09-30,2006,5,regular,Wisconsin,Big Ten,Indiana,Big Ten,52,17,FALSE,TRUE,"Memorial Stadium (Bloomington, IN)",
2006-09-30,2006,5,regular,Illinois,Big Ten,Michigan State,Big Ten,23,20,FALSE,TRUE,Spartan Stadium,
2006-09-30,2006,5,regular,Virginia,ACC,Duke,ACC,37,0,FALSE,TRUE,Wallace Wade Stadium,
2006-09-30,2006,5,regular,Toledo,Mid-American,Pittsburgh,Big East,3,45,FALSE,FALSE,Acrisure Stadium,
2006-09-30,2006,5,regular,Brown,Ivy,Rhode Island,Atlantic 10,21,28,FALSE,FALSE,Meade Stadium,
2006-09-30,2006,5,regular,Tennessee,SEC,Memphis,Conference USA,41,7,FALSE,FALSE,Simmons Bank Liberty Stadium,
2006-09-30,2006,5,regular,San Diego,Pioneer,Davidson,Pioneer,50,21,FALSE,TRUE,Richardson Stadium,
2006-09-30,2006,5,regular,Brown,Ivy,Rhodes College,,21,28,TRUE,FALSE,Meade Stadium,
2006-09-30,2006,5,regular,Mississippi State,SEC,LSU,SEC,17,48,FALSE,TRUE,Tiger Stadium (LA),
2006-09-30,2006,5,regular,Colorado,Big 12,Missouri,Big 12,13,28,FALSE,TRUE,Memorial Stadium,
2006-09-30,2006,5,regular,Fort Valley State,,Howard,MEAC,19,34,FALSE,FALSE,William H. Greene Stadium,
2006-09-30,2006,5,regular,Maine,Atlantic 10,Boston College,ACC,0,22,FALSE,FALSE,"Alumni Stadium (Chestnut Hill, MA)",
2006-09-30,2006,5,regular,Fordham,Patriot,Holy Cross,Patriot,21,28,FALSE,TRUE,Fitton Field,
2006-09-30,2006,5,regular,Dartmouth,Ivy,Pennsylvania,Ivy,10,17,FALSE,TRUE,Franklin Field,
2006-09-30,2006,5,regular,Northeastern,Atlantic 10,Richmond,Atlantic 10,7,12,TRUE,TRUE,,
2006-09-30,2006,5,regular,Stonehill,,Iona,Metro Atlantic Athletic,7,24,TRUE,FALSE,,
2006-09-30,2006,5,regular,Yale,Ivy,Lafayette,Patriot,37,34,FALSE,FALSE,Fisher Field,
2006-09-30,2006,5,regular,Dayton,Pioneer,Butler,Pioneer,20,23,FALSE,TRUE,Butler Bowl,
2006-09-30,2006,5,regular,Georgetown,Patriot,Colgate,Patriot,14,31,FALSE,TRUE,Andy Kerr Stadium,
2006-09-30,2006,5,regular,West Liberty,,Duquesne,Metro Atlantic Athletic,21,19,FALSE,FALSE,Arthur J. Rooney Athletic Field,
2006-09-30,2006,5,regular,Harvard,Ivy,Lehigh,Patriot,35,33,FALSE,FALSE,Goodman Stadium,
2006-09-30,2006,5,regular,Bucknell,Patriot,Marist,Metro Atlantic Athletic,48,19,FALSE,FALSE,Leonidoff Field,
2006-09-30,2006,5,regular,Stony Brook,NEC,Monmouth,NEC,36,17,TRUE,TRUE,Kessler Field,
2006-09-30,2006,5,regular,Wagner,NEC,Sacred Heart,NEC,17,25,FALSE,TRUE,Campus Field,
2006-09-30,2006,5,regular,Central Connecticut,NEC,St. Peter's,Metro Atlantic Athletic,73,13,TRUE,FALSE,,
2006-09-30,2006,5,regular,Jacksonville,Pioneer,Valparaiso,Pioneer,34,17,FALSE,TRUE,Brown Field,
2006-09-30,2006,5,regular,James Madison,Atlantic 10,VMI,Big South,45,7,FALSE,FALSE,Alumni Memorial Field,
2006-09-30,2006,5,regular,Hofstra,Atlantic 10,William & Mary,Atlantic 10,16,14,FALSE,TRUE,Zable Stadium,
2006-09-30,2006,5,regular,Princeton,Ivy,Columbia,Ivy,19,6,FALSE,TRUE,Lawrence A. Wien Stadium,
2006-09-30,2006,5,regular,Wyoming,Mountain West,Syracuse,Big East,34,40,FALSE,FALSE,JMA Wireless Dome,
2006-09-30,2006,5,regular,North Greenville,,Charleston Southern,Big South,10,20,FALSE,FALSE,Buccaneer Field,
2006-09-30,2006,5,regular,Bowling Green,Mid-American,Ohio,Mid-American,21,9,FALSE,TRUE,Peden Stadium,
2006-09-30,2006,5,regular,New Mexico,Mountain West,Air Force,Mountain West,7,24,FALSE,TRUE,Falcon Stadium,
2006-09-30,2006,5,regular,Morehead State,Pioneer,Drake,Pioneer,7,33,FALSE,TRUE,Drake Stadium,
2006-09-30,2006,5,regular,Akron,Mid-American,Kent State,Mid-American,15,37,FALSE,TRUE,Dix Stadium,
2006-09-30,2006,5,regular,Chattanooga,Southern,The Citadel,Southern,21,24,FALSE,TRUE,Johnson Hagood Stadium,
2006-09-30,2006,5,regular,Purdue,Big Ten,Notre Dame,FBS Independents,21,35,FALSE,FALSE,Notre Dame Stadium,
2006-09-30,2006,5,regular,Boise State,Western Athletic,Utah,Mountain West,36,3,FALSE,FALSE,Rice-Eccles Stadium,
2006-09-30,2006,5,regular,Idaho,Western Athletic,Utah State,Western Athletic,41,21,FALSE,TRUE,Maverik Stadium,
2006-09-30,2006,5,regular,South Dakota,Great West,Central Arkansas,FCS Independents,0,24,FALSE,FALSE,Estes Stadium,
2006-09-30,2006,5,regular,Jacksonville State,OVC,Eastern Kentucky,OVC,28,0,FALSE,TRUE,Roy Kidd Stadium,
2006-09-30,2006,5,regular,Florida A&M,MEAC,Tennessee State,OVC,25,22,TRUE,FALSE,Georgia Dome,AT ATLANTA GA
2006-09-30,2006,5,regular,Oregon,Pac-10,Arizona State,Pac-10,48,13,FALSE,TRUE,Mountain America Stadium,
2006-09-30,2006,5,regular,Alabama,SEC,Florida,SEC,13,28,FALSE,TRUE,Ben Hill Griffin Stadium,
2006-09-30,2006,5,regular,Liberty,Big South,Wake Forest,ACC,14,34,FALSE,FALSE,Allegacy Federal Credit Union Stadium,
2006-09-30,2006,5,regular,Northwestern,Big Ten,Penn State,Big Ten,7,33,FALSE,TRUE,Beaver Stadium,
2006-09-30,2006,5,regular,Texas Tech,Big 12,Texas A&M,Big 12,31,27,FALSE,TRUE,Kyle Field,
2006-09-30,2006,5,regular,Georgia Tech,ACC,Virginia Tech,ACC,38,27,FALSE,TRUE,Lane Stadium,
2006-09-30,2006,5,regular,Rice,Conference USA,Army,FBS Independents,48,14,FALSE,FALSE,Michie Stadium,
2006-09-30,2006,5,regular,Elon,Southern,App State,Southern,21,45,FALSE,TRUE,Kidd Brewer Stadium,
2006-09-30,2006,5,regular,Miami (OH),Mid-American,Cincinnati,Big East,10,24,FALSE,FALSE,Nippert Stadium,
2006-09-30,2006,5,regular,Furman,Southern,Wofford,Southern,35,21,FALSE,TRUE,Gibbs Stadium,
2006-09-30,2006,5,regular,North Carolina A&T,MEAC,Norfolk State,MEAC,20,42,FALSE,TRUE,"William Dick"""" Price Stadium""""",
2006-09-30,2006,5,regular,Robert Morris,NEC,St. Francis (PA),NEC,45,13,TRUE,TRUE,,
2006-09-30,2006,5,regular,California,Pac-10,Oregon State,Pac-10,41,13,FALSE,TRUE,Reser Stadium,
2006-09-30,2006,5,regular,Eastern Michigan,Mid-American,Louisiana,Sun Belt,14,33,FALSE,FALSE,Cajun Field,
2006-09-30,2006,5,regular,Sacramento State,Big Sky,Eastern Washington,Big Sky,21,20,FALSE,TRUE,Roos Field,
2006-09-30,2006,5,regular,San Diego State,Mountain West,San José State,Western Athletic,10,31,FALSE,FALSE,CEFCU Stadium,
2006-09-30,2006,5,regular,Central Michigan,Mid-American,Kentucky,SEC,36,45,FALSE,FALSE,Kroger Field,
2006-09-30,2006,5,regular,Arkansas State,Sun Belt,Florida International,Sun Belt,31,6,FALSE,TRUE,FIU Stadium,
2006-09-30,2006,5,regular,Houston,Conference USA,Miami,ACC,13,14,FALSE,FALSE,,
2006-09-30,2006,5,regular,Bethune-Cookman,MEAC,Morgan State,MEAC,14,28,FALSE,TRUE,Hughes Stadium,
2006-09-30,2006,5,regular,Miles College,,Savannah St,FCS Independents,24,12,FALSE,FALSE,Ted Wright Stadium,
2006-09-30,2006,5,regular,Georgia Southern,Southern,Western Carolina,Southern,24,14,FALSE,TRUE,E. J. Whitmire Stadium,
2006-09-30,2006,5,regular,Coastal Carolina,Big South,Winston-Salem,FCS Independents,31,12,FALSE,FALSE,Bowman Gray Stadium,
2006-09-30,2006,5,regular,Montana State,Big Sky,Northern Arizona,Big Sky,39,32,FALSE,TRUE,Walkup Skydome,
2006-09-30,2006,5,regular,Northern Illinois,Mid-American,Ball State,Mid-American,40,28,FALSE,TRUE,Scheumann Stadium,
2006-09-30,2006,5,regular,Troy,Sun Belt,UAB,Conference USA,3,21,FALSE,FALSE,Legion Field,
2006-09-30,2006,5,regular,New Hampshire,Atlantic 10,Delaware,Atlantic 10,52,49,TRUE,TRUE,,
2006-09-30,2006,5,regular,Northern Iowa,MVFC,Iowa State,Big 12,27,28,FALSE,FALSE,Jack Trice Stadium,
2006-09-30,2006,5,regular,Indiana State,MVFC,Southern Illinois,MVFC,3,55,TRUE,TRUE,,
2006-09-30,2006,5,regular,Tennessee Tech,OVC,Murray State,OVC,20,14,FALSE,TRUE,Roy Stewart Stadium,
2006-09-30,2006,5,regular,Western Illinois,MVFC,Western Kentucky,MVFC,35,38,FALSE,TRUE,Houchens Industries-L.T. Smith Stadium,
2006-09-30,2006,5,regular,Kansas,Big 12,Nebraska,Big 12,32,39,FALSE,TRUE,"Memorial Stadium (Lincoln, NE)",
2006-09-30,2006,5,regular,UAlbany,NEC,Cornell,Ivy,21,23,FALSE,FALSE,Schoellkopf Field,
2006-09-30,2006,5,regular,Louisiana Tech,Western Athletic,Clemson,ACC,0,51,FALSE,FALSE,"Memorial Stadium (Clemson, SC)",
2006-09-30,2006,5,regular,Temple,FBS Independents,Vanderbilt,SEC,14,43,FALSE,FALSE,FirstBank Stadium,
2006-09-30,2006,5,regular,Kansas State,Big 12,Baylor,Big 12,3,17,FALSE,TRUE,Floyd Casey Stadium,
2006-09-30,2006,5,regular,Middle Tennessee,Sun Belt,North Texas,Sun Belt,35,0,FALSE,TRUE,,
2006-09-30,2006,5,regular,Sam Houston,Southland,Texas,Big 12,3,56,FALSE,FALSE,DKR-Texas Memorial Stadium,
2006-09-30,2006,5,regular,USC,Pac-10,Washington State,Pac-10,28,22,FALSE,TRUE,Gesa Field,
2006-09-30,2006,5,regular,UT Martin,OVC,Austin Peay,FCS Independents,20,10,FALSE,FALSE,Governors Stadium,
2006-09-30,2006,5,regular,Hampton,MEAC,Delaware State,MEAC,29,14,FALSE,TRUE,Alumni Stadium,
2006-09-30,2006,5,regular,Florida Atlantic,Sun Belt,UL Monroe,Sun Belt,21,19,FALSE,TRUE,Malone Stadium,
2006-09-30,2006,5,regular,Arkansas-Monticello,,Northwestern State,Southland,3,20,FALSE,FALSE,Harry Turpin Stadium,
2006-09-30,2006,5,regular,Gardner-Webb,Big South,SE Louisiana,Southland,28,21,FALSE,FALSE,Strawberry Stadium,
2006-09-30,2006,5,regular,Samford,OVC,Southeast Missouri State,OVC,14,19,TRUE,TRUE,Houck Stadium,
2006-09-30,2006,5,regular,North Dakota State,Great West,Stephen F. Austin,Southland,17,9,FALSE,FALSE,Homer Bryce Stadium,
2006-09-30,2006,5,regular,Youngstown State,MVFC,Missouri State,MVFC,37,10,FALSE,TRUE,Plaster Sports Complex,
2006-09-30,2006,5,regular,SMU,Conference USA,Tulane,Conference USA,33,28,FALSE,TRUE,Caesars Superdome,
2006-10-01,2006,5,regular,Michigan,Big Ten,Minnesota,Big Ten,28,14,FALSE,TRUE,,
2006-10-01,2006,5,regular,Ohio State,Big Ten,Iowa,Big Ten,38,17,FALSE,TRUE,Kinnick Stadium,
2006-10-01,2006,5,regular,South Dakota State,Great West,McNeese,Southland,20,17,FALSE,FALSE,Cowboy Stadium,
2006-10-01,2006,5,regular,Georgia,SEC,Ole Miss,SEC,14,9,FALSE,TRUE,Vaught-Hemingway Stadium,
2006-10-01,2006,5,regular,Montana,Big Sky,Portland State,Big Sky,26,20,TRUE,TRUE,,
2006-10-01,2006,5,regular,New Mexico State,Western Athletic,UTEP,Conference USA,38,44,FALSE,FALSE,Sun Bowl,
2006-10-01,2006,5,regular,Washington,Pac-10,Arizona,Pac-10,21,10,FALSE,TRUE,Arizona Stadium,
2006-10-01,2006,5,regular,Colorado State,Mountain West,Fresno State,Western Athletic,35,23,FALSE,FALSE,Valley Children's Stadium,
2006-10-01,2006,5,regular,Nevada,Western Athletic,UNLV,Mountain West,31,3,FALSE,FALSE,Sam Boyd Stadium,
2006-10-01,2006,5,regular,Stanford,Pac-10,UCLA,Pac-10,0,31,FALSE,TRUE,Rose Bowl,
2006-10-03,2006,6,regular,Southern Miss,Conference USA,Tulsa,Conference USA,6,20,FALSE,TRUE,,
2006-10-04,2006,6,regular,UCF,Conference USA,Marshall,Conference USA,23,22,FALSE,TRUE,Joan C. Edwards Stadium,
2006-10-05,2006,6,regular,Murray State,OVC,Jacksonville State,OVC,17,49,FALSE,TRUE,AmFirst Stadium,
2006-10-05,2006,6,regular,Florida State,ACC,NC State,ACC,20,24,FALSE,TRUE,Carter-Finley Stadium,
2006-10-06,2006,6,regular,UT Martin,OVC,Tennessee Tech,OVC,35,16,FALSE,TRUE,Tucker Stadium,
2006-10-06,2006,6,regular,TCU,Mountain West,Utah,Mountain West,7,20,FALSE,TRUE,Rice-Eccles Stadium,
2006-10-07,2006,6,regular,Louisville,Big East,Middle Tennessee,Sun Belt,44,17,FALSE,FALSE,"Johnny ""Red"" Floyd Stadium",
2006-10-07,2006,6,regular,Nevada,Western Athletic,Hawai'i,Western Athletic,34,41,FALSE,TRUE,,
2006-10-07,2006,6,regular,Arkansas,SEC,Auburn,SEC,27,10,FALSE,TRUE,Jordan-Hare Stadium,
2006-10-07,2006,6,regular,Delaware,Atlantic 10,Northeastern,Atlantic 10,24,27,TRUE,TRUE,,
2006-10-07,2006,6,regular,Penn State,Big Ten,Minnesota,Big Ten,28,27,FALSE,TRUE,,
2006-10-07,2006,6,regular,Clemson,ACC,Wake Forest,ACC,27,17,FALSE,TRUE,Allegacy Federal Credit Union Stadium,
2006-10-07,2006,6,regular,Richmond,Atlantic 10,New Hampshire,Atlantic 10,17,27,FALSE,TRUE,Wildcat Stadium,
2006-10-07,2006,6,regular,Pittsburgh,Big East,Syracuse,Big East,21,11,FALSE,TRUE,JMA Wireless Dome,
2006-10-07,2006,6,regular,Western Michigan,Mid-American,Ohio,Mid-American,20,27,FALSE,TRUE,Peden Stadium,
2006-10-07,2006,6,regular,Northwestern,Big Ten,Wisconsin,Big Ten,9,41,FALSE,TRUE,Camp Randall Stadium,
2006-10-07,2006,6,regular,Indiana,Big Ten,Illinois,Big Ten,34,32,FALSE,TRUE,"Memorial Stadium (Champaign, IL)",
2006-10-07,2006,6,regular,Villanova,Atlantic 10,Hofstra,Atlantic 10,20,16,TRUE,TRUE,,
2006-10-07,2006,6,regular,Purdue,Big Ten,Iowa,Big Ten,17,47,FALSE,TRUE,Kinnick Stadium,
2006-10-07,2006,6,regular,Texas A&M,Big 12,Kansas,Big 12,21,18,FALSE,TRUE,Memorial Stadium,
2006-10-07,2006,6,regular,North Carolina,ACC,Miami,ACC,7,27,FALSE,TRUE,,
2006-10-07,2006,6,regular,Cornell,Ivy,Harvard,Ivy,23,33,FALSE,TRUE,Harvard Stadium,
2006-10-07,2006,6,regular,Yale,Ivy,Dartmouth,Ivy,26,14,FALSE,TRUE,Memorial Field,
2006-10-07,2006,6,regular,Iona,Metro Atlantic Athletic,Columbia,Ivy,0,24,FALSE,FALSE,Lawrence A. Wien Stadium,
2006-10-07,2006,6,regular,Lehigh,Patriot,Georgetown,Patriot,28,3,FALSE,TRUE,Cooper Field,
2006-10-07,2006,6,regular,Brown,Ivy,Holy Cross,Patriot,30,35,FALSE,FALSE,Fitton Field,
2006-10-07,2006,6,regular,William & Mary,Atlantic 10,Massachusetts,Atlantic 10,7,48,TRUE,TRUE,,
2006-10-07,2006,6,regular,Kent State,Mid-American,Temple,FBS Independents,28,17,FALSE,FALSE,Lincoln Financial Field,
2006-10-07,2006,6,regular,North Dakota State,Great West,Georgia Southern,Southern,34,14,FALSE,FALSE,Allen E. Paulson Stadium,
2006-10-07,2006,6,regular,VMI,Big South,Army,FBS Independents,7,62,FALSE,FALSE,Michie Stadium,
2006-10-07,2006,6,regular,Pennsylvania,Ivy,Bucknell,Patriot,34,24,FALSE,FALSE,Christy Mathewson-Memorial Stadium,
2006-10-07,2006,6,regular,Ball State,Mid-American,Buffalo,Mid-American,55,25,FALSE,TRUE,UB Stadium,
2006-10-07,2006,6,regular,St. Francis (PA),NEC,Central Connecticut,NEC,21,62,FALSE,TRUE,Arute Field,
2006-10-07,2006,6,regular,Princeton,Ivy,Colgate,Patriot,27,26,FALSE,FALSE,Andy Kerr Stadium,
2006-10-07,2006,6,regular,Jacksonville,Pioneer,Davidson,Pioneer,3,38,FALSE,TRUE,Richardson Stadium,
2006-10-07,2006,6,regular,Morehead State,Pioneer,Dayton,Pioneer,22,15,FALSE,TRUE,Welcome Stadium,
2006-10-07,2006,6,regular,Duquesne,Metro Atlantic Athletic,Fordham,Patriot,20,17,TRUE,FALSE,Coffey Field,
2006-10-07,2006,6,regular,Marist,Metro Atlantic Athletic,La Salle,Metro Atlantic Athletic,41,13,TRUE,TRUE,,
2006-10-07,2006,6,regular,Sacred Heart,NEC,Monmouth,NEC,0,24,TRUE,TRUE,Kessler Field,
2006-10-07,2006,6,regular,Valparaiso,Pioneer,St. Joseph's (IN),,14,43,TRUE,FALSE,,
2006-10-07,2006,6,regular,Robert Morris,NEC,Wagner,NEC,14,10,FALSE,TRUE,Wagner College Stadium,
2006-10-07,2006,6,regular,Rhode Island,Atlantic 10,James Madison,Atlantic 10,23,35,FALSE,TRUE,Bridgeforth Stadium,
2006-10-07,2006,6,regular,Morgan State,MEAC,North Carolina A&T,MEAC,32,0,TRUE,TRUE,Aggie Memorial Stadium,
2006-10-07,2006,6,regular,The Citadel,Southern,Wofford,Southern,20,28,FALSE,TRUE,Gibbs Stadium,
2006-10-07,2006,6,regular,Vanderbilt,SEC,Ole Miss,SEC,10,17,FALSE,TRUE,Vaught-Hemingway Stadium,
2006-10-07,2006,6,regular,San Diego State,Mountain West,BYU,Mountain West,17,47,FALSE,TRUE,LaVell Edwards Stadium,
2006-10-07,2006,6,regular,Navy,FBS Independents,Air Force,Mountain West,24,17,FALSE,FALSE,Falcon Stadium,
2006-10-07,2006,6,regular,Western Carolina,Southern,Elon,Southern,19,37,FALSE,TRUE,Rhodes Stadium,
2006-10-07,2006,6,regular,Eastern Kentucky,OVC,Samford,OVC,31,12,FALSE,TRUE,Seibert Stadium,
2006-10-07,2006,6,regular,Norfolk State,MEAC,South Carolina State,MEAC,10,47,FALSE,TRUE,Oliver C. Dawson Stadium,
2006-10-07,2006,6,regular,UAlbany,NEC,Stony Brook,NEC,21,33,FALSE,TRUE,Kenneth P. LaValle Stadium,
2006-10-07,2006,6,regular,Rice,Conference USA,Tulane,Conference USA,24,38,FALSE,TRUE,Caesars Superdome,
2006-10-07,2006,6,regular,Howard,MEAC,Winston-Salem,FCS Independents,0,12,FALSE,FALSE,Bowman Gray Stadium,
2006-10-07,2006,6,regular,Western Illinois,MVFC,Southern Illinois,MVFC,24,31,TRUE,TRUE,,
2006-10-07,2006,6,regular,Stanford,Pac-10,Notre Dame,FBS Independents,10,31,FALSE,FALSE,Notre Dame Stadium,
2006-10-07,2006,6,regular,West Virginia,Big East,Mississippi State,SEC,42,14,FALSE,FALSE,Davis Wade Stadium,
2006-10-07,2006,6,regular,Southeast Missouri State,OVC,Eastern Illinois,OVC,0,21,FALSE,TRUE,O'Brien Stadium,
2006-10-07,2006,6,regular,Maine,Atlantic 10,Towson,Atlantic 10,28,7,FALSE,TRUE,Johnny Unitas Stadium,
2006-10-07,2006,6,regular,Washington,Pac-10,USC,Pac-10,20,26,FALSE,TRUE,Los Angeles Memorial Coliseum,
2006-10-07,2006,6,regular,Baylor,Big 12,Colorado,Big 12,34,31,FALSE,TRUE,Folsom Field,
2006-10-07,2006,6,regular,LSU,SEC,Florida,SEC,10,23,FALSE,TRUE,Ben Hill Griffin Stadium,
2006-10-07,2006,6,regular,Maryland,ACC,Georgia Tech,ACC,23,27,FALSE,TRUE,Bobby Dodd Stadium,
2006-10-07,2006,6,regular,Bowling Green,Mid-American,Ohio State,Big Ten,7,35,FALSE,FALSE,Ohio Stadium,
2006-10-07,2006,6,regular,Texas,Big 12,Oklahoma,Big 12,28,10,FALSE,TRUE,,
2006-10-07,2006,6,regular,Akron,Mid-American,Cincinnati,Big East,14,20,FALSE,FALSE,Nippert Stadium,
2006-10-07,2006,6,regular,Portland State,Big Sky,Montana State,Big Sky,0,14,FALSE,TRUE,Bobcat Stadium,
2006-10-07,2006,6,regular,Oklahoma State,Big 12,Kansas State,Big 12,27,31,FALSE,TRUE,Bill Snyder Family Stadium,
2006-10-07,2006,6,regular,Idaho State,Big Sky,Northern Colorado,Big Sky,41,13,FALSE,TRUE,Nottingham Field,
2006-10-07,2006,6,regular,Delaware State,MEAC,Bethune-Cookman,MEAC,33,31,FALSE,TRUE,Municipal Stadium,
2006-10-07,2006,6,regular,Hampton,MEAC,Central State (OH),,42,12,TRUE,FALSE,,
2006-10-07,2006,6,regular,Indiana State,MVFC,Youngstown State,MVFC,17,55,FALSE,TRUE,Stambaugh Stadium,
2006-10-07,2006,6,regular,Michigan State,Big Ten,Michigan,Big Ten,13,31,FALSE,TRUE,Michigan Stadium,
2006-10-07,2006,6,regular,Butler,Pioneer,San Diego,Pioneer,3,56,FALSE,TRUE,Torero Stadium,
2006-10-07,2006,6,regular,New Mexico State,Western Athletic,Idaho,Western Athletic,20,28,FALSE,TRUE,Kibbie Dome,
2006-10-07,2006,6,regular,Montana,Big Sky,Eastern Washington,Big Sky,33,17,FALSE,TRUE,Roos Field,
2006-10-07,2006,6,regular,Missouri State,MVFC,Northern Iowa,MVFC,7,38,FALSE,TRUE,UNI-Dome,
2006-10-07,2006,6,regular,UNLV,Mountain West,Colorado State,Mountain West,7,28,FALSE,TRUE,Sonny Lubick Field at Hughes Stadium,
2006-10-07,2006,6,regular,Virginia,ACC,East Carolina,Conference USA,21,31,FALSE,FALSE,Dowdy-Ficklen Stadium,
2006-10-07,2006,6,regular,App State,Southern,Chattanooga,Southern,56,21,FALSE,TRUE,Finley Stadium,
2006-10-07,2006,6,regular,Charleston Southern,Big South,Savannah St,FCS Independents,38,13,FALSE,FALSE,Ted Wright Stadium,
2006-10-07,2006,6,regular,Memphis,Conference USA,UAB,Conference USA,29,35,FALSE,TRUE,Legion Field,
2006-10-07,2006,6,regular,Arizona,Pac-10,UCLA,Pac-10,7,27,FALSE,TRUE,Rose Bowl,
2006-10-07,2006,6,regular,UConn,Big East,South Florida,Big East,16,38,FALSE,TRUE,Raymond James Stadium,
2006-10-07,2006,6,regular,South Carolina,SEC,Kentucky,SEC,24,17,FALSE,TRUE,Kroger Field,
2006-10-07,2006,6,regular,Illinois State,MVFC,Western Kentucky,MVFC,28,27,FALSE,TRUE,Houchens Industries-L.T. Smith Stadium,
2006-10-07,2006,6,regular,Washington State,Pac-10,Oregon State,Pac-10,13,6,FALSE,TRUE,Reser Stadium,
2006-10-07,2006,6,regular,Louisiana,Sun Belt,Houston,Conference USA,31,28,FALSE,FALSE,Robertson Stadium,
2006-10-07,2006,6,regular,Florida International,Sun Belt,North Texas,Sun Belt,22,25,FALSE,TRUE,,
2006-10-07,2006,6,regular,Furman,Southern,Coastal Carolina,Big South,27,29,FALSE,FALSE,Brooks Stadium (SC),
2006-10-07,2006,6,regular,Stephen F. Austin,Southland,Texas State,Southland,24,13,TRUE,TRUE,Bobcat Stadium,
2006-10-07,2006,6,regular,Waldorf College,,Drake,Pioneer,3,35,FALSE,FALSE,Drake Stadium,
2006-10-07,2006,6,regular,Missouri,Big 12,Texas Tech,Big 12,38,21,FALSE,TRUE,Jones AT&T Stadium,
2006-10-07,2006,6,regular,Central Michigan,Mid-American,Toledo,Mid-American,42,20,FALSE,TRUE,Glass Bowl,
2006-10-07,2006,6,regular,UL Monroe,Sun Belt,Arkansas State,Sun Belt,6,10,FALSE,TRUE,,
2006-10-07,2006,6,regular,Duke,ACC,Alabama,SEC,14,30,FALSE,FALSE,Bryant-Denny Stadium,
2006-10-07,2006,6,regular,SE Louisiana,Southland,Nicholls,Southland,10,14,FALSE,TRUE,Manning Field at John L. Guidry Stadium,
2006-10-07,2006,6,regular,Tennessee,SEC,Georgia,SEC,51,33,FALSE,TRUE,Sanford Stadium,
2006-10-08,2006,6,regular,Oregon,Pac-10,California,Pac-10,24,45,FALSE,TRUE,California Memorial Stadium,
2006-10-08,2006,6,regular,Nebraska,Big 12,Iowa State,Big 12,28,14,FALSE,TRUE,Jack Trice Stadium,
2006-10-08,2006,6,regular,Louisiana Tech,Western Athletic,Boise State,Western Athletic,14,55,FALSE,TRUE,Albertsons Stadium,
2006-10-08,2006,6,regular,Wyoming,Mountain West,New Mexico,Mountain West,14,10,FALSE,TRUE,University Stadium (NM),
2006-10-08,2006,6,regular,Southern Utah,Great West,McNeese,Southland,27,30,FALSE,FALSE,Cowboy Stadium,
2006-10-08,2006,6,regular,Sam Houston,Southland,Northwestern State,Southland,30,20,FALSE,TRUE,Harry Turpin Stadium,
2006-10-08,2006,6,regular,Central Arkansas,FCS Independents,South Dakota State,Great West,7,20,TRUE,FALSE,Coughlin-Alumni Stadium,
2006-10-08,2006,6,regular,Fresno State,Western Athletic,Utah State,Western Athletic,12,13,FALSE,TRUE,Maverik Stadium,
2006-10-08,2006,6,regular,SMU,Conference USA,UTEP,Conference USA,21,24,FALSE,TRUE,Sun Bowl,
2006-10-08,2006,6,regular,Weber State,Big Sky,Sacramento State,Big Sky,21,24,FALSE,TRUE,Hornet Stadium,
2006-10-09,2006,6,regular,Northern Illinois,Mid-American,Miami (OH),Mid-American,28,25,FALSE,TRUE,Yager Stadium,
