--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
90,Monday Jul 15,boxscore,NYY,@,BOS,L,6,8,,56-34,1,up 9.0,Wakefield,Hutton,Slocumb,3:06,N,33263,.38,-,
91,Tuesday Jul 16,boxscore,NYY,@,BOS,W,9,5,,57-34,1,up10.0,Key,Clemens,,3:31,N,34676,.45,+,
92,Wednesday Jul 17,boxscore,NYY,@,BOS,L-wo,11,12,,57-35,1,up 9.0,Eshelman,Wetteland,,3:58,N,34082,.33,-,
93,Thursday Jul 18,boxscore,NYY,@,MIL,L,4,16,,57-36,1,up 8.0,Karl,Gooden,,3:19,N,19079,.39,--,
94,Friday Jul 19,boxscore,NYY,@,MIL,L,5,7,,57-37,1,up 8.0,Eldred,Pettitte,Fetters,2:54,N,19300,.51,---,
95,Saturday Jul 20,boxscore,NYY,@,MIL,W,4,2,,58-37,1,up 9.0,Rivera,Van Egmond,Wetteland,3:23,D,25473,.51,+,
96,Sunday Jul 21,boxscore,NYY,@,MIL,L,2,3,,58-38,1,up 8.0,D'Amico,Key,Fetters,2:49,D,25662,.38,-,
97,Monday Jul 22,boxscore,NYY,,TEX,L,1,6,,58-39,1,up 8.0,Hill,Rogers,,2:42,N,30767,.50,--,
98,Tuesday Jul 23,boxscore,NYY,,TEX,W,6,0,,59-39,1,up 9.0,Gooden,Pavlik,,2:39,N,22814,.52,+,
99,Wednesday Jul 24,boxscore,NYY,,TEX,W,4,2,,60-39,1,up10.0,Pettitte,Alberro,Wetteland,2:36,D,35308,.38,++,
100,Thursday Jul 25,boxscore,NYY,,KCR,L,0,7,,60-40,1,up10.0,Rosado,Hutton,,3:06,N,23475,.29,-,
101,Friday Jul 26,boxscore,NYY,,KCR,W,15,1,,61-40,1,up11.0,Key,Haney,,2:44,N,23782,.29,+,
102,Saturday Jul 27,boxscore,NYY,,KCR,W,5,4,,62-40,1,up11.0,Rogers,Belcher,Wetteland,3:02,D,42044,.21,++,
103,Sunday Jul 28,boxscore,NYY,,KCR,W-wo,3,2,,63-40,1,up12.0,Wetteland,Jacome,,2:27,D,35658,.20,+++,
104,Tuesday Jul 30,boxscore,NYY,@,TEX,L,2,15,,63-41,1,up11.0,Witt,Pettitte,,2:37,N,39637,.13,-,
105,Wednesday Jul 31,boxscore,NYY,@,TEX,L,2,9,,63-42,1,up10.0,Oliver,Key,,3:03,N,30645,.20,--,
106,Thursday Aug 1,boxscore,NYY,@,TEX,W,6,5,,64-42,1,up10.0,Rogers,Hill,Wetteland,3:01,N,34855,.24,+,
