--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
107,Tuesday Jul 30,boxscore,LAD,,FLA,W-wo,5,4,10,56-51,2,1.5,Osuna,Weathers,,3:34,N,34973,1.73,+,
108,Wednesday Jul 31,boxscore,LAD,,FLA,W,3,0,,57-51,2,0.5,Martínez,Rapp,Worrell,2:36,N,29565,1.80,++,
109,Thursday Aug 1,boxscore,LAD,,FLA,L,6,7,14,57-52,2,0.5,Hammond,Dreifort,Mathews,4:41,N,41197,1.82,-,
110,Friday Aug 2,boxscore,LAD,,ATL,W,2,1,,58-52,2,0.5,Radinsky,Smoltz,Guthrie,2:52,N,49012,1.83,+,
111,Saturday Aug 3,boxscore,LAD,,ATL,L,3,5,18,58-53,2,0.5,Woodall,Martínez,,5:05,D,42575,1.87,-,
112,Sunday Aug 4,boxscore,LAD,,ATL,L,4,6,,58-54,2,1.5,Borbón,Guthrie,Wohlers,3:17,D,45903,1.80,--,
113,Tuesday Aug 6,boxscore,LAD,@,PIT,W,3,1,,59-54,2,1.0,Astacio,Parris,Worrell,2:26,N,11824,1.77,+,
114,Wednesday Aug 7,boxscore,LAD,@,PIT,L,2,12,,59-55,2,1.0,Lieber,Martínez,Wilkins,2:47,N,12232,1.76,-,
115,Friday Aug 9,boxscore,LAD,@,CIN,L,4,9,,59-56,3,2.5,Portugal,Valdez,,2:42,N,34004,1.74,--,
116,Saturday Aug 10,boxscore,LAD,@,CIN,W,7,5,,60-56,3,2.5,Nomo,Burba,Worrell,3:12,D,33830,1.64,+,
117,Sunday Aug 11,boxscore,LAD,@,CIN,W,10,5,,61-56,2,2.5,Osuna,Carrasco,,3:15,D,27897,1.73,++,
118,Monday Aug 12,boxscore,LAD,@,CIN,W,6,5,,62-56,2,2.0,Martínez,Smiley,Worrell,2:47,N,21677,1.80,+++,
119,Tuesday Aug 13,boxscore,LAD,@,STL,W,8,4,,63-56,2,1.0,Candiotti,Stottlemyre,,2:44,N,30761,1.95,++++,
120,Wednesday Aug 14,boxscore,LAD,@,STL,L,1,6,,63-57,2,1.0,Benes,Valdez,,2:32,N,26945,1.97,-,
121,Thursday Aug 15,boxscore,LAD,@,STL,W,5,2,,64-57,1,Tied,Nomo,Morgan,Worrell,2:47,N,32930,1.97,+,
122,Friday Aug 16,boxscore,LAD,,MON,W,8,2,,65-57,1,Tied,Astacio,Urbina,,2:28,N,51573,2.30,++,
123,Saturday Aug 17,boxscore,LAD,,MON,W-wo,7,6,,66-57,1,up 1.0,Worrell,Veres,,2:59,N,47549,2.40,+++,
124,Sunday Aug 18,boxscore,LAD,,MON,L,3,7,,66-58,1,Tied,Leiter,Candiotti,,2:56,N,36673,2.29,-,
125,Tuesday Aug 20,boxscore,LAD,,PHI,L,1,3,,66-59,2,1.5,Jordan,Osuna,Bottalico,2:34,N,35457,2.05,--,
126,Wednesday Aug 21,boxscore,LAD,,PHI,L,0,6,,66-60,2,2.5,Schilling,Nomo,,2:21,N,39502,2.17,---,
127,Thursday Aug 22,boxscore,LAD,,PHI,W,8,5,,67-60,2,2.0,Astacio,Williams,Worrell,3:11,N,29608,2.12,+,
128,Friday Aug 23,boxscore,LAD,,NYM,W,7,5,,68-60,2,1.0,Martínez,Clark,Worrell,2:54,N,36909,2.12,++,
129,Saturday Aug 24,boxscore,LAD,,NYM,W,7,5,,69-60,2,1.0,Candiotti,Wilson,Worrell,3:06,D,33201,2.22,+++,
130,Sunday Aug 25,boxscore,LAD,,NYM,W,6,5,,70-60,2,1.0,Radinsky,Franco,Worrell,2:37,D,39056,2.20,++++,
131,Tuesday Aug 27,boxscore,LAD,@,MON,W,5,1,,71-60,2,1.0,Nomo,Fassero,,3:15,N,21040,2.97,+++++,
132,Wednesday Aug 28,boxscore,LAD,@,MON,L-wo,5,6,,71-61,2,2.0,Rojas,Park,,3:11,N,13006,3.04,-,
133,Thursday Aug 29,boxscore,LAD,@,MON,W,2,1,,72-61,2,2.0,Martínez,Martínez,Worrell,2:19,N,16551,3.25,+,
134,Friday Aug 30,boxscore,LAD,@,PHI,W,7,6,12,73-61,2,2.0,Dreifort,Parrett,Worrell,3:48,N,22129,2.47,++,
135,Saturday Aug 31,boxscore,LAD,@,PHI,W,11,7,,74-61,2,1.0,Valdez,Schilling,Osuna,2:53,N,24821,2.30,+++,
136,Sunday Sep 1,boxscore,LAD,@,PHI,L,3,6,,74-62,2,1.0,Williams,Worrell,Bottalico,2:31,N,24959,2.27,-,
137,Monday Sep 2,boxscore,LAD,@,NYM,W,8,5,,75-62,2,1.0,Astacio,Clark,Worrell,2:40,D,19658,2.44,+,
138,Tuesday Sep 3,boxscore,LAD,@,NYM,W,7,6,,76-62,1,Tied,Radinsky,Henry,,3:19,N,15646,2.41,++,
139,Wednesday Sep 4,boxscore,LAD,@,NYM,L-wo,2,3,12,76-63,2,1.0,Wallace,Dreifort,,3:32,N,15662,2.22,-,
140,Friday Sep 6,boxscore,LAD,,PIT,W,2,1,,77-63,1,Tied,Osuna,Wilkins,Worrell,2:35,N,41509,2.54,+,
141,Saturday Sep 7,boxscore,LAD,,PIT,W,4,3,,78-63,1,up 1.0,Nomo,Schmidt,Worrell,2:27,N,50862,2.42,++,
142,Sunday Sep 8,boxscore,LAD,,PIT,L,1,4,,78-64,1,Tied,Plesac,Dreifort,Ericks,2:42,D,33922,2.25,-,
143,Monday Sep 9,boxscore,LAD,,CIN,W,7,2,,79-64,1,Tied,Martínez,Jarvis,,3:01,N,29081,2.58,+,
144,Tuesday Sep 10,boxscore,LAD,,CIN,W,5,4,,80-64,1,Tied,Candiotti,Salkeld,Worrell,2:57,N,28237,2.42,++,
145,Wednesday Sep 11,boxscore,LAD,,CIN,W,3,2,,81-64,1,Tied,Valdez,Smiley,Worrell,2:27,N,27527,2.23,+++,
146,Thursday Sep 12,boxscore,LAD,,STL,W,4,1,,82-64,1,up 0.5,Nomo,Osborne,Osuna,2:48,N,34191,2.22,++++,
147,Friday Sep 13,boxscore,LAD,,STL,L,0,2,,82-65,1,up 0.5,Batchelor,Guthrie,Eckersley,3:14,N,36657,2.09,-,
148,Saturday Sep 14,boxscore,LAD,,STL,W,9,5,,83-65,1,up 0.5,Martínez,Benes,,3:10,N,44548,2.53,+,
149,Sunday Sep 15,boxscore,LAD,,STL,W,6,5,,84-65,1,up 0.5,Radinsky,Eckersley,Worrell,3:10,D,35803,2.55,++,
150,Monday Sep 16,boxscore,LAD,@,COL,W,6,4,,85-65,1,up 0.5,Valdez,Wright,,2:46,N,48013,2.18,+++,
151,Tuesday Sep 17,boxscore,LAD,@,COL,W,9,0,,86-65,1,up 1.5,Nomo,Swift,,2:51,N,50066,1.74,++++,
152,Wednesday Sep 18,boxscore,LAD,@,COL,L,4,6,,86-66,1,up 0.5,Burke,Astacio,Ruffin,2:26,D,50053,1.49,-,
153,Thursday Sep 19,boxscore,LAD,@,SDP,W,7,0,,87-66,1,up 1.5,Martínez,Valenzuela,,2:46,D,41287,2.87,+,
154,Friday Sep 20,boxscore,LAD,@,SDP,L,2,4,,87-67,1,up 0.5,Hamilton,Candiotti,Hoffman,2:43,N,51217,2.69,-,
155,Saturday Sep 21,boxscore,LAD,@,SDP,W,9,2,,88-67,1,up 1.5,Valdez,Sanders,,2:58,D,53629,2.94,+,
156,Sunday Sep 22,boxscore,LAD,@,SDP,L,2,3,,88-68,1,up 0.5,Ashby,Nomo,Hoffman,3:01,D,51092,1.45,-,
157,Tuesday Sep 24,boxscore,LAD,,SFG,W,6,2,,89-68,1,up 1.5,Martínez,Watson,,2:43,N,37448,.82,+,
158,Wednesday Sep 25,boxscore,LAD,,SFG,W,7,5,,90-68,1,up 2.5,Radinsky,DeLucia,Worrell,3:06,N,42405,.62,++,
159,Thursday Sep 26,boxscore,LAD,,SFG,L,1,6,,90-69,1,up 2.0,Gardner,Candiotti,,2:21,N,38893,.08,-,
160,Friday Sep 27,boxscore,LAD,,SDP,L,2,5,10,90-70,1,up 1.0,Worrell,Osuna,Hoffman,3:26,N,53294,.34,--,
161,Saturday Sep 28,boxscore,LAD,,SDP,L,2,4,,90-71,1,Tied,Worrell,Dreifort,Hoffman,3:18,D,52977,.00,---,
162,Sunday Sep 29,boxscore,LAD,,SDP,L,0,2,11,90-72,2,1.0,Veras,Park,Hoffman,3:13,D,53270,.00,----,


--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Win,Loss,Save,Time,D/N,Attendance
NLDS Game 1,Wednesday Oct 2,boxscore,LAD,,ATL,L,1,2,10,0-1,Smoltz,Osuna,Wohlers,3:08,D,47428
NLDS Game 2,Thursday Oct 3,boxscore,LAD,,ATL,L,2,3,,0-2,Maddux,Valdez,Wohlers,2:08,N,51916
NLDS Game 3,Saturday Oct 5,boxscore,LAD,@,ATL,L,2,5,,0-3,Glavine,Nomo,Wohlers,3:19,D,52529
