--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
140,Wednesday Sep 4,boxscore,TEX,,MIN,L,6,7,,78-61,1,up 6.0,Robertson,Heredia,Trombley,2:40,N,29744,.49,-,
141,Friday Sep 6,boxscore,TEX,@,MIL,W,7,3,,79-61,1,up 6.5,Burkett,Eldred,,3:00,N,16714,.53,+,
142,Saturday Sep 7,boxscore,TEX,@,MIL,W,2,1,,80-61,1,up 7.0,Hill,McDonald,Henneman,3:05,D,19110,.38,++,
143,Sunday Sep 8,boxscore,TEX,@,MIL,W,7,1,,81-61,1,up 7.5,Witt,Florie,,2:27,D,17542,.24,+++,
144,Monday Sep 9,boxscore,TEX,@,TOR,W,4,3,,82-61,1,up 8.0,Gross,Hentgen,Henneman,2:43,N,25825,.16,++++,
145,Tuesday Sep 10,boxscore,TEX,@,TOR,W,11,8,,83-61,1,up 9.0,Oliver,Williams,Henneman,3:00,N,26286,.10,+++++,
146,Wednesday Sep 11,boxscore,TEX,@,TOR,L,3,8,,83-62,1,up 9.0,Andújar,Vosberg,,2:45,N,27262,.03,-,
147,Thursday Sep 12,boxscore,TEX,,MIL,L,4,15,,83-63,1,up 8.0,McDonald,Hill,,2:54,N,41303,.04,--,
148,Friday Sep 13,boxscore,TEX,,MIL,L,3,6,,83-64,1,up 7.0,D'Amico,Witt,Fetters,3:00,N,39235,.08,---,
149,Saturday Sep 14,boxscore,TEX,,MIL,L,6,8,,83-65,1,up 6.0,Karl,Pavlik,Fetters,3:03,N,45901,.17,----,
150,Sunday Sep 15,boxscore,TEX,,MIL,W,6,2,,84-65,1,up 6.0,Oliver,García,Vosberg,2:52,D,45941,.37,+,
151,Monday Sep 16,boxscore,TEX,@,SEA,L,0,6,,84-66,1,up 5.0,Moyer,Burkett,,2:48,N,50544,.52,-,
152,Tuesday Sep 17,boxscore,TEX,@,SEA,L,2,5,,84-67,1,up 4.0,Mulholland,Hill,Ayala,2:40,N,32279,.87,--,
153,Wednesday Sep 18,boxscore,TEX,@,SEA,L,2,5,,84-68,1,up 3.0,Hitchcock,Witt,Charlton,2:58,N,35162,1.35,---,
154,Thursday Sep 19,boxscore,TEX,@,SEA,L,6,7,,84-69,1,up 2.0,Davis,Cook,Charlton,3:09,D,39769,2.06,----,
155,Friday Sep 20,boxscore,TEX,@,CAL,L-wo,5,6,10,84-70,1,up 1.0,McElroy,Stanton,,3:28,N,18860,1.99,-----,
156,Saturday Sep 21,boxscore,TEX,@,CAL,W,7,1,,85-70,1,up 1.0,Burkett,Abbott,,2:44,N,24104,3.11,+,
157,Sunday Sep 22,boxscore,TEX,@,CAL,W,4,1,,86-70,1,up 2.0,Hill,Dickson,,2:59,D,17522,2.85,++,
158,Monday Sep 23,boxscore,TEX,@,OAK,L,3,5,,86-71,1,up 2.0,Wasdin,Witt,Taylor,3:09,N,10164,1.54,-,
159,Tuesday Sep 24,boxscore,TEX,@,OAK,W,7,3,,87-71,1,up 3.0,Cook,Small,,3:09,D,9694,1.38,+,
160,Thursday Sep 26,boxscore,TEX,,CAL,W,6,5,,88-71,1,up 3.5,Burkett,Abbott,Henneman,2:55,N,33895,.53,++,
161,Friday Sep 27,boxscore,TEX,,CAL,L,3,4,15,88-72,1,up 3.5,Harris,Whiteside,Gohr,5:08,N,46764,.00,-,
162,Saturday Sep 28,boxscore,TEX,,CAL,W,4,3,,89-72,1,up 3.5,Oliver,Finley,Heredia,3:00,D,45651,.00,+,
163,Sunday Sep 29,boxscore,TEX,,CAL,W,4,3,,90-72,1,up 4.5,Witt,Springer,,2:35,D,45434,.00,++,


--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Win,Loss,Save,Time,D/N,Attendance
ALDS Game 1,Tuesday Oct 1,boxscore,TEX,@,NYY,W,6,2,,1-0,Burkett,Cone,,2:50,N,57205
ALDS Game 2,Wednesday Oct 2,boxscore,TEX,@,NYY,L,4,5,12,1-1,Boehringer,Stanton,,4:25,N,57156
ALDS Game 3,Friday Oct 4,boxscore,TEX,,NYY,L,2,3,,1-2,Nelson,Oliver,Wetteland,3:09,N,50860
ALDS Game 4,Saturday Oct 5,boxscore,TEX,,NYY,L,4,6,,1-3,Weathers,Pavlik,Wetteland,3:57,D,50066
