--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
120,Thursday Aug 15,boxscore,ATL,@,PHI,W,8,5,,74-46,1,up 7.5,Wade,Schilling,,2:56,D,28011,.09,+,
121,Friday Aug 16,boxscore,ATL,,PIT,W,5,4,,75-46,1,up 8.5,Smoltz,Neagle,Wohlers,2:24,N,39210,.06,++,
122,Saturday Aug 17,boxscore,ATL,,PIT,W,7,1,,76-46,1,up 9.5,Bielecki,Ruebel,,2:26,N,49024,.04,+++,
123,Sunday Aug 18,boxscore,ATL,,PIT,W-wo,2,1,14,77-46,1,up 9.5,Borowski,Córdova,,4:00,D,31587,.03,++++,
124,Tuesday Aug 20,boxscore,ATL,,CIN,W,4,1,,78-46,1,up11.0,Glavine,Burba,Wohlers,2:28,N,32658,.02,+++++,
125,Wednesday Aug 21,boxscore,ATL,,CIN,W-wo,4,3,,79-46,1,up12.0,Borbón,Brantley,,3:12,N,29213,.01,++++++,
126,Thursday Aug 22,boxscore,ATL,,CIN,L,2,3,13,79-47,1,up11.0,Carrasco,Borowski,Brantley,3:41,N,31729,.01,-,
127,Friday Aug 23,boxscore,ATL,,CHC,W,4,3,,80-47,1,up11.0,Maddux,Trachsel,Wohlers,2:37,N,38210,.01,+,
128,Saturday Aug 24,boxscore,ATL,,CHC,W-wo,6,5,,81-47,1,up11.0,Clontz,Casian,,2:58,D,46804,.00,++,
129,Sunday Aug 25,boxscore,ATL,,CHC,L,2,3,,81-48,1,up11.0,Foster,Wohlers,Wendell,2:32,D,35176,.00,-,
130,Tuesday Aug 27,boxscore,ATL,@,PIT,L,2,3,,81-49,1,up11.0,Neagle,Smoltz,Plesac,2:11,N,14603,.00,--,
131,Wednesday Aug 28,boxscore,ATL,@,PIT,W,9,4,,82-49,1,up11.0,Wade,Loaiza,,2:28,N,14591,.01,+,
132,Thursday Aug 29,boxscore,ATL,@,PIT,W,5,1,,83-49,1,up12.0,Maddux,Lieber,Wohlers,2:12,D,12101,.00,++,
133,Friday Aug 30 (1),boxscore,ATL,@,CHC,L,2,3,,83-50,1,up12.5,Foster,Glavine,Patterson,2:12,D,,.00,-,1996-05-28 (Rain)
134,Friday Aug 30 (2),boxscore,ATL,@,CHC,W,6,5,,84-50,1,up12.5,Borowski,Bottenfield,Wohlers,3:23,D,31548,.00,+,
135,Saturday Aug 31,boxscore,ATL,@,CHC,L,0,12,,84-51,1,up11.5,Castillo,Neagle,Adams,2:54,D,38691,.00,-,
136,Sunday Sep 1,boxscore,ATL,@,CHC,L-wo,1,2,12,84-52,1,up10.5,Campbell,Borowski,,3:05,D,40192,.00,--,
137,Monday Sep 2,boxscore,ATL,@,CIN,L,6,7,,84-53,1,up 9.5,Shaw,McMichael,Brantley,3:10,N,20879,.00,---,
138,Tuesday Sep 3,boxscore,ATL,@,CIN,L,1,5,,84-54,1,up 8.5,Burba,Bielecki,Shaw,2:28,N,18844,.01,----,
139,Wednesday Sep 4,boxscore,ATL,@,CIN,L,6,12,,84-55,1,up 7.5,Salkeld,Glavine,,2:25,N,19532,.02,-----,
140,Friday Sep 6,boxscore,ATL,,NYM,W-wo,8,7,,85-55,1,up 8.0,Wohlers,Henry,,3:18,N,37660,.03,+,
141,Saturday Sep 7,boxscore,ATL,,NYM,W,6,1,,86-55,1,up 8.0,Smoltz,Jones,,2:21,N,47130,.01,++,
