--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
107,Tuesday Jul 30,boxscore,OAK,,CHW,L,1,2,,54-53,3,6.5,Baldwin,Telgheder,Hernández,2:17,N,14210,1.45,---,
108,Wednesday Jul 31,boxscore,OAK,,CHW,W,5,4,,55-53,3,6.5,Witasick,Karchner,Taylor,2:46,D,13127,1.26,+,
109,Thursday Aug 1,boxscore,OAK,,CHW,L,3,8,,55-54,3,6.5,Tapani,Wasdin,Hernández,2:54,D,10514,1.39,-,
110,Friday Aug 2,boxscore,OAK,,MIL,L,3,4,10,55-55,3,6.5,Miranda,Taylor,Fetters,3:14,N,10056,.98,--,
111,Saturday Aug 3,boxscore,OAK,,MIL,L,0,7,,55-56,3,6.5,Bones,Johns,,2:38,D,15171,.87,---,
112,Sunday Aug 4,boxscore,OAK,,MIL,W,4,2,,56-56,3,6.5,Telgheder,Van Egmond,Taylor,2:22,N,10281,.76,+,
113,Monday Aug 5,boxscore,OAK,,MIL,L,3,13,,56-57,3,6.5,Eldred,Adams,,2:46,D,8616,.86,-,
114,Tuesday Aug 6,boxscore,OAK,@,KCR,L,2,9,,56-58,3,7.5,Belcher,Wasdin,,2:32,N,14028,.70,--,
115,Wednesday Aug 7,boxscore,OAK,@,KCR,L,0,7,,56-59,3,7.5,Appier,Prieto,,2:05,N,15517,.60,---,
116,Thursday Aug 8,boxscore,OAK,@,KCR,W,2,1,,57-59,3,6.5,Wengert,Linton,Taylor,2:33,D,19197,.53,+,
117,Friday Aug 9,boxscore,OAK,,CLE,L,4,10,,57-60,3,7.5,McDowell,Telgheder,,3:01,N,20122,.69,-,
118,Saturday Aug 10,boxscore,OAK,,CLE,W,5,1,,58-60,3,7.5,Adams,Nagy,,2:35,D,30238,.54,+,
119,Sunday Aug 11,boxscore,OAK,,CLE,W,9,3,,59-60,3,7.5,Wasdin,Lopez,,2:51,D,21914,.67,++,
120,Monday Aug 12,boxscore,OAK,,MIN,W,11,1,,60-60,3,7.5,Prieto,Robertson,,2:32,N,10071,.71,+++,
121,Tuesday Aug 13,boxscore,OAK,,MIN,L,2,6,,60-61,3,8.5,Aguilera,Wengert,,2:46,N,11156,.80,-,
122,Wednesday Aug 14,boxscore,OAK,,MIN,L,7,13,,60-62,3,9.5,Rodriguez,Telgheder,,2:49,D,12729,.54,--,
123,Thursday Aug 15,boxscore,OAK,,BAL,L,5,18,,60-63,3,10.0,Mussina,Adams,,3:35,N,14026,.44,---,
124,Friday Aug 16 (1),boxscore,OAK,,BAL,L,3,14,,60-64,3,11.5,Erickson,Wasdin,,2:54,D,,.29,----,1996-05-15 (Rain)
125,Friday Aug 16 (2),boxscore,OAK,,BAL,L,4,5,10,60-65,3,11.5,Myers,Mohler,,3:25,N,15645,.21,-----,
126,Saturday Aug 17,boxscore,OAK,,BAL,W,3,1,,61-65,3,10.5,Prieto,Coppinger,Acre,2:34,D,20231,.15,+,
127,Sunday Aug 18,boxscore,OAK,,BAL,W,9,6,,62-65,3,10.5,Wengert,Wells,,2:56,D,18122,.17,++,
128,Tuesday Aug 20,boxscore,OAK,@,BOS,L,3,4,,62-66,3,11.0,Garcés,Mohler,Slocumb,2:39,N,25094,.19,-,
129,Wednesday Aug 21,boxscore,OAK,@,BOS,L,4,6,,62-67,3,12.0,Brandenburg,Johns,Slocumb,3:05,N,26362,.15,--,
130,Thursday Aug 22,boxscore,OAK,@,BOS,L-wo,1,2,,62-68,3,13.0,Clemens,Acre,,2:41,N,30503,.11,---,
131,Friday Aug 23,boxscore,OAK,@,NYY,L,3,5,,62-69,3,13.0,Gooden,Wengert,Rivera,3:21,N,34244,.09,----,
132,Saturday Aug 24,boxscore,OAK,@,NYY,L,4,5,,62-70,3,13.0,Whitehurst,Telgheder,Pavlas,3:03,N,32125,.06,-----,
133,Sunday Aug 25,boxscore,OAK,@,NYY,W,6,4,,63-70,3,13.0,Mohler,Nelson,Acre,3:03,D,50808,.05,+,
134,Monday Aug 26,boxscore,OAK,@,BAL,L-wo,11,12,10,63-71,3,13.5,Myers,Acre,,4:07,N,43361,.07,-,
135,Tuesday Aug 27,boxscore,OAK,@,BAL,L,1,3,,63-72,3,13.5,Wells,Prieto,Myers,2:46,N,43641,.05,--,
136,Wednesday Aug 28,boxscore,OAK,@,BAL,W,3,0,,64-72,3,12.5,Wengert,Mussina,,2:54,D,45282,.02,+,
137,Friday Aug 30,boxscore,OAK,,BOS,W,7,0,,65-72,3,12.5,Telgheder,Maddux,,2:30,N,17182,.03,++,
138,Saturday Aug 31,boxscore,OAK,,BOS,W,8,0,,66-72,3,12.5,Adams,Wakefield,,2:17,N,32116,.03,+++,
139,Sunday Sep 1,boxscore,OAK,,BOS,L,3,8,,66-73,3,12.5,Sele,Wasdin,,3:02,D,15021,.04,-,
140,Monday Sep 2,boxscore,OAK,,NYY,L,0,5,,66-74,3,12.5,Cone,Prieto,,2:31,D,20159,.01,--,
141,Tuesday Sep 3,boxscore,OAK,,NYY,W,10,9,,67-74,3,12.5,Acre,Boehringer,Johns,3:45,N,11621,.01,+,
142,Wednesday Sep 4,boxscore,OAK,,NYY,L,3,10,,67-75,3,12.5,Pettitte,Telgheder,,2:45,N,9892,.01,-,
143,Friday Sep 6,boxscore,OAK,,KCR,W,7,1,,68-75,3,12.5,Adams,Haney,,2:46,N,14404,.00,+,
