--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
136,Saturday Aug 31,boxscore,DET,,KCR,L,1,3,,49-87,5,27.5,Linton,Lira,Montgomery,2:53,D,16270,.00,-,
137,Sunday Sep 1,boxscore,DET,,KCR,L,2,3,13,49-88,5,27.5,Huisman,Myers,Jacome,3:36,D,17647,.00,--,
138,Monday Sep 2,boxscore,DET,@,CHW,W,8,6,,50-88,5,27.5,Myers,Hernández,Lima,3:24,D,19599,.00,+,
139,Tuesday Sep 3,boxscore,DET,@,CHW,L,4,6,,50-89,5,27.5,Bertotti,Olivares,Hernández,3:09,N,13857,.00,-,
140,Wednesday Sep 4,boxscore,DET,@,CHW,L,6,11,,50-90,5,28.5,Castillo,Miller,,2:39,N,15120,.00,--,
141,Friday Sep 6,boxscore,DET,@,BAL,W,5,4,12,51-90,5,28.5,Cummings,Mathews,,4:18,N,46708,.00,+,
142,Saturday Sep 7,boxscore,DET,@,BAL,L,0,6,,51-91,5,28.5,Mussina,Thompson,,2:36,N,47131,.00,-,
143,Sunday Sep 8,boxscore,DET,@,BAL,L,2,6,,51-92,5,28.5,Mills,Eischen,,2:52,D,47082,.00,--,
144,Monday Sep 9,boxscore,DET,@,BAL,L,4,5,,51-93,5,29.0,Erickson,Olivares,Myers,2:51,N,42562,.00,---,
145,Tuesday Sep 10,boxscore,DET,,NYY,L,8,9,,51-94,5,30.0,Rivera,Sager,Wetteland,3:55,N,11042,.00,----,
146,Wednesday Sep 11,boxscore,DET,,NYY,L,3,7,,51-95,5,31.0,Key,Lira,,3:12,N,9775,.00,-----,
147,Thursday Sep 12,boxscore,DET,,NYY,L,3,12,,51-96,5,32.0,Cone,Thompson,,3:13,D,9009,.00,------,
148,Friday Sep 13,boxscore,DET,,BAL,L,4,7,,51-97,5,33.0,Erickson,Miller,Mills,2:58,N,11178,.00,-------,
149,Saturday Sep 14,boxscore,DET,,BAL,L,6,7,,51-98,5,34.0,Mathews,Cummings,Myers,3:46,N,15386,.00,--------,
150,Sunday Sep 15,boxscore,DET,,BAL,L,6,16,,51-99,5,34.0,Corbin,Van Poppel,,3:25,D,13764,.00,---------,
151,Tuesday Sep 17,boxscore,DET,,BOS,L,2,4,,51-100,5,35.0,Brandenburg,Lira,Slocumb,3:26,N,8180,.00,----------,
152,Wednesday Sep 18,boxscore,DET,,BOS,L,0,4,,51-101,5,36.0,Clemens,Thompson,,2:56,N,8779,.00,-----------,
153,Thursday Sep 19,boxscore,DET,,BOS,L,3,8,,51-102,5,36.5,Gordon,Miller,,3:22,D,7666,.00,------------,
154,Friday Sep 20,boxscore,DET,@,MIL,W,10,1,,52-102,5,35.5,Sager,Karl,,2:55,N,15046,.00,+,
155,Saturday Sep 21,boxscore,DET,@,MIL,L,6,13,,52-103,5,36.5,D'Amico,Van Poppel,Villone,3:04,N,33106,.00,-,
156,Sunday Sep 22,boxscore,DET,@,MIL,W,7,5,,53-103,5,36.5,Lima,Fetters,,3:36,D,15705,.00,+,
157,Monday Sep 23,boxscore,DET,,TOR,L,4,6,,53-104,5,36.5,Hanson,Sager,Timlin,2:56,N,9678,.00,-,
158,Tuesday Sep 24,boxscore,DET,,TOR,L,1,4,,53-105,5,37.0,Hentgen,Miller,Timlin,2:52,N,8355,.00,--,
159,Wednesday Sep 25,boxscore,DET,,TOR,L,11,13,,53-106,5,38.5,Brow,Cummings,Timlin,3:32,D,8055,.00,---,
160,Friday Sep 27,boxscore,DET,,MIL,L,6,7,6,53-107,5,38.0,Wickman,Van Poppel,,1:54,N,8606,.00,----,
161,Saturday Sep 28,boxscore,DET,,MIL,L,2,7,,53-108,5,39.0,Eldred,Moehler,,3:06,N,12939,.00,-----,
162,Sunday Sep 29,boxscore,DET,,MIL,L,5,7,10,53-109,5,39.0,Reyes,Cummings,Fetters,3:07,D,13038,.00,------,
