--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
81,Monday Jul 1,boxscore,MON,,ATL,L,2,7,,47-34,2,4.0,Avery,Rueter,,2:43,D,34116,1.42,-,
82,Tuesday Jul 2,boxscore,MON,,ATL,W,5,1,,48-34,2,3.0,Cormier,Maddux,,2:17,N,20075,1.49,+,
83,Wednesday Jul 3,boxscore,MON,,ATL,L,1,3,,48-35,2,4.0,Glavine,Scott,Wohlers,2:39,N,26837,1.43,-,
84,Thursday Jul 4,boxscore,MON,,NYM,L,0,4,,48-36,2,4.0,Person,Fassero,,2:30,N,11861,1.55,--,
85,Friday Jul 5,boxscore,MON,,NYM,L,6,9,,48-37,2,4.0,Dipoto,Scott,Franco,3:29,N,13550,1.67,---,
86,Saturday Jul 6,boxscore,MON,,NYM,L,3,11,,48-38,2,5.0,Jones,Rueter,,3:15,D,15546,1.70,----,
87,Sunday Jul 7,boxscore,MON,,NYM,W,4,3,,49-38,2,5.0,Cormier,Harnisch,Rojas,2:38,D,16076,1.81,+,
88,Thursday Jul 11,boxscore,MON,,PHI,L,2,3,,49-39,2,5.0,Schilling,Fassero,Bottalico,2:58,N,17546,1.61,-,
89,Friday Jul 12,boxscore,MON,,PHI,L,3,5,,49-40,2,6.0,Mulholland,Martínez,,2:16,N,14322,1.67,--,
90,Saturday Jul 13,boxscore,MON,,PHI,L,2,6,,49-41,2,7.0,Mimbs,Cormier,,2:50,N,30215,1.74,---,
91,Sunday Jul 14,boxscore,MON,,PHI,W,5,2,,50-41,2,7.0,Scott,Williams,Rojas,2:47,D,31515,1.80,+,
92,Monday Jul 15,boxscore,MON,@,ATL,L,4,5,,50-42,2,8.0,Maddux,Manuel,Wohlers,2:48,N,32708,1.81,-,
93,Tuesday Jul 16,boxscore,MON,@,ATL,L-wo,2,3,,50-43,2,9.0,Wohlers,Scott,,2:57,D,31334,1.81,--,
94,Thursday Jul 18,boxscore,MON,@,NYM,W,7,3,,51-43,2,9.0,Martínez,Harnisch,,2:17,N,19467,1.90,+,
95,Friday Jul 19,boxscore,MON,@,NYM,W,5,4,,52-43,2,8.0,Dyer,Isringhausen,Rojas,2:32,N,19005,1.92,++,
96,Saturday Jul 20,boxscore,MON,@,NYM,L,1,4,,52-44,2,8.0,Wilson,Urbina,Franco,2:12,N,27407,1.92,-,
97,Sunday Jul 21,boxscore,MON,@,NYM,W,4,3,,53-44,2,7.0,Fassero,Clark,Rojas,3:06,D,32173,1.94,+,
98,Tuesday Jul 23,boxscore,MON,@,PIT,L,1,5,,53-45,2,8.5,Lieber,Martínez,,2:19,N,10292,1.79,-,
99,Wednesday Jul 24,boxscore,MON,@,PIT,L-wo,4,5,,53-46,2,9.5,Ericks,Rojas,,2:46,N,19219,1.80,--,
100,Thursday Jul 25,boxscore,MON,@,STL,W,4,2,,54-46,2,8.5,Urbina,Petkovsek,Rojas,3:02,N,34271,2.05,+,
101,Friday Jul 26,boxscore,MON,@,STL,W,5,1,,55-46,2,8.5,Fassero,Osborne,,2:49,N,30048,2.06,++,
102,Saturday Jul 27,boxscore,MON,@,STL,L,3,6,,55-47,2,8.5,Benes,Dyer,Eckersley,2:58,N,44269,2.11,-,
103,Sunday Jul 28,boxscore,MON,@,STL,L,4,6,,55-48,2,8.5,Petkovsek,Martínez,Mathews,3:08,D,31226,2.06,--,
104,Monday Jul 29,boxscore,MON,,COL,W,4,1,,56-48,2,8.0,Cormier,Wright,Rojas,3:01,N,19115,2.10,+,
105,Tuesday Jul 30,boxscore,MON,,COL,W,3,1,,57-48,2,7.0,Urbina,Reynoso,Rojas,2:56,N,17071,2.17,++,
106,Wednesday Jul 31,boxscore,MON,,COL,W,6,2,,58-48,2,7.0,Fassero,Bailey,,2:43,D,23663,2.12,+++,
107,Thursday Aug 1,boxscore,MON,,CIN,L,7,9,,58-49,2,8.0,Shaw,Dyer,Brantley,3:25,N,13725,2.07,-,
108,Friday Aug 2,boxscore,MON,,CIN,W,11,1,,59-49,2,7.0,Martínez,Jarvis,,2:26,N,12988,2.17,+,
109,Saturday Aug 3,boxscore,MON,,CIN,W,6,2,,60-49,2,7.0,Cormier,Portugal,Rojas,2:40,N,17184,2.13,++,
110,Sunday Aug 4,boxscore,MON,,CIN,W,7,3,,61-49,2,7.0,Urbina,Burba,Rojas,2:48,D,15408,2.07,+++,
111,Tuesday Aug 6,boxscore,MON,@,HOU,W,7,5,,62-49,2,7.0,Fassero,Kile,Rojas,3:30,N,17658,2.23,++++,
