date,season,team_id,opponent_id,home_away,points_for,points_against,type,round,expected_win_pct,result,team_538,opponent_538,jkey,elo_prob1,score1,score2
2013-01-05,2013,CLE,HOU,H,104,112,R,RS,0.269783488704931,0,CLE,HOU,2013-01-05_CLE_HOU,0.280698906,104.0,112.0
2013-01-05,2013,DAL,NO,H,96,99,R,RS,0.732075322547744,0,DAL,NOP,2013-01-05_DAL_NOP,0.731659933,96.0,99.0
2013-01-05,2013,DEN,UTA,H,110,91,R,RS,0.710199630692903,1,DEN,UTA,2013-01-05_DEN_UTA,0.724787712,110.0,91.0
2013-01-05,2013,GS,LAC,A,89,115,R,RS,0.307598675183128,0,GSW,LAC,2013-01-05_GSW_LAC,0.251260728,89.0,115.0
2013-01-05,2013,HOU,CLE,A,112,104,R,RS,0.730216511295069,1,HOU,CLE,2013-01-05_HOU_CLE,0.719301094,112.0,104.0
2013-01-05,2013,IND,MIL,H,95,80,R,RS,0.710907967477521,1,IND,MIL,2013-01-05_IND_MIL,0.739606908,95.0,80.0
2013-01-05,2013,LAC,GS,H,115,89,R,RS,0.692401324816872,1,LAC,GSW,2013-01-05_LAC_GSW,0.748739272,115.0,89.0
2013-01-05,2013,MIL,IND,A,80,95,R,RS,0.289092032522479,0,MIL,IND,2013-01-05_MIL_IND,0.260393092,80.0,95.0
2013-01-05,2013,MIN,POR,H,97,102,R,RS,0.649707019643313,0,MIN,POR,2013-01-05_MIN_POR,0.657994022,97.0,102.0
2013-01-05,2013,NO,DAL,A,99,96,R,RS,0.267924677452256,1,NOP,DAL,2013-01-05_NOP_DAL,0.268340067,99.0,96.0
2013-01-05,2013,NY,ORL,A,114,106,R,RS,0.638506055343743,1,NYK,ORL,2013-01-05_NYK_ORL,0.658282842,114.0,106.0
2013-01-05,2013,ORL,NY,H,106,114,R,RS,0.361493944656257,0,ORL,NYK,2013-01-05_ORL_NYK,0.341717158,106.0,114.0
2013-01-05,2013,PHI,SA,A,86,109,R,RS,0.134413245130084,0,PHI,SAS,2013-01-05_PHI_SAS,0.128332422,86.0,109.0
2013-01-05,2013,POR,MIN,A,102,97,R,RS,0.350292980356687,1,POR,MIN,2013-01-05_POR_MIN,0.342005978,102.0,97.0
2013-01-05,2013,SA,PHI,H,109,86,R,RS,0.865586754869916,1,SAS,PHI,2013-01-05_SAS_PHI,0.871667578,109.0,86.0
2013-01-05,2013,SAC,BRK,A,93,113,R,RS,0.317671212716031,0,SAC,BRK,2013-01-05_SAC_BRK,0.289459396,93.0,113.0
2013-01-05,2013,UTA,DEN,A,91,110,R,RS,0.289800369307097,0,UTA,DEN,2013-01-05_UTA_DEN,0.275212288,91.0,110.0
2013-01-06,2013,CHA,DET,A,108,101,R,RS,0.189772749863355,1,CHO,DET,2013-01-06_CHO_DET,0.155321308,108.0,101.0
2013-01-06,2013,DEN,LAL,A,112,105,R,RS,0.437505796032669,1,DEN,LAL,2013-01-06_DEN_LAL,0.45222123,112.0,105.0
2013-01-06,2013,DET,CHA,H,101,108,R,RS,0.810227250136645,0,DET,CHO,2013-01-06_DET_CHO,0.844678692,101.0,108.0
2013-01-06,2013,LAL,DEN,H,105,112,R,RS,0.562494203967331,0,LAL,DEN,2013-01-06_LAL_DEN,0.54777877,105.0,112.0
2013-01-06,2013,MEM,PHX,A,92,81,R,RS,0.619456391501692,1,MEM,PHO,2013-01-06_MEM_PHO,0.591667073,92.0,81.0
2013-01-06,2013,MIA,WAS,H,99,71,R,RS,0.919290932281098,1,MIA,WAS,2013-01-06_MIA_WAS,0.909837332,99.0,71.0
2013-01-06,2013,OKC,TOR,A,104,92,R,RS,0.711396361972456,1,OKC,TOR,2013-01-06_OKC_TOR,0.672511545,104.0,92.0
2013-01-06,2013,PHX,MEM,H,81,92,R,RS,0.380543608498308,0,PHO,MEM,2013-01-06_PHO_MEM,0.408332927,81.0,92.0
2013-01-06,2013,TOR,OKC,H,92,104,R,RS,0.288603638027544,0,TOR,OKC,2013-01-06_TOR_OKC,0.327488455,92.0,104.0
2013-01-06,2013,WAS,MIA,A,71,99,R,RS,0.0807090677189016,0,WAS,MIA,2013-01-06_WAS_MIA,0.090162668,71.0,99.0
2013-01-07,2013,BOS,NY,A,102,96,R,RS,0.266276960527923,1,BOS,NYK,2013-01-07_BOS_NYK,0.254616492,102.0,96.0
2013-01-07,2013,CHI,CLE,H,118,92,R,RS,0.881053230392695,1,CHI,CLE,2013-01-07_CHI_CLE,0.868381006,118.0,92.0
2013-01-07,2013,CLE,CHI,A,92,118,R,RS,0.118946769607305,0,CLE,CHI,2013-01-07_CLE_CHI,0.131618994,92.0,118.0
2013-01-07,2013,DAL,UTA,A,94,100,R,RS,0.281997129148135,0,DAL,UTA,2013-01-07_DAL_UTA,0.248393092,94.0,100.0
2013-01-07,2013,MEM,SAC,A,113,81,R,RS,0.635002681068263,1,MEM,SAC,2013-01-07_MEM_SAC,0.62998587,113.0,81.0
2013-01-07,2013,NO,SA,H,95,88,R,RS,0.196602320289447,1,NOP,SAS,2013-01-07_NOP_SAS,0.208213959,95.0,88.0
2013-01-07,2013,NY,BOS,H,96,102,R,RS,0.733723039472077,0,NYK,BOS,2013-01-07_NYK_BOS,0.745383508,96.0,102.0
2013-01-07,2013,OKC,WAS,A,99,101,R,RS,0.856569468863233,0,OKC,WAS,2013-01-07_OKC_WAS,0.828030531,99.0,101.0
2013-01-07,2013,ORL,POR,A,119,125,R,RS,0.278461424352267,0,ORL,POR,2013-01-07_ORL_POR,0.248983569,119.0,125.0
2013-01-07,2013,POR,ORL,H,125,119,R,RS,0.721538575647733,1,POR,ORL,2013-01-07_POR_ORL,0.751016431,125.0,119.0
2013-01-07,2013,SA,NO,A,88,95,R,RS,0.803397679710553,0,SAS,NOP,2013-01-07_SAS_NOP,0.791786041,88.0,95.0
2013-01-07,2013,SAC,MEM,H,81,113,R,RS,0.364997318931737,0,SAC,MEM,2013-01-07_SAC_MEM,0.37001413,81.0,113.0
2013-01-07,2013,UTA,DAL,H,100,94,R,RS,0.718002870851865,1,UTA,DAL,2013-01-07_UTA_DAL,0.751606908,100.0,94.0
2013-01-07,2013,WAS,OKC,H,101,99,R,RS,0.143430531136767,1,WAS,OKC,2013-01-07_WAS_OKC,0.171969469,101.0,99.0
2013-01-08,2013,ATL,MIN,A,103,108,R,RS,0.497794533708113,0,ATL,MIN,2013-01-08_ATL_MIN,0.462061411,103.0,108.0
2013-01-08,2013,BRK,PHI,A,109,89,R,RS,0.406325273891728,1,BRK,PHI,2013-01-08_BRK_PHI,0.39744743,109.0,89.0
2013-01-08,2013,HOU,LAL,H,125,112,R,RS,0.720412102971856,1,HOU,LAL,2013-01-08_HOU_LAL,0.723539083,125.0,112.0
2013-01-08,2013,IND,MIA,H,87,77,R,RS,0.535935017795683,1,IND,MIA,2013-01-08_IND_MIA,0.56100732,87.0,77.0
2013-01-08,2013,LAL,HOU,A,112,125,R,RS,0.279587897028144,0,LAL,HOU,2013-01-08_LAL_HOU,0.276460917,112.0,125.0
2013-01-08,2013,MIA,IND,A,77,87,R,RS,0.464064982204317,0,MIA,IND,2013-01-08_MIA_IND,0.43899268,77.0,87.0
2013-01-08,2013,MIL,PHX,H,108,99,R,RS,0.705684944219033,1,MIL,PHO,2013-01-08_MIL_PHO,0.69633172,108.0,99.0
2013-01-08,2013,MIN,ATL,H,108,103,R,RS,0.502205466291887,1,MIN,ATL,2013-01-08_MIN_ATL,0.537938589,108.0,103.0
2013-01-08,2013,PHI,BRK,H,89,109,R,RS,0.593674726108272,0,PHI,BRK,2013-01-08_PHI_BRK,0.60255257,89.0,109.0
2013-01-08,2013,PHX,MIL,A,99,108,R,RS,0.294315055780967,0,PHO,MIL,2013-01-08_PHO_MIL,0.30366828,99.0,108.0
2013-01-09,2013,ATL,CLE,A,83,99,R,RS,0.671753686668647,0,ATL,CLE,2013-01-09_ATL_CLE,0.666118813,83.0,99.0
2013-01-09,2013,BOS,PHX,H,87,79,R,RS,0.772495385718198,1,BOS,PHO,2013-01-09_BOS_PHO,0.773165355,87.0,79.0
2013-01-09,2013,CHA,UTA,H,102,112,R,RS,0.311802861073396,0,CHO,UTA,2013-01-09_CHO_UTA,0.299202778,102.0,112.0
2013-01-09,2013,CHI,MIL,H,96,104,R,RS,0.745375727366212,0,CHI,MIL,2013-01-09_CHI_MIL,0.731761186,96.0,104.0
2013-01-09,2013,CLE,ATL,H,99,83,R,RS,0.328246313331353,1,CLE,ATL,2013-01-09_CLE_ATL,0.333881187,99.0,83.0
2013-01-09,2013,DAL,LAC,A,93,99,R,RS,0.119199878079235,0,DAL,LAC,2013-01-09_DAL_LAC,0.125856584,93.0,99.0
2013-01-09,2013,DEN,ORL,H,108,105,R,RS,0.850873264954559,1,DEN,ORL,2013-01-09_DEN_ORL,0.870347295,108.0,105.0
2013-01-09,2013,GS,MEM,H,87,94,R,RS,0.569793998102443,0,GSW,MEM,2013-01-09_GSW_MEM,0.538354648,87.0,94.0
2013-01-09,2013,HOU,NO,A,79,88,R,RS,0.658448966695801,0,HOU,NOP,2013-01-09_HOU_NOP,0.655448927,79.0,88.0
2013-01-09,2013,LAC,DAL,H,99,93,R,RS,0.880800121920765,1,LAC,DAL,2013-01-09_LAC_DAL,0.874143416,99.0,93.0
2013-01-09,2013,LAL,SA,A,105,108,R,RS,0.176492948271188,0,LAL,SAS,2013-01-09_LAL_SAS,0.177235527,105.0,108.0
2013-01-09,2013,MEM,GS,A,94,87,R,RS,0.430206001897557,1,MEM,GSW,2013-01-09_MEM_GSW,0.461645352,94.0,87.0
2013-01-09,2013,MIL,CHI,A,104,96,R,RS,0.254624272633788,1,MIL,CHI,2013-01-09_MIL_CHI,0.268238814,104.0,96.0
2013-01-09,2013,MIN,OKC,A,84,106,R,RS,0.145430791467873,0,MIN,OKC,2013-01-09_MIN_OKC,0.14823639,84.0,106.0
2013-01-09,2013,NO,HOU,H,88,79,R,RS,0.341551033304199,1,NOP,HOU,2013-01-09_NOP_HOU,0.344551073,88.0,79.0
2013-01-09,2013,OKC,MIN,H,106,84,R,RS,0.854569208532127,1,OKC,MIN,2013-01-09_OKC_MIN,0.85176361,106.0,84.0
2013-01-09,2013,ORL,DEN,A,105,108,R,RS,0.149126735045441,0,ORL,DEN,2013-01-09_ORL_DEN,0.129652705,105.0,108.0
2013-01-09,2013,PHI,TOR,A,72,90,R,RS,0.347912206275098,0,PHI,TOR,2013-01-09_PHI_TOR,0.348343119,72.0,90.0
2013-01-09,2013,PHX,BOS,A,79,87,R,RS,0.227504614281802,0,PHO,BOS,2013-01-09_PHO_BOS,0.226834645,79.0,87.0
2013-01-09,2013,SA,LAL,H,108,105,R,RS,0.823507051728812,1,SAS,LAL,2013-01-09_SAS_LAL,0.822764473,108.0,105.0
2013-01-09,2013,TOR,PHI,H,90,72,R,RS,0.652087793724902,1,TOR,PHI,2013-01-09_TOR_PHI,0.651656881,90.0,72.0
2013-01-09,2013,UTA,CHA,A,112,102,R,RS,0.688197138926605,1,UTA,CHO,2013-01-09_UTA_CHO,0.700797222,112.0,102.0
2013-01-10,2013,DAL,SAC,A,117,112,R,RS,0.376897960819798,1,DAL,SAC,2013-01-10_DAL_SAC,0.386053246,117.0,112.0
2013-01-10,2013,IND,NY,H,81,76,R,RS,0.562183631885192,1,IND,NYK,2013-01-10_IND_NYK,0.61225151,81.0,76.0
2013-01-10,2013,MIA,POR,A,90,92,R,RS,0.563053296253054,0,MIA,POR,2013-01-10_MIA_POR,0.551220728,90.0,92.0
2013-01-10,2013,NY,IND,A,76,81,R,RS,0.437816368114808,0,NYK,IND,2013-01-10_NYK_IND,0.38774849,76.0,81.0
2013-01-10,2013,POR,MIA,H,92,90,R,RS,0.436946703746947,1,POR,MIA,2013-01-10_POR_MIA,0.448779272,92.0,90.0
2013-01-10,2013,SAC,DAL,H,112,117,R,RS,0.623102039180202,0,SAC,DAL,2013-01-10_SAC_DAL,0.613946754,112.0,117.0
2013-01-11,2013,ATL,UTA,H,103,95,R,RS,0.616389585352952,1,ATL,UTA,2013-01-11_ATL_UTA,0.624416977,103.0,95.0
2013-01-11,2013,BOS,HOU,H,103,91,R,RS,0.558077149395786,1,BOS,HOU,2013-01-11_BOS_HOU,0.57830037,103.0,91.0
2013-01-11,2013,BRK,PHX,H,99,79,R,RS,0.741861565136427,1,BRK,PHO,2013-01-11_BRK_PHO,0.750936337,99.0,79.0
2013-01-11,2013,CHA,TOR,A,78,99,R,RS,0.186907659129989,0,CHO,TOR,2013-01-11_CHO_TOR,0.156963105,78.0,99.0
2013-01-11,2013,CHI,NY,A,108,101,R,RS,0.355544374722224,1,CHI,NYK,2013-01-11_CHI_NYK,0.292161474,108.0,101.0
2013-01-11,2013,CLE,DEN,A,91,98,R,RS,0.115889942451987,0,CLE,DEN,2013-01-11_CLE_DEN,0.103241382,91.0,98.0
2013-01-11,2013,DEN,CLE,H,98,91,R,RS,0.884110057548013,1,DEN,CLE,2013-01-11_DEN_CLE,0.896758618,98.0,91.0
2013-01-11,2013,DET,MIL,A,103,87,R,RS,0.328727515056793,1,DET,MIL,2013-01-11_DET_MIL,0.281804969,103.0,87.0
2013-01-11,2013,GS,POR,H,103,97,R,RS,0.705291120862839,1,GSW,POR,2013-01-11_GSW_POR,0.713675487,103.0,97.0
2013-01-11,2013,HOU,BOS,A,91,103,R,RS,0.441922850604214,0,HOU,BOS,2013-01-11_HOU_BOS,0.42169963,91.0,103.0
2013-01-11,2013,LAL,OKC,H,101,116,R,RS,0.373447313462366,0,LAL,OKC,2013-01-11_LAL_OKC,0.407253318,101.0,116.0
2013-01-11,2013,MEM,SA,H,101,98,R,RS,0.546899735639668,1,MEM,SAS,2013-01-11_MEM_SAS,0.567145187,101.0,98.0
2013-01-11,2013,MIL,DET,H,87,103,R,RS,0.671272484943207,0,MIL,DET,2013-01-11_MIL_DET,0.718195031,87.0,103.0
2013-01-11,2013,MIN,NO,A,92,104,R,RS,0.494787994033958,0,MIN,NOP,2013-01-11_MIN_NOP,0.457060499,92.0,104.0
2013-01-11,2013,NO,MIN,H,104,92,R,RS,0.505212005966042,1,NOP,MIN,2013-01-11_NOP_MIN,0.542939501,104.0,92.0
2013-01-11,2013,NY,CHI,H,101,108,R,RS,0.644455625277776,0,NYK,CHI,2013-01-11_NYK_CHI,0.707838526,101.0,108.0
2013-01-11,2013,OKC,LAL,A,116,101,R,RS,0.626552686537634,1,OKC,LAL,2013-01-11_OKC_LAL,0.592746682,116.0,101.0
2013-01-11,2013,PHX,BRK,A,79,99,R,RS,0.258138434863573,0,PHO,BRK,2013-01-11_PHO_BRK,0.249063663,79.0,99.0
2013-01-11,2013,POR,GS,A,97,103,R,RS,0.294708879137161,0,POR,GSW,2013-01-11_POR_GSW,0.286324513,97.0,103.0
2013-01-11,2013,SA,MEM,A,98,101,R,RS,0.453100264360332,0,SAS,MEM,2013-01-11_SAS_MEM,0.432854813,98.0,101.0
2013-01-11,2013,TOR,CHA,H,99,78,R,RS,0.813092340870011,1,TOR,CHO,2013-01-11_TOR_CHO,0.843036895,99.0,78.0
2013-01-11,2013,UTA,ATL,A,95,103,R,RS,0.383610414647048,0,UTA,ATL,2013-01-11_UTA_ATL,0.375583023,95.0,103.0
2013-01-12,2013,ATL,WAS,A,83,93,R,RS,0.65437648642182,0,ATL,WAS,2013-01-12_ATL_WAS,0.63383172,83.0,93.0
2013-01-12,2013,CHA,IND,A,88,96,R,RS,0.0863504190108656,0,CHO,IND,2013-01-12_CHO_IND,0.083494537,88.0,96.0
2013-01-12,2013,CHI,PHX,H,81,97,R,RS,0.802944506773118,0,CHI,PHO,2013-01-12_CHI_PHO,0.79723626,81.0,97.0
2013-01-12,2013,DAL,MEM,H,104,83,R,RS,0.361567172829501,1,DAL,MEM,2013-01-12_DAL_MEM,0.34768652,104.0,83.0
2013-01-12,2013,DET,UTA,H,87,90,R,RS,0.512674568815682,0,DET,UTA,2013-01-12_DET_UTA,0.547618058,87.0,90.0
2013-01-12,2013,HOU,PHI,A,100,107,R,RS,0.526171484859913,0,HOU,PHI,2013-01-12_HOU_PHI,0.562224747,100.0,107.0
2013-01-12,2013,IND,CHA,H,96,88,R,RS,0.913649580989135,1,IND,CHO,2013-01-12_IND_CHO,0.916505463,96.0,88.0
2013-01-12,2013,LAC,ORL,H,101,104,R,RS,0.885844260619096,0,LAC,ORL,2013-01-12_LAC_ORL,0.899863141,101.0,104.0
2013-01-12,2013,MEM,DAL,A,83,104,R,RS,0.638432827170499,0,MEM,DAL,2013-01-12_MEM_DAL,0.65231348,83.0,104.0
2013-01-12,2013,MIA,SAC,A,128,99,R,RS,0.699058069947737,1,MIA,SAC,2013-01-12_MIA_SAC,0.662040681,128.0,99.0
2013-01-12,2013,ORL,LAC,A,104,101,R,RS,0.114155739380904,1,ORL,LAC,2013-01-12_ORL_LAC,0.100136859,104.0,101.0
2013-01-12,2013,PHI,HOU,H,107,100,R,RS,0.473828515140087,1,PHI,HOU,2013-01-12_PHI_HOU,0.437775253,107.0,100.0
2013-01-12,2013,PHX,CHI,A,97,81,R,RS,0.197055493226882,1,PHO,CHI,2013-01-12_PHO_CHI,0.20276374,97.0,81.0
2013-01-12,2013,SAC,MIA,H,99,128,R,RS,0.300941930052263,0,SAC,MIA,2013-01-12_SAC_MIA,0.337959319,99.0,128.0
2013-01-12,2013,UTA,DET,A,90,87,R,RS,0.487325431184318,1,UTA,DET,2013-01-12_UTA_DET,0.452381942,90.0,87.0
2013-01-12,2013,WAS,ATL,H,93,83,R,RS,0.34562351357818,1,WAS,ATL,2013-01-12_WAS_ATL,0.36616828,93.0,83.0
2013-01-13,2013,BRK,IND,H,97,86,R,RS,0.533072773439055,1,BRK,IND,2013-01-13_BRK_IND,0.55323144,97.0,86.0
2013-01-13,2013,CLE,LAL,A,93,113,R,RS,0.18473794805102,0,CLE,LAL,2013-01-13_CLE_LAL,0.172780594,93.0,113.0
2013-01-13,2013,DEN,GS,H,116,105,R,RS,0.686609131634468,1,DEN,GSW,2013-01-13_DEN_GSW,0.723051978,116.0,105.0
2013-01-13,2013,GS,DEN,A,105,116,R,RS,0.313390868365532,0,GSW,DEN,2013-01-13_GSW_DEN,0.276948022,105.0,116.0
2013-01-13,2013,IND,BRK,A,86,97,R,RS,0.466927226560945,0,IND,BRK,2013-01-13_IND_BRK,0.44676856,86.0,97.0
2013-01-13,2013,LAL,CLE,H,113,93,R,RS,0.81526205194898,1,LAL,CLE,2013-01-13_LAL_CLE,0.827219406,113.0,93.0
2013-01-13,2013,MIL,TOR,A,107,96,R,RS,0.41901608025326,1,MIL,TOR,2013-01-13_MIL_TOR,0.367311856,107.0,96.0
2013-01-13,2013,MIN,SA,A,88,106,R,RS,0.148594609769444,0,MIN,SAS,2013-01-13_MIN_SAS,0.135064569,88.0,106.0
2013-01-13,2013,NO,NY,A,87,100,R,RS,0.180918220507435,0,NOP,NYK,2013-01-13_NOP_NYK,0.178298463,87.0,100.0
2013-01-13,2013,NY,NO,H,100,87,R,RS,0.819081779492565,1,NYK,NOP,2013-01-13_NYK_NOP,0.821701537,100.0,87.0
2013-01-13,2013,OKC,POR,A,87,83,R,RS,0.66957383636697,1,OKC,POR,2013-01-13_OKC_POR,0.657275608,87.0,83.0
2013-01-13,2013,POR,OKC,H,83,87,R,RS,0.330426163633031,0,POR,OKC,2013-01-13_POR_OKC,0.342724392,83.0,87.0
2013-01-13,2013,SA,MIN,H,106,88,R,RS,0.851405390230556,1,SAS,MIN,2013-01-13_SAS_MIN,0.864935431,106.0,88.0
2013-01-13,2013,TOR,MIL,H,96,107,R,RS,0.58098391974674,0,TOR,MIL,2013-01-13_TOR_MIL,0.632688144,96.0,107.0
2013-01-14,2013,ATL,CHI,A,58,97,R,RS,0.343185676833435,0,ATL,CHI,2013-01-14_ATL_CHI,0.340238507,58.0,97.0
2013-01-14,2013,BOS,CHA,H,100,89,R,RS,0.897023574181771,1,BOS,CHO,2013-01-14_BOS_CHO,0.902343857,100.0,89.0
2013-01-14,2013,CHA,BOS,A,89,100,R,RS,0.102976425818229,0,CHO,BOS,2013-01-14_CHO_BOS,0.097656143,89.0,100.0
2013-01-14,2013,CHI,ATL,H,97,58,R,RS,0.656814323166566,1,CHI,ATL,2013-01-14_CHI_ATL,0.659761493,97.0,58.0
2013-01-14,2013,CLE,SAC,A,118,124,R,RS,0.286312198007912,0,CLE,SAC,2013-01-14_CLE_SAC,0.298650016,118.0,124.0
2013-01-14,2013,DAL,MIN,H,113,98,R,RS,0.642162612304432,1,DAL,MIN,2013-01-14_DAL_MIN,0.636128733,113.0,98.0
2013-01-14,2013,LAC,MEM,A,99,73,R,RS,0.426910416627277,1,LAC,MEM,2013-01-14_LAC_MEM,0.401923272,99.0,73.0
2013-01-14,2013,MEM,LAC,H,73,99,R,RS,0.573089583372723,0,MEM,LAC,2013-01-14_MEM_LAC,0.598076728,73.0,99.0
2013-01-14,2013,MIA,UTA,A,97,104,R,RS,0.531766661708394,0,MIA,UTA,2013-01-14_MIA_UTA,0.493303619,97.0,104.0
2013-01-14,2013,MIN,DAL,A,98,113,R,RS,0.357837387695568,0,MIN,DAL,2013-01-14_MIN_DAL,0.363871267,98.0,113.0
2013-01-14,2013,OKC,PHX,A,102,90,R,RS,0.728512461351257,1,OKC,PHO,2013-01-14_OKC_PHO,0.712301495,102.0,90.0
2013-01-14,2013,ORL,WAS,A,91,120,R,RS,0.503999658709857,0,ORL,WAS,2013-01-14_ORL_WAS,0.432926603,91.0,120.0
2013-01-14,2013,PHX,OKC,H,90,102,R,RS,0.271487538648743,0,PHO,OKC,2013-01-14_PHO_OKC,0.287698505,90.0,102.0
2013-01-14,2013,SAC,CLE,H,124,118,R,RS,0.713687801992088,1,SAC,CLE,2013-01-14_SAC_CLE,0.701349984,124.0,118.0
2013-01-14,2013,UTA,MIA,H,104,97,R,RS,0.468233338291606,1,UTA,MIA,2013-01-14_UTA_MIA,0.506696381,104.0,97.0
2013-01-14,2013,WAS,ORL,H,120,91,R,RS,0.496000341290143,1,WAS,ORL,2013-01-14_WAS_ORL,0.567073397,120.0,91.0
2013-01-15,2013,BRK,TOR,H,113,106,R,RS,0.71513629998336,1,BRK,TOR,2013-01-15_BRK_TOR,0.736369997,113.0,106.0
2013-01-15,2013,CHA,IND,H,76,103,R,RS,0.204064931197609,0,CHO,IND,2013-01-15_CHO_IND,0.229339699,76.0,103.0
2013-01-15,2013,DEN,POR,H,115,111,R,RS,0.769881587089261,1,DEN,POR,2013-01-15_DEN_POR,0.801613351,115.0,111.0
2013-01-15,2013,HOU,LAC,H,109,117,R,RS,0.504064303128627,0,HOU,LAC,2013-01-15_HOU_LAC,0.491726128,109.0,117.0
2013-01-15,2013,IND,CHA,A,103,76,R,RS,0.795935068802391,1,IND,CHO,2013-01-15_IND_CHO,0.770660301,103.0,76.0
2013-01-15,2013,LAC,HOU,A,117,109,R,RS,0.495935696871373,1,LAC,HOU,2013-01-15_LAC_HOU,0.508273872,117.0,109.0
2013-01-15,2013,LAL,MIL,H,104,88,R,RS,0.637513656371016,1,LAL,MIL,2013-01-15_LAL_MIL,0.675212794,104.0,88.0
2013-01-15,2013,MIL,LAL,A,88,104,R,RS,0.362486343628984,0,MIL,LAL,2013-01-15_MIL_LAL,0.324787206,88.0,104.0
2013-01-15,2013,NO,PHI,A,111,99,R,RS,0.299437121905556,1,NOP,PHI,2013-01-15_NOP_PHI,0.316381862,111.0,99.0
2013-01-15,2013,PHI,NO,H,99,111,R,RS,0.700562878094444,0,PHI,NOP,2013-01-15_PHI_NOP,0.683618138,99.0,111.0
2013-01-15,2013,POR,DEN,A,111,115,R,RS,0.230118412910739,0,POR,DEN,2013-01-15_POR_DEN,0.198386649,111.0,115.0
2013-01-15,2013,TOR,BRK,A,106,113,R,RS,0.28486370001664,0,TOR,BRK,2013-01-15_TOR_BRK,0.263630003,106.0,113.0
2013-01-16,2013,ATL,BRK,H,109,95,R,RS,0.619241781565635,1,ATL,BRK,2013-01-16_ATL_BRK,0.584502523,109.0,95.0
2013-01-16,2013,BOS,NO,H,78,90,R,RS,0.795079763856884,0,BOS,NOP,2013-01-16_BOS_NOP,0.785019451,78.0,90.0
2013-01-16,2013,BRK,ATL,A,95,109,R,RS,0.380758218434365,0,BRK,ATL,2013-01-16_BRK_ATL,0.415497477,95.0,109.0
2013-01-16,2013,CHI,TOR,A,107,105,R,RS,0.585409426747016,1,CHI,TOR,2013-01-16_CHI_TOR,0.490762504,107.0,105.0
2013-01-16,2013,CLE,POR,A,93,88,R,RS,0.211574424242255,1,CLE,POR,2013-01-16_CLE_POR,0.193762955,93.0,88.0
2013-01-16,2013,DAL,HOU,H,105,100,R,RS,0.521632677644916,1,DAL,HOU,2013-01-16_DAL_HOU,0.510017783,105.0,100.0
2013-01-16,2013,DEN,OKC,A,97,117,R,RS,0.248377364916541,0,DEN,OKC,2013-01-16_DEN_OKC,0.259300698,97.0,117.0
2013-01-16,2013,GS,MIA,H,75,92,R,RS,0.529265424531935,0,GSW,MIA,2013-01-16_GSW_MIA,0.539546013,75.0,92.0
2013-01-16,2013,HOU,DAL,A,100,105,R,RS,0.478367322355084,0,HOU,DAL,2013-01-16_HOU_DAL,0.489982217,100.0,105.0
2013-01-16,2013,IND,ORL,A,86,97,R,RS,0.628258295212529,0,IND,ORL,2013-01-16_IND_ORL,0.644757903,86.0,97.0
2013-01-16,2013,MEM,SA,A,82,103,R,RS,0.262823625598778,0,MEM,SAS,2013-01-16_MEM_SAS,0.244275539,82.0,103.0
2013-01-16,2013,MIA,GS,A,92,75,R,RS,0.470734575468065,1,MIA,GSW,2013-01-16_MIA_GSW,0.460453987,92.0,75.0
2013-01-16,2013,NO,BOS,A,90,78,R,RS,0.204920236143116,1,NOP,BOS,2013-01-16_NOP_BOS,0.214980549,90.0,78.0
2013-01-16,2013,OKC,DEN,H,117,97,R,RS,0.751622635083459,1,OKC,DEN,2013-01-16_OKC_DEN,0.740699302,117.0,97.0
2013-01-16,2013,ORL,IND,H,97,86,R,RS,0.371741704787471,1,ORL,IND,2013-01-16_ORL_IND,0.355242097,97.0,86.0
2013-01-16,2013,POR,CLE,H,88,93,R,RS,0.788425575757745,0,POR,CLE,2013-01-16_POR_CLE,0.806237045,88.0,93.0
2013-01-16,2013,SA,MEM,H,103,82,R,RS,0.737176374401222,1,SAS,MEM,2013-01-16_SAS_MEM,0.755724461,103.0,82.0
2013-01-16,2013,SAC,WAS,H,95,94,R,RS,0.68761501756022,1,SAC,WAS,2013-01-16_SAC_WAS,0.672266051,95.0,94.0
2013-01-16,2013,TOR,CHI,H,105,107,R,RS,0.414590573252984,0,TOR,CHI,2013-01-16_TOR_CHI,0.509237496,105.0,107.0
2013-01-16,2013,WAS,SAC,A,94,95,R,RS,0.31238498243978,0,WAS,SAC,2013-01-16_WAS_SAC,0.327733949,94.0,95.0
2013-01-17,2013,DET,NY,H,87,102,R,RS,0.432532621609823,0,DET,NYK,2013-01-17_DET_NYK,0.317677867,87.0,102.0
2013-01-17,2013,LAC,MIN,A,90,77,R,RS,0.687815880351221,1,LAC,MIN,2013-01-17_LAC_MIN,0.681056182,90.0,77.0
2013-01-17,2013,LAL,MIA,H,90,99,R,RS,0.473416460455846,0,LAL,MIA,2013-01-17_LAL_MIA,0.485976043,90.0,99.0
2013-01-17,2013,MIA,LAL,A,99,90,R,RS,0.526583539544154,1,MIA,LAL,2013-01-17_MIA_LAL,0.514023957,99.0,90.0
2013-01-17,2013,MIL,PHX,A,98,94,R,RS,0.445575682969355,1,MIL,PHO,2013-01-17_MIL_PHO,0.418190862,98.0,94.0
2013-01-17,2013,MIN,LAC,H,77,90,R,RS,0.312184119648779,0,MIN,LAC,2013-01-17_MIN_LAC,0.318943818,77.0,90.0
