date,season,type,round,team,opponent,home_away,points_for,points_against,ot,pre_rate,post_rate,rating_change,expected_win,result
2017-06-23,2017,R,,wnba_0008,wnba_0009,H,69,81,0,1303.1058504907146,1290.1287872063263,-12.97706328438837,0.42737263834381534,0.0
2017-06-23,2017,R,,wnba_0009,wnba_0008,A,81,69,0,1437.9320032987555,1450.8564923902293,12.9244890914739,0.5726273616561847,1.0
2017-06-23,2017,R,,wnba_0016,wnba_0006,H,82,85,0,1502.0871221098355,1489.4781528204542,-12.608969289381253,0.5942483974948931,0.0
2017-06-23,2017,R,,wnba_0006,wnba_0016,A,85,82,0,1519.8040119070004,1532.4129811963817,12.608969289381253,0.4057516025051069,1.0
2017-06-24,2017,R,,wnba_0013,wnba_0004,H,73,84,0,1482.3327814125362,1469.9625261070264,-12.370255305509728,0.4233785904645542,0.0
2017-06-24,2017,R,,wnba_0004,wnba_0013,A,84,73,0,1619.9975296869704,1632.3928429032949,12.3953132163244,0.5766214095354458,1.0
2017-06-25,2017,R,,wnba_0017,wnba_0010,H,63,97,0,1418.9773511571916,1393.5978516837715,-25.37949947342011,0.4909223288066826,0.0
2017-06-25,2017,R,,wnba_0010,wnba_0017,A,97,63,0,1509.2858563596353,1534.6653558330554,25.37949947342011,0.5090776711933174,1.0
2017-06-25,2017,R,,wnba_0009,wnba_0012,H,96,82,0,1450.8564923902293,1468.1735895578079,17.317097167578662,0.4773602619167969,1.0
2017-06-25,2017,R,,wnba_0012,wnba_0009,A,82,96,0,1550.598958156174,1533.140689000816,-17.458269155357836,0.5226397380832031,0.0
2017-06-25,2017,R,,wnba_0011,wnba_0008,H,87,78,0,1688.0449983553583,1689.3737587425455,1.3287603871872542,0.9412618926566269,1.0
2017-06-25,2017,R,,wnba_0008,wnba_0011,A,78,87,0,1290.1287872063263,1288.805399165718,-1.32338804060833,0.05873810734337315,0.0
2017-06-27,2017,R,,wnba_0012,wnba_0004,H,79,87,0,1533.140689000816,1521.052873301459,-12.08781569935713,0.4551454452544614,0.0
2017-06-27,2017,R,,wnba_0004,wnba_0012,A,87,79,0,1632.3928429032949,1644.480658602652,12.08781569935713,0.5448545547455386,1.0
2017-06-27,2017,R,,wnba_0010,wnba_0016,H,100,70,0,1534.6653558330554,1552.8859482269631,18.220592393907737,0.6363263155418802,1.0
2017-06-27,2017,R,,wnba_0016,wnba_0010,A,70,100,0,1489.4781528204542,1471.2205768154627,-18.257576004991442,0.36367368445811976,0.0
2017-06-28,2017,R,,wnba_0017,wnba_0013,H,75,82,0,1393.5978516837715,1381.0500767870517,-12.547774896719885,0.4879645911174622,0.0
2017-06-28,2017,R,,wnba_0013,wnba_0017,A,82,75,0,1469.9625261070264,1482.5103010037462,12.547774896719883,0.5120354088825378,1.0
2017-06-29,2017,R,,wnba_0012,wnba_0016,H,96,89,0,1521.052873301459,1529.3614675973247,8.308594295865756,0.6836075510560673,1.0
2017-06-29,2017,R,,wnba_0016,wnba_0012,A,89,96,0,1471.2205768154627,1462.911982519597,-8.308594295865756,0.3163924489439327,0.0
2017-06-29,2017,R,,wnba_0010,wnba_0005,H,67,54,0,1552.8859482269631,1565.0441908840623,12.15824265709924,0.6373771679598363,1.0
2017-06-29,2017,R,,wnba_0005,wnba_0010,A,54,67,0,1506.909405502451,1494.7017055870856,-12.207699915365406,0.36262283204016366,0.0
2017-06-30,2017,R,,wnba_0018,wnba_0004,H,76,85,0,1461.4358800864209,1450.858644625173,-10.577235461248028,0.40469485866352134,0.0
2017-06-30,2017,R,,wnba_0004,wnba_0018,A,85,76,0,1644.480658602652,1655.015128960957,10.534470358304976,0.5953051413364787,1.0
2017-06-30,2017,R,,wnba_0006,wnba_0011,H,83,91,0,1532.4129811963817,1521.1906877974884,-11.22229339889322,0.4413242982530791,0.0
2017-06-30,2017,R,,wnba_0011,wnba_0006,A,91,83,0,1689.3737587425455,1700.5960521414388,11.222293398893221,0.5586757017469208,1.0
2017-06-30,2017,R,,wnba_0008,wnba_0017,H,89,82,0,1288.805399165718,1300.613702956792,11.80830379107398,0.5341334832412378,1.0
2017-06-30,2017,R,,wnba_0017,wnba_0008,A,82,89,0,1381.0500767870517,1369.2417729959777,-11.80830379107398,0.46586651675876223,0.0
2017-07-01,2017,R,,wnba_0009,wnba_0016,H,69,89,0,1468.1735895578079,1440.100508643699,-28.0730809141089,0.6677526107094751,0.0
2017-07-01,2017,R,,wnba_0016,wnba_0009,A,89,69,0,1462.911982519597,1491.0997254388008,28.187742919203966,0.3322473892905249,1.0
2017-07-01,2017,R,,wnba_0013,wnba_0012,H,85,91,0,1482.5103010037462,1468.1512001035499,-14.359100900196388,0.5758962193553545,0.0
2017-07-01,2017,R,,wnba_0012,wnba_0013,A,91,85,0,1529.3614675973247,1543.720568497521,14.359100900196388,0.4241037806446455,1.0
2017-07-02,2017,R,,wnba_0018,wnba_0005,H,81,72,0,1450.858644625173,1464.3532818210676,13.494637195894631,0.5347087168525593,1.0
2017-07-02,2017,R,,wnba_0005,wnba_0018,A,72,81,0,1494.7017055870856,1481.234403915558,-13.467301671527528,0.4652912831474407,0.0
2017-07-02,2017,R,,wnba_0004,wnba_0010,H,76,69,0,1655.015128960957,1662.3058850571852,7.290756096228085,0.7128679157011703,1.0
2017-07-02,2017,R,,wnba_0010,wnba_0004,A,69,76,0,1565.0441908840623,1557.768263444301,-7.275927439761179,0.28713208429882975,0.0
2017-07-05,2017,R,,wnba_0009,wnba_0018,H,94,84,0,1440.100508643699,1452.0385460364141,11.938037392715092,0.6073141056777123,1.0
2017-07-05,2017,R,,wnba_0018,wnba_0009,A,84,94,0,1464.3532818210676,1452.3175251591078,-12.035756661959692,0.39268589432228773,0.0
2017-07-05,2017,R,,wnba_0006,wnba_0010,H,88,80,0,1521.1906877974884,1531.9859014748956,10.795213677407212,0.6123478830917443,1.0
2017-07-05,2017,R,,wnba_0010,wnba_0006,A,80,88,0,1557.768263444301,1547.0387851681771,-10.729478276123947,0.38765211690825574,0.0
2017-07-05,2017,R,,wnba_0008,wnba_0012,H,56,89,0,1300.613702956792,1286.8196404657504,-13.794062491041622,0.3049598811229359,0.0
2017-07-05,2017,R,,wnba_0012,wnba_0008,A,89,56,0,1543.720568497521,1557.5146309885627,13.794062491041622,0.6950401188770641,1.0
2017-07-06,2017,R,,wnba_0011,wnba_0004,H,88,77,0,1700.5960521414388,1709.7775909032293,9.181538761790547,0.7085114711348771,1.0
2017-07-06,2017,R,,wnba_0004,wnba_0011,A,77,88,0,1662.3058850571852,1653.1616191185142,-9.144265938670964,0.2914885288651229,0.0
2017-07-06,2017,R,,wnba_0016,wnba_0005,H,70,79,0,1491.0997254388008,1471.746274897305,-19.353450541495743,0.6530415283457974,0.0
2017-07-06,2017,R,,wnba_0005,wnba_0016,A,79,70,0,1481.234403915558,1500.6272976307116,19.392893715153683,0.34695847165420257,1.0
2017-07-07,2017,R,,wnba_0018,wnba_0013,H,89,68,0,1452.3175251591078,1471.516818363351,19.199293204243183,0.5518603450054506,1.0
2017-07-07,2017,R,,wnba_0013,wnba_0018,A,68,89,0,1468.1512001035499,1448.9909563092135,-19.160243794336246,0.44813965499454944,0.0
2017-07-07,2017,R,,wnba_0008,wnba_0006,H,77,92,0,1286.8196404657504,1278.128753517976,-8.6908869477742,0.2833819060091722,0.0
2017-07-07,2017,R,,wnba_0006,wnba_0008,A,92,77,0,1531.9859014748956,1540.7122855783448,8.726384103449249,0.7166180939908278,1.0
2017-07-08,2017,R,,wnba_0017,wnba_0011,H,100,76,0,1369.2417729959777,1397.5087608774754,28.266987881497784,0.2154245404228218,1.0
2017-07-08,2017,R,,wnba_0011,wnba_0017,A,76,100,0,1709.7775909032293,1681.4529936714296,-28.32459723179975,0.7845754595771782,0.0
2017-07-08,2017,R,,wnba_0012,wnba_0010,H,96,92,0,1557.5146309885627,1565.8436540705643,8.329023082001715,0.6327068002504694,1.0
2017-07-08,2017,R,,wnba_0010,wnba_0012,A,92,96,0,1547.0387851681771,1538.7267716636063,-8.312013504570805,0.36729319974953056,0.0
2017-07-08,2017,R,,wnba_0016,wnba_0004,H,81,69,0,1471.746274897305,1490.2740852643622,18.527810367057082,0.36336982456111905,1.0
2017-07-08,2017,R,,wnba_0004,wnba_0016,A,69,81,0,1653.1616191185142,1634.633808751457,-18.527810367057082,0.636630175438881,0.0
2017-07-09,2017,R,,wnba_0018,wnba_0009,H,98,78,0,1471.516818363351,1488.111281914185,16.594463550833964,0.601438389754768,1.0
2017-07-09,2017,R,,wnba_0009,wnba_0018,A,78,98,0,1452.0385460364141,1435.5455432002252,-16.49300283618892,0.39856161024523196,0.0
2017-07-09,2017,R,,wnba_0006,wnba_0005,H,81,69,0,1540.7122855783448,1552.0591174421415,11.346831863796679,0.6507158306330948,1.0
2017-07-09,2017,R,,wnba_0005,wnba_0006,A,69,81,0,1500.6272976307116,1489.2804657669149,-11.346831863796679,0.3492841693669052,0.0
2017-07-12,2017,R,,wnba_0017,wnba_0009,H,90,84,0,1397.5087608774754,1407.8064411390544,10.297680261579067,0.588238687394994,1.0
2017-07-12,2017,R,,wnba_0009,wnba_0017,A,84,90,0,1435.5455432002252,1425.3109528789826,-10.234590321242639,0.41176131260500604,0.0
2017-07-12,2017,R,,wnba_0013,wnba_0008,H,72,79,0,1448.9909563092135,1429.6537999074005,-19.337156401813065,0.8126169267717382,0.0
2017-07-12,2017,R,,wnba_0008,wnba_0013,A,79,72,0,1278.128753517976,1297.4264194710447,19.29766595306872,0.18738307322826175,1.0
2017-07-12,2017,R,,wnba_0006,wnba_0018,H,89,84,0,1552.0591174421415,1558.9783523663198,6.919234924178226,0.7009144531008417,1.0
2017-07-12,2017,R,,wnba_0018,wnba_0006,A,84,89,0,1488.111281914185,1481.1920469900067,-6.919234924178226,0.29908554689915834,0.0
2017-07-12,2017,R,,wnba_0016,wnba_0012,H,79,83,0,1490.2740852643622,1479.2757859393657,-10.998299324996502,0.5121299852203522,0.0
2017-07-12,2017,R,,wnba_0012,wnba_0016,A,83,79,0,1565.8436540705643,1576.8419533955607,10.998299324996502,0.48787001477964775,1.0
2017-07-13,2017,R,,wnba_0004,wnba_0012,H,87,77,0,1634.633808751457,1642.589396672515,7.955587921058003,0.731142393621799,1.0
2017-07-13,2017,R,,wnba_0012,wnba_0004,A,77,87,0,1576.8419533955607,1568.9026456680656,-7.939307727495129,0.268857606378201,0.0
2017-07-14,2017,R,,wnba_0013,wnba_0010,H,58,72,0,1429.6537999074005,1415.9390576355029,-13.714742271897581,0.418596286887308,0.0
2017-07-14,2017,R,,wnba_0010,wnba_0013,A,72,58,0,1538.7267716636063,1552.4134482964755,13.686676632869142,0.581403713112692,1.0
2017-07-14,2017,R,,wnba_0005,wnba_0017,H,68,78,0,1489.2804657669149,1467.2471369775553,-22.033328789359484,0.7570827781800897,0.0
2017-07-14,2017,R,,wnba_0017,wnba_0005,A,78,68,0,1407.8064411390544,1429.7947733413696,21.988332202315178,0.24291722181991027,1.0
2017-07-14,2017,R,,wnba_0006,wnba_0011,H,71,88,0,1558.9783523663198,1544.8147732664659,-14.163579099853917,0.3999473120009247,0.0
2017-07-14,2017,R,,wnba_0011,wnba_0006,A,88,71,0,1681.4529936714296,1695.6745410349936,14.221547363564095,0.6000526879990753,1.0
2017-07-15,2017,R,,wnba_0016,wnba_0018,H,90,84,0,1479.2757859393657,1489.1279510407758,9.85216510140993,0.61597813677464,1.0
2017-07-15,2017,R,,wnba_0018,wnba_0016,A,84,90,0,1481.1920469900067,1471.3196792260512,-9.872367763955541,0.38402186322536,0.0
2017-07-16,2017,R,,wnba_0012,wnba_0008,H,89,75,0,1568.9026456680656,1572.5050022720711,3.6023566040055623,0.8759019574101707,1.0
2017-07-16,2017,R,,wnba_0008,wnba_0012,A,75,89,0,1297.4264194710447,1293.8166607644282,-3.6097587066165326,0.12409804258982926,0.0
2017-07-16,2017,R,,wnba_0009,wnba_0017,H,112,106,1,1425.3109528789826,1433.2229216801834,7.911968801200813,0.655191581943761,1.0
2017-07-16,2017,R,,wnba_0017,wnba_0009,A,106,112,1,1429.7947733413696,1421.8502226508022,-7.944550690567462,0.34480841805623896,0.0
2017-07-16,2017,R,,wnba_0011,wnba_0006,H,81,66,0,1695.6745410349936,1702.4185284026673,6.743987367673685,0.7944501245203702,1.0
2017-07-16,2017,R,,wnba_0006,wnba_0011,A,66,81,0,1544.8147732664659,1538.098331116087,-6.716442150378898,0.20554987547962977,0.0
2017-07-16,2017,R,,wnba_0005,wnba_0010,H,85,55,0,1467.2471369775553,1491.4023524048548,24.155215427299467,0.4983215493942828,1.0
2017-07-16,2017,R,,wnba_0010,wnba_0005,A,55,85,0,1552.4134482964755,1528.3570945967094,-24.056353699766184,0.5016784506057173,0.0
2017-07-17,2017,R,,wnba_0004,wnba_0013,H,80,62,0,1642.589396672515,1647.0423988018495,4.453002129334439,0.8676513807926002,1.0
2017-07-17,2017,R,,wnba_0013,wnba_0004,A,62,80,0,1415.9390576355029,1411.4860555061684,-4.453002129334439,0.13234861920739982,0.0
2017-07-18,2017,R,,wnba_0018,wnba_0008,H,88,75,0,1471.3196792260512,1476.383442364735,5.063763138683701,0.8316596953921228,1.0
2017-07-18,2017,R,,wnba_0008,wnba_0018,A,75,88,0,1293.8166607644282,1288.7632812822148,-5.053379482213399,0.1683403046078772,0.0
2017-07-18,2017,R,,wnba_0016,wnba_0017,H,83,94,0,1489.1279510407758,1467.1247323340635,-22.003218706712186,0.7237076582394677,0.0
2017-07-18,2017,R,,wnba_0017,wnba_0016,A,94,83,0,1421.8502226508022,1443.8534413575144,22.003218706712186,0.2762923417605323,1.0
2017-07-19,2017,R,,wnba_0011,wnba_0009,H,100,74,0,1702.4185284026673,1706.9518850938648,4.533356691197522,0.8842346680517925,1.0
2017-07-19,2017,R,,wnba_0009,wnba_0011,A,74,100,0,1433.2229216801834,1428.7266729564444,-4.496248723738879,0.11576533194820748,0.0
2017-07-19,2017,R,,wnba_0005,wnba_0012,H,96,80,0,1491.4023524048548,1508.9935413595338,17.591188954678913,0.5041695253622757,1.0
2017-07-19,2017,R,,wnba_0012,wnba_0005,A,80,96,0,1572.5050022720711,1554.985957632996,-17.51904463907531,0.49583047463772434,0.0
2017-07-19,2017,R,,wnba_0006,wnba_0013,H,77,84,0,1538.098331116087,1518.874701778566,-19.22362933752073,0.786588853542792,0.0
2017-07-19,2017,R,,wnba_0013,wnba_0006,A,84,77,0,1411.4860555061684,1430.7096848436893,19.22362933752073,0.21341114645720805,1.0
2017-07-19,2017,R,,wnba_0010,wnba_0018,H,100,96,1,1528.3570945967094,1533.7488653592318,5.391770762522453,0.7245079711331724,1.0
2017-07-19,2017,R,,wnba_0018,wnba_0010,A,96,100,1,1476.383442364735,1470.9805698092903,-5.4028725554446,0.27549202886682755,0.0
2017-07-20,2017,R,,wnba_0004,wnba_0017,H,80,82,0,1647.0423988018495,1632.8067258606193,-14.235672941230183,0.8513584989851583,0.0
2017-07-20,2017,R,,wnba_0017,wnba_0004,A,82,80,0,1443.8534413575144,1458.0598629159886,14.206421558474231,0.14864150101484175,1.0
2017-07-20,2017,R,,wnba_0008,wnba_0013,H,85,61,0,1288.7632812822148,1311.6919424213488,22.928661139134007,0.4399258713944011,1.0
2017-07-20,2017,R,,wnba_0013,wnba_0008,A,61,85,0,1430.7096848436893,1407.7810237045553,-22.928661139134007,0.5600741286055989,0.0
2017-07-25,2017,R,,wnba_0018,wnba_0006,H,99,91,1,1470.9805698092903,1481.9543716324974,10.97380182320724,0.5517742747947457,1.0
2017-07-25,2017,R,,wnba_0006,wnba_0018,A,91,99,1,1518.874701778566,1507.900899955359,-10.97380182320724,0.4482257252052543,0.0
2017-07-25,2017,R,,wnba_0012,wnba_0017,H,93,72,0,1554.985957632996,1564.6264267986426,9.64046916564668,0.7565022352779227,1.0
2017-07-25,2017,R,,wnba_0017,wnba_0012,A,72,93,0,1458.0598629159886,1448.419393750342,-9.64046916564668,0.2434977647220773,0.0
2017-07-25,2017,R,,wnba_0009,wnba_0013,H,84,82,0,1428.7266729564444,1435.0798181525186,6.353145196074061,0.6673489705781527,1.0
2017-07-25,2017,R,,wnba_0013,wnba_0009,A,82,84,0,1407.7810237045553,1401.4147431290269,-6.366280575528385,0.3326510294218473,0.0
2017-07-25,2017,R,,wnba_0004,wnba_0016,H,68,60,0,1632.8067258606193,1638.329114388973,5.522388528353782,0.7778322718540387,1.0
2017-07-25,2017,R,,wnba_0016,wnba_0004,A,60,68,0,1467.1247323340635,1461.6023438057098,-5.522388528353782,0.2221677281459613,0.0
2017-07-25,2017,R,,wnba_0011,wnba_0005,H,76,75,0,1706.9518850938648,1709.4783646550914,2.526479561226657,0.8352198328520317,1.0
2017-07-25,2017,R,,wnba_0005,wnba_0011,A,75,76,0,1508.9935413595338,1506.472242549287,-2.521298810246698,0.16478016714796828,0.0
2017-07-25,2017,R,,wnba_0008,wnba_0010,H,76,85,0,1311.6919424213488,1304.4253838378884,-7.266558583460455,0.29176589685683973,0.0
2017-07-25,2017,R,,wnba_0010,wnba_0008,A,85,76,0,1533.7488653592318,1541.0154239426922,7.266558583460455,0.7082341031431603,1.0
2017-07-28,2017,R,,wnba_0018,wnba_0011,H,80,90,0,1481.9543716324974,1474.081677232064,-7.872694400433281,0.30445116730795524,0.0
2017-07-28,2017,R,,wnba_0011,wnba_0018,A,90,80,0,1709.4783646550914,1717.383546102569,7.905181447477712,0.6955488326920447,1.0
2017-07-28,2017,R,,wnba_0017,wnba_0006,H,80,86,0,1448.419393750342,1435.4231205054266,-12.996273244915406,0.5352264910799835,0.0
2017-07-28,2017,R,,wnba_0006,wnba_0017,A,86,80,0,1507.900899955359,1520.9240435102224,13.023143554863543,0.46477350892001645,1.0
2017-07-28,2017,R,,wnba_0013,wnba_0005,H,84,85,0,1401.4147431290269,1393.7631921600735,-7.651550968953335,0.4697328740759973,0.0
2017-07-28,2017,R,,wnba_0005,wnba_0013,A,85,84,0,1506.472242549287,1514.155433287926,7.683190738638874,0.5302671259240027,1.0
2017-07-28,2017,R,,wnba_0008,wnba_0004,H,73,85,0,1304.4253838378884,1299.4607723215267,-4.964611516361603,0.19176820557090654,0.0
2017-07-28,2017,R,,wnba_0004,wnba_0008,A,85,73,0,1638.329114388973,1643.3039904363816,4.974876047408527,0.8082317944290934,1.0
2017-07-28,2017,R,,wnba_0016,wnba_0009,H,109,93,0,1461.6023438057098,1474.3489420389378,12.746598233228093,0.6538982157539366,1.0
2017-07-28,2017,R,,wnba_0009,wnba_0016,A,93,109,0,1435.0798181525186,1422.3858193617934,-12.69399879072509,0.3461017842460634,0.0
2017-07-30,2017,R,,wnba_0018,wnba_0010,H,70,77,0,1474.081677232064,1461.9115807644685,-12.17009646759565,0.47852183637881707,0.0
2017-07-30,2017,R,,wnba_0010,wnba_0018,A,77,70,0,1541.0154239426922,1553.1855204102878,12.17009646759565,0.5214781636211829,1.0
2017-07-30,2017,R,,wnba_0017,wnba_0005,H,82,86,0,1435.4231205054266,1424.6830005797965,-10.740119925630044,0.507580230462732,0.0
2017-07-30,2017,R,,wnba_0005,wnba_0017,A,86,82,0,1514.155433287926,1524.9400564729162,10.784623184990389,0.49241976953726796,1.0
2017-07-30,2017,R,,wnba_0012,wnba_0013,H,89,73,0,1564.6264267986426,1569.9183614588014,5.291934660158796,0.8390690374527381,1.0
2017-07-30,2017,R,,wnba_0013,wnba_0012,A,73,89,0,1393.7631921600735,1388.4821987845326,-5.280993375540964,0.1609309625472619,0.0
2017-07-30,2017,R,,wnba_0004,wnba_0009,H,95,74,0,1643.3039904363816,1648.619063897527,5.3150734611454435,0.8526137686897831,1.0
2017-07-30,2017,R,,wnba_0009,wnba_0004,A,74,95,0,1422.3858193617934,1417.0927241506597,-5.293095211133815,0.1473862313102169,0.0
2017-07-30,2017,R,,wnba_0011,wnba_0016,H,93,82,0,1717.383546102569,1720.9032860123723,3.519739909803406,0.8679051845291031,1.0
2017-07-30,2017,R,,wnba_0016,wnba_0011,A,82,93,0,1474.3489420389378,1470.843696596848,-3.5052454420897337,0.13209481547089685,0.0
2017-07-30,2017,R,,wnba_0006,wnba_0008,H,81,64,0,1520.9240435102224,1525.717514778641,4.793471268418784,0.8530076456805269,1.0
2017-07-30,2017,R,,wnba_0008,wnba_0006,A,64,81,0,1299.4607723215267,1294.6772117449104,-4.783560576616403,0.1469923543194731,0.0
2017-08-01,2017,R,,wnba_0008,wnba_0005,H,93,81,0,1294.6772117449104,1314.000996159503,19.323784414592556,0.3011228583912562,1.0
2017-08-01,2017,R,,wnba_0005,wnba_0008,A,81,93,0,1524.9400564729162,1505.5360348912043,-19.40402158171197,0.6988771416087438,0.0
2017-08-03,2017,R,,wnba_0011,wnba_0018,H,69,54,0,1720.9032860123723,1724.5689855275393,3.6656995151669505,0.8780849624812093,1.0
2017-08-03,2017,R,,wnba_0018,wnba_0011,A,54,69,0,1461.9115807644685,1458.2610079323076,-3.65057283216076,0.12191503751879074,0.0
2017-08-04,2017,R,,wnba_0012,wnba_0006,H,93,92,0,1569.9183614588014,1575.4332867997311,5.514925340929828,0.6765547232037624,1.0
2017-08-04,2017,R,,wnba_0006,wnba_0012,A,92,93,0,1525.717514778641,1520.2025894377114,-5.514925340929828,0.3234452767962376,0.0
2017-08-04,2017,R,,wnba_0009,wnba_0016,H,93,80,0,1417.0927241506597,1431.9658511012424,14.873126950582758,0.5434221906817828,1.0
2017-08-04,2017,R,,wnba_0016,wnba_0009,A,80,93,0,1470.843696596848,1455.90868423593,-14.935012360918055,0.45657780931821723,0.0
2017-08-04,2017,R,,wnba_0013,wnba_0017,H,70,81,0,1388.4821987845326,1370.9497461567223,-17.53245262781019,0.5683578386278666,0.0
2017-08-04,2017,R,,wnba_0017,wnba_0013,A,81,70,0,1424.6830005797965,1442.2154532076067,17.53245262781019,0.4316421613721334,1.0
2017-08-04,2017,R,,wnba_0004,wnba_0005,H,87,74,0,1648.619063897527,1654.2287086232973,5.609644725770256,0.8162885820326142,1.0
2017-08-04,2017,R,,wnba_0005,wnba_0004,A,74,87,0,1505.5360348912043,1499.926390165434,-5.609644725770256,0.18371141796738577,0.0
2017-08-04,2017,R,,wnba_0008,wnba_0010,H,76,74,0,1314.000996159503,1326.0134217339357,12.01242557443259,0.253975480648579,1.0
2017-08-04,2017,R,,wnba_0010,wnba_0008,A,74,76,0,1553.1855204102878,1541.1231124825636,-12.06240792772427,0.746024519351421,0.0
2017-08-05,2017,R,,wnba_0017,wnba_0018,H,91,86,0,1442.2154532076067,1452.2656523023359,10.0501990947292,0.5742160907765606,1.0
2017-08-05,2017,R,,wnba_0018,wnba_0017,A,86,91,0,1458.2610079323076,1448.1898999629016,-10.071107969406167,0.42578390922343945,0.0
2017-08-05,2017,R,,wnba_0008,wnba_0016,H,87,80,1,1326.0134217339357,1338.2462117520618,12.23279001812592,0.43433292055783224,1.0
2017-08-05,2017,R,,wnba_0016,wnba_0008,A,80,87,1,1455.90868423593,1443.6248888389932,-12.283795396936728,0.5656670794421678,0.0
2017-08-06,2017,R,,wnba_0009,wnba_0004,H,85,79,0,1431.9658511012424,1446.6607779233132,14.694926822070709,0.31090216270163673,1.0
2017-08-06,2017,R,,wnba_0004,wnba_0009,A,79,85,0,1654.2287086232973,1639.4725103898768,-14.756198233420552,0.6890978372983633,0.0
2017-08-06,2017,R,,wnba_0013,wnba_0011,H,84,82,0,1370.9497461567223,1383.4507587884075,12.501012631685219,0.16190027915224697,1.0
2017-08-06,2017,R,,wnba_0011,wnba_0013,A,82,84,0,1724.5689855275393,1711.9899499321334,-12.579035595405863,0.838099720847753,0.0
2017-08-06,2017,R,,wnba_0010,wnba_0006,H,85,80,0,1541.1231124825636,1549.4495815215105,8.326469038946904,0.6465643005370707,1.0
2017-08-06,2017,R,,wnba_0006,wnba_0010,A,80,85,0,1520.2025894377114,1511.8761203987644,-8.326469038946904,0.3534356994629293,0.0
2017-08-08,2017,R,,wnba_0018,wnba_0011,H,72,81,0,1448.1898999629016,1441.4636379735377,-6.7262619893637945,0.2803131363880985,0.0
2017-08-08,2017,R,,wnba_0011,wnba_0018,A,81,72,0,1711.9899499321334,1718.74419914198,6.754249209846586,0.7196868636119015,1.0
2017-08-08,2017,R,,wnba_0012,wnba_0016,H,84,71,0,1575.4332867997311,1581.838391716422,6.405104916690734,0.7915669217081033,1.0
2017-08-08,2017,R,,wnba_0016,wnba_0012,A,71,84,0,1443.6248888389932,1437.2330817179773,-6.391807121015942,0.20843307829189672,0.0
2017-08-08,2017,R,,wnba_0005,wnba_0013,H,81,76,0,1499.926390165434,1504.466545810856,4.540155645422012,0.7921999179719251,1.0
2017-08-08,2017,R,,wnba_0013,wnba_0005,A,76,81,0,1383.4507587884075,1378.9294550003367,-4.521303788070779,0.20780008202807487,0.0
2017-08-10,2017,R,,wnba_0017,wnba_0008,H,94,74,0,1452.2656523023359,1461.419814697363,9.154162395027349,0.7576597231942508,1.0
2017-08-10,2017,R,,wnba_0008,wnba_0017,A,74,94,0,1338.2462117520618,1329.1111337817636,-9.13507797029831,0.2423402768057492,0.0
2017-08-10,2017,R,,wnba_0009,wnba_0006,H,100,101,1,1446.6607779233132,1438.7738181548896,-7.886959768423613,0.5270069848007377,0.0
2017-08-10,2017,R,,wnba_0006,wnba_0009,A,101,100,1,1511.8761203987644,1519.7960340380869,7.919913639322318,0.4729930151992623,1.0
2017-08-11,2017,R,,wnba_0018,wnba_0005,H,77,83,0,1441.4636379735377,1428.7319549402862,-12.73168303325166,0.5301805105385291,0.0
2017-08-11,2017,R,,wnba_0005,wnba_0018,A,83,77,0,1504.466545810856,1517.2247716162408,12.758225805384914,0.4698194894614709,1.0
2017-08-11,2017,R,,wnba_0011,wnba_0004,H,64,70,0,1718.74419914198,1702.5454339577,-16.19876518428001,0.6804108591036769,0.0
2017-08-11,2017,R,,wnba_0004,wnba_0011,A,70,64,0,1639.4725103898768,1655.6376449197949,16.16513452991818,0.31958914089632307,1.0
2017-08-12,2017,R,,wnba_0012,wnba_0009,H,96,88,0,1581.838391716422,1586.4343723890247,4.595980672602786,0.8162726498719299,1.0
2017-08-12,2017,R,,wnba_0009,wnba_0012,A,88,96,0,1438.7738181548896,1434.2065225211588,-4.567295633730786,0.18372735012807007,0.0
2017-08-12,2017,R,,wnba_0006,wnba_0016,H,89,98,0,1519.7960340380869,1501.08865763462,-18.707376403466856,0.6845165546910269,0.0
2017-08-12,2017,R,,wnba_0016,wnba_0006,A,98,89,0,1437.2330817179773,1455.9404581214442,18.707376403466856,0.3154834453089731,1.0
2017-08-12,2017,R,,wnba_0008,wnba_0018,H,84,68,0,1329.1111337817636,1346.22022269146,17.10908890969656,0.5005456820008282,1.0
2017-08-12,2017,R,,wnba_0018,wnba_0008,A,68,84,0,1428.7319549402862,1411.5870479798366,-17.144906960449585,0.49945431799917184,0.0
2017-08-12,2017,R,,wnba_0010,wnba_0013,H,100,80,0,1549.4495815215105,1555.2998133345816,5.850231813071075,0.8388021582115827,1.0
2017-08-12,2017,R,,wnba_0013,wnba_0010,A,80,100,0,1378.9294550003367,1373.1035653446015,-5.825889655735134,0.16119784178841734,0.0
2017-08-13,2017,R,,wnba_0005,wnba_0004,H,83,69,0,1517.2247716162408,1535.3955898640252,18.170818247784428,0.42232758352210137,1.0
2017-08-13,2017,R,,wnba_0004,wnba_0005,A,69,83,0,1655.6376449197949,1637.4668266720105,-18.170818247784428,0.5776724164778986,0.0
2017-08-15,2017,R,,wnba_0018,wnba_0012,H,75,96,0,1411.5870479798366,1397.8884526198678,-13.698595359968845,0.3721605257981562,0.0
2017-08-15,2017,R,,wnba_0012,wnba_0018,A,96,75,0,1586.4343723890247,1600.1903240449878,13.755951655963129,0.6278394742018438,1.0
